;,2025 Energy Code: Long-term System Cost (LSC) NEM3 Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,E3 via CEC  ~4/5/23:  PV_Export_Factors_20221209.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,05/16/23 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Electricity TDV (CZ1; 30-yr PV$/kWh),Electricity TDV (CZ2; 30-yr PV$/kWh),Electricity TDV (CZ3; 30-yr PV$/kWh),Electricity TDV (CZ4; 30-yr PV$/kWh),Electricity TDV (CZ5; 30-yr PV$/kWh),Electricity TDV (CZ6; 30-yr PV$/kWh),Electricity TDV (CZ7; 30-yr PV$/kWh),Electricity TDV (CZ8; 30-yr PV$/kWh),Electricity TDV (CZ9; 30-yr PV$/kWh),Electricity TDV (CZ10; 30-yr PV$/kWh),Electricity TDV (CZ11; 30-yr PV$/kWh),Electricity TDV (CZ12; 30-yr PV$/kWh),Electricity TDV (CZ13; 30-yr PV$/kWh),Electricity TDV (CZ14; 30-yr PV$/kWh),Electricity TDV (CZ15; 30-yr PV$/kWh),Electricity TDV (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
100618,1.807896105,1.807896105,1.807896105,1.807896105,17.14829003,2.438186568,16.30716869,6.753654713,1.732117188,1.732117188,1.807896105,1.807896105,1.807896105,1.732117188,1.732117188,1.732117188
100619,1.807037904,1.807037904,1.807037904,1.807037904,16.11599038,1.732048224,5.224065256,5.691867575,1.732048224,1.732048224,1.807037904,1.807037904,1.807037904,1.732048224,1.732048224,1.732048224
100620,1.826712877,1.826712877,1.826712877,1.826712877,14.87171187,1.736966967,1.736966967,4.087427961,1.736966967,1.736966967,1.826712877,1.826712877,1.826712877,1.736966967,1.736966967,1.736966967
100621,1.831970627,1.831970627,1.831970627,1.831970627,15.03920802,2.540378427,1.738739513,4.142675963,1.738739513,1.738739513,1.831970627,1.831970627,1.831970627,1.738739513,1.738739513,1.738739513
100622,1.835432444,1.835432444,1.835432444,1.835432444,7.671087681,1.738961302,1.738961302,1.738961302,1.738961302,1.738961302,1.835432444,1.835432444,1.835432444,1.738961302,1.738961302,1.738961302
100623,1.835670382,1.835670382,1.835670382,1.835670382,1.835670382,1.73901822,1.73901822,1.73901822,1.73901822,1.73901822,1.835670382,1.835670382,1.835670382,1.73901822,1.73901822,1.73901822
100624,1.846817615,1.846817615,1.846817615,1.846817615,1.846817615,1.741620632,1.741620632,1.741620632,1.741620632,1.741620632,1.846817615,1.846817615,1.846817615,1.741620632,1.741620632,1.741620632
100701,1.87327897,1.87327897,1.87327897,1.87327897,1.87327897,1.767753632,1.767753632,1.767753632,1.767753632,1.767753632,1.87327897,1.87327897,1.87327897,1.767753632,1.767753632,1.767753632
100702,1.868740147,1.868740147,1.868740147,1.868740147,1.868740147,1.766204061,1.766204061,1.766204061,1.766204061,1.766204061,1.868740147,1.868740147,1.868740147,1.766204061,1.766204061,1.766204061
100703,1.865744174,1.865744174,1.865744174,1.865744174,1.865744174,1.764742606,1.764742606,1.764742606,1.764742606,1.764742606,1.865744174,1.865744174,1.865744174,1.764742606,1.764742606,1.764742606
100704,1.851701306,1.851701306,1.851701306,1.851701306,1.851701306,1.761287659,1.761287659,1.761287659,1.761287659,1.761287659,1.851701306,1.851701306,1.851701306,1.761287659,1.761287659,1.761287659
100705,1.851961061,1.851961061,1.851961061,1.851961061,1.851961061,1.761305553,1.761305553,1.761305553,1.761305553,1.761305553,1.851961061,1.851961061,1.851961061,1.761305553,1.761305553,1.761305553
100706,1.852410745,1.852410745,1.852410745,1.852410745,1.852410745,1.761728335,1.761728335,1.761728335,1.761728335,1.761728335,1.852410745,1.852410745,1.852410745,1.761728335,1.761728335,1.761728335
100707,1.795785808,1.795785808,1.795785808,1.795785808,1.795785808,1.487362841,1.487362841,1.487362841,1.487362841,1.487362841,1.795785808,1.795785808,1.795785808,1.487362841,1.487362841,1.487362841
100708,0.187861546,0.187861546,0.187861546,0.187861546,0.187861546,0.286156294,0.286156294,0.286156294,0.286156294,0.286156294,0.187861546,0.187861546,0.187861546,0.286156294,0.286156294,0.286156294
100709,0.131451435,0.131451435,0.131451435,0.131451435,0.131451435,0.266200665,0.266200665,0.266200665,0.266200665,0.266200665,0.131451435,0.131451435,0.131451435,0.266200665,0.266200665,0.266200665
100710,0.128633869,0.128633869,0.128633869,0.128633869,0.128633869,0.299494297,0.299494297,0.299494297,0.299494297,0.299494297,0.128633869,0.128633869,0.128633869,0.299494297,0.299494297,0.299494297
100711,0.125419436,0.125419436,0.125419436,0.125419436,0.125419436,0.248717873,0.248717873,0.248717873,0.248717873,0.248717873,0.125419436,0.125419436,0.125419436,0.248717873,0.248717873,0.248717873
100712,0.127685906,0.127685906,0.127685906,0.127685906,0.127685906,0.250671674,0.250671674,0.250671674,0.250671674,0.250671674,0.127685906,0.127685906,0.127685906,0.250671674,0.250671674,0.250671674
100713,0.129668185,0.129668185,0.129668185,0.129668185,0.129668185,0.292565366,0.292565366,0.292565366,0.292565366,0.292565366,0.129668185,0.129668185,0.129668185,0.292565366,0.292565366,0.292565366
100714,0.130931924,0.130931924,0.130931924,0.130931924,0.130931924,0.255701743,0.255701743,0.255701743,0.255701743,0.255701743,0.130931924,0.130931924,0.130931924,0.255701743,0.255701743,0.255701743
100715,0.135272116,0.135272116,0.135272116,0.135272116,0.135272116,0.294633895,0.294633895,0.294633895,0.294633895,0.294633895,0.135272116,0.135272116,0.135272116,0.294633895,0.294633895,0.294633895
100716,0.151858765,0.151858765,0.151858765,0.151858765,0.151858765,0.31848739,0.31848739,0.31848739,0.31848739,0.31848739,0.151858765,0.151858765,0.151858765,0.31848739,0.31848739,0.31848739
100717,0.976027123,0.976027123,0.976027123,0.976027123,0.976027123,1.072907332,1.072907332,1.072907332,1.072907332,1.072907332,0.976027123,0.976027123,0.976027123,1.072907332,1.072907332,1.072907332
100718,1.850069682,1.850069682,1.850069682,1.850069682,1.850069682,4.468076173,36.9698033,6.722162086,1.761384408,1.761384408,1.850069682,1.850069682,1.850069682,1.761384408,1.761384408,1.761384408
100719,1.851748757,1.851748757,1.851748757,1.851748757,1.851748757,1.761611092,30.1774476,5.713140519,1.761611092,1.761611092,1.851748757,1.851748757,1.851748757,1.761611092,1.761611092,1.761611092
100720,1.866826264,1.866826264,1.866826264,1.866826264,1.866826264,1.765879605,7.386947915,4.112026112,1.765879605,1.765879605,1.866826264,1.866826264,1.866826264,1.765879605,1.765879605,1.765879605
100721,1.871019313,1.871019313,1.871019313,1.871019313,1.871019313,3.377383156,1.766623437,4.227294289,1.766623437,1.766623437,1.871019313,1.871019313,1.871019313,1.766623437,1.766623437,1.766623437
100722,1.871999241,1.871999241,1.871999241,1.871999241,1.871999241,1.767017968,1.767017968,1.804373945,1.767017968,1.767017968,1.871999241,1.871999241,1.871999241,1.767017968,1.767017968,1.767017968
100723,1.877708475,1.877708475,1.877708475,1.877708475,1.877708475,1.767909924,1.767909924,1.767909924,1.767909924,1.767909924,1.877708475,1.877708475,1.877708475,1.767909924,1.767909924,1.767909924
100724,1.883192818,1.883192818,1.883192818,1.883192818,1.883192818,1.768002701,1.768002701,1.768002701,1.768002701,1.768002701,1.883192818,1.883192818,1.883192818,1.768002701,1.768002701,1.768002701
100801,1.960777402,1.960777402,1.960777402,1.960777402,1.960777402,1.850046921,1.850046921,1.850046921,1.850046921,1.850046921,1.960777402,1.960777402,1.960777402,1.850046921,1.850046921,1.850046921
100802,1.956289961,1.956289961,1.956289961,1.956289961,1.956289961,1.847588615,1.847588615,1.847588615,1.847588615,1.847588615,1.956289961,1.956289961,1.956289961,1.847588615,1.847588615,1.847588615
100803,1.947747966,1.947747966,1.947747966,1.947747966,1.947747966,1.847036744,1.847036744,1.847036744,1.847036744,1.847036744,1.947747966,1.947747966,1.947747966,1.847036744,1.847036744,1.847036744
100804,1.937337785,1.937337785,1.937337785,1.937337785,1.937337785,1.84391024,1.84391024,1.84391024,1.84391024,1.84391024,1.937337785,1.937337785,1.937337785,1.84391024,1.84391024,1.84391024
100805,1.937653807,1.937653807,1.937653807,1.937653807,1.937653807,1.843958496,1.843958496,1.843958496,1.843958496,1.843958496,1.937653807,1.937653807,1.937653807,1.843958496,1.843958496,1.843958496
100806,1.949953677,1.949953677,1.949953677,1.949953677,1.949953677,1.847977047,1.847977047,1.847977047,1.847977047,1.847977047,1.949953677,1.949953677,1.949953677,1.847977047,1.847977047,1.847977047
100807,1.960936674,1.960936674,1.960936674,1.960936674,1.960936674,1.640609433,1.640609433,1.640609433,1.640609433,1.640609433,1.960936674,1.960936674,1.960936674,1.640609433,1.640609433,1.640609433
100808,0.400904995,0.400904995,0.400904995,0.400904995,0.400904995,0.439013581,0.439013581,0.439013581,0.439013581,0.439013581,0.400904995,0.400904995,0.400904995,0.439013581,0.439013581,0.439013581
100809,0.176489842,0.176489842,0.176489842,0.176489842,0.176489842,0.303011825,0.303011825,0.303011825,0.303011825,0.303011825,0.176489842,0.176489842,0.176489842,0.303011825,0.303011825,0.303011825
100810,0.160618399,0.160618399,0.160618399,0.160618399,0.160618399,0.275217033,0.275217033,0.275217033,0.275217033,0.275217033,0.160618399,0.160618399,0.160618399,0.275217033,0.275217033,0.275217033
100811,0.155951284,0.155951284,0.155951284,0.155951284,0.155951284,0.334701066,0.334701066,0.334701066,0.334701066,0.334701066,0.155951284,0.155951284,0.155951284,0.334701066,0.334701066,0.334701066
100812,0.153714194,0.153714194,0.153714194,0.153714194,0.153714194,0.28306373,0.28306373,0.28306373,0.28306373,0.28306373,0.153714194,0.153714194,0.153714194,0.28306373,0.28306373,0.28306373
100813,0.153671135,0.153671135,0.153671135,0.153671135,0.153671135,0.309145782,0.309145782,0.309145782,0.309145782,0.309145782,0.153671135,0.153671135,0.153671135,0.309145782,0.309145782,0.309145782
100814,0.157387987,0.157387987,0.157387987,0.157387987,0.157387987,0.284182308,0.284182308,0.284182308,0.284182308,0.284182308,0.157387987,0.157387987,0.157387987,0.284182308,0.284182308,0.284182308
100815,0.163748814,0.163748814,0.163748814,0.163748814,0.163748814,0.334521208,0.334521208,0.334521208,0.334521208,0.334521208,0.163748814,0.163748814,0.163748814,0.334521208,0.334521208,0.334521208
100816,0.15586423,0.15586423,0.15586423,0.15586423,0.15586423,0.31878441,0.31878441,0.31878441,0.31878441,0.31878441,0.15586423,0.15586423,0.15586423,0.31878441,0.31878441,0.31878441
100817,0.928730813,0.928730813,0.928730813,0.928730813,0.928730813,1.021653825,1.021653825,1.021653825,1.021653825,1.021653825,0.928730813,0.928730813,0.928730813,1.021653825,1.021653825,1.021653825
100818,1.950887763,1.950887763,1.950887763,1.950887763,6.796714755,1.847964187,1.847964187,1.847964187,1.847964187,1.847964187,1.950887763,1.950887763,1.950887763,1.847964187,1.847964187,1.847964187
100819,1.953147734,1.953147734,1.953147734,1.953147734,6.009509105,1.8481984,1.8481984,2.597774549,1.8481984,1.8481984,1.953147734,1.953147734,1.953147734,1.8481984,1.8481984,1.8481984
100820,1.952785951,1.952785951,1.952785951,1.952785951,6.237183866,1.848160897,1.848160897,2.291272648,1.848160897,1.848160897,1.952785951,1.952785951,1.952785951,1.848160897,1.848160897,1.848160897
100821,1.961108215,1.961108215,1.961108215,1.961108215,5.605694059,1.84999066,1.84999066,1.84999066,1.84999066,1.84999066,1.961108215,1.961108215,1.961108215,1.84999066,1.84999066,1.84999066
100822,1.961775011,1.961775011,1.961775011,1.961775011,1.961775011,1.850075112,1.850075112,1.850075112,1.850075112,1.850075112,1.961775011,1.961775011,1.961775011,1.850075112,1.850075112,1.850075112
100823,1.962014464,1.962014464,1.962014464,1.962014464,1.962014464,1.850144913,1.850144913,1.850144913,1.850144913,1.850144913,1.962014464,1.962014464,1.962014464,1.850144913,1.850144913,1.850144913
100824,1.96278127,1.96278127,1.96278127,1.96278127,1.96278127,1.85011719,1.85011719,1.85011719,1.85011719,1.85011719,1.96278127,1.96278127,1.96278127,1.85011719,1.85011719,1.85011719
100901,2.093370961,2.093370961,2.093370961,2.093370961,2.093370961,1.962925056,1.962925056,1.962925056,1.962925056,1.962925056,2.093370961,2.093370961,2.093370961,1.962925056,1.962925056,1.962925056
100902,2.089046481,2.089046481,2.089046481,2.089046481,2.089046481,1.963895023,1.963895023,1.963895023,1.963895023,1.963895023,2.089046481,2.089046481,2.089046481,1.963895023,1.963895023,1.963895023
100903,2.077909871,2.077909871,2.077909871,2.077909871,2.077909871,1.961820867,1.961820867,1.961820867,1.961820867,1.961820867,2.077909871,2.077909871,2.077909871,1.961820867,1.961820867,1.961820867
100904,2.066928724,2.066928724,2.066928724,2.066928724,2.066928724,1.958845952,1.958845952,1.958845952,1.958845952,1.958845952,2.066928724,2.066928724,2.066928724,1.958845952,1.958845952,1.958845952
100905,2.073170885,2.073170885,2.073170885,2.073170885,2.073170885,1.960560748,1.960560748,1.960560748,1.960560748,1.960560748,2.073170885,2.073170885,2.073170885,1.960560748,1.960560748,1.960560748
100906,2.086945125,2.086945125,2.086945125,2.086945125,2.086945125,1.965473239,1.965473239,1.965473239,1.965473239,1.965473239,2.086945125,2.086945125,2.086945125,1.965473239,1.965473239,1.965473239
100907,2.096570871,2.096570871,2.096570871,2.096570871,2.096570871,1.928455397,1.928455397,1.928455397,1.928455397,1.928455397,2.096570871,2.096570871,2.096570871,1.928455397,1.928455397,1.928455397
100908,1.080057564,1.080057564,1.080057564,1.080057564,1.080057564,0.758109253,0.758109253,0.758109253,0.758109253,0.758109253,1.080057564,1.080057564,1.080057564,0.758109253,0.758109253,0.758109253
100909,0.577655675,0.577655675,0.577655675,0.577655675,0.577655675,0.658070807,0.658070807,0.658070807,0.658070807,0.658070807,0.577655675,0.577655675,0.577655675,0.658070807,0.658070807,0.658070807
100910,0.563885143,0.563885143,0.563885143,0.563885143,0.563885143,0.656488357,0.656488357,0.656488357,0.656488357,0.656488357,0.563885143,0.563885143,0.563885143,0.656488357,0.656488357,0.656488357
100911,0.552447452,0.552447452,0.552447452,0.552447452,0.552447452,0.655573844,0.655573844,0.655573844,0.655573844,0.655573844,0.552447452,0.552447452,0.552447452,0.655573844,0.655573844,0.655573844
100912,0.558199969,0.558199969,0.558199969,0.558199969,0.558199969,0.643423417,0.643423417,0.643423417,0.643423417,0.643423417,0.558199969,0.558199969,0.558199969,0.643423417,0.643423417,0.643423417
100913,0.557259491,0.557259491,0.557259491,0.557259491,0.557259491,0.665932442,0.665932442,0.665932442,0.665932442,0.665932442,0.557259491,0.557259491,0.557259491,0.665932442,0.665932442,0.665932442
100914,0.563338662,0.563338662,0.563338662,0.563338662,0.563338662,0.660314562,0.660314562,0.660314562,0.660314562,0.660314562,0.563338662,0.563338662,0.563338662,0.660314562,0.660314562,0.660314562
100915,0.562421574,0.562421574,0.562421574,0.562421574,0.562421574,0.657359589,0.657359589,0.657359589,0.657359589,0.657359589,0.562421574,0.562421574,0.562421574,0.657359589,0.657359589,0.657359589
100916,0.553342697,0.553342697,0.553342697,0.553342697,0.553342697,0.660932066,0.660932066,0.660932066,0.660932066,0.660932066,0.553342697,0.553342697,0.553342697,0.660932066,0.660932066,0.660932066
100917,1.359786353,1.359786353,1.359786353,1.359786353,1.359786353,1.534487743,1.534487743,1.534487743,1.534487743,1.534487743,1.359786353,1.359786353,1.359786353,1.534487743,1.534487743,1.534487743
100918,2.07922359,2.07922359,2.07922359,2.07922359,2.07922359,1.960527888,1.960527888,1.960527888,1.960527888,1.960527888,2.07922359,2.07922359,2.07922359,1.960527888,1.960527888,4.881053827
100919,2.092721145,2.092721145,2.092721145,2.092721145,2.092721145,1.960964987,1.960964987,1.960964987,1.960964987,1.960964987,2.092721145,2.092721145,2.092721145,1.960964987,1.960964987,11.02861043
100920,2.089824402,2.089824402,2.089824402,2.089824402,2.089824402,1.960906361,1.960906361,1.960906361,1.960906361,1.960906361,2.089824402,2.089824402,2.089824402,1.960906361,1.960906361,9.617123365
100921,2.096382964,2.096382964,2.096382964,2.096382964,2.096382964,1.963249192,1.963249192,1.963249192,1.963249192,1.963249192,2.096382964,2.096382964,2.096382964,1.963249192,1.963249192,7.772980537
100922,2.102398889,2.102398889,2.102398889,2.102398889,2.102398889,1.963855671,1.963855671,1.963855671,1.963855671,1.963855671,2.102398889,2.102398889,2.102398889,1.963855671,1.963855671,1.96655782
100923,2.102887968,2.102887968,2.102887968,2.102887968,2.102887968,1.963387663,1.963387663,1.963387663,1.963387663,1.963387663,2.102887968,2.102887968,2.102887968,1.963387663,1.963387663,1.963387663
100924,2.098612242,2.098612242,2.098612242,2.098612242,2.098612242,1.965366316,1.965366316,1.965366316,1.965366316,1.965366316,2.098612242,2.098612242,2.098612242,1.965366316,1.965366316,1.965366316
101001,2.314421427,2.314421427,2.314421427,2.314421427,2.314421427,2.161736493,2.161736493,2.161736493,2.161736493,2.161736493,2.314421427,2.314421427,2.314421427,2.161736493,2.161736493,2.161736493
101002,2.507107008,2.507107008,2.507107008,2.507107008,2.507107008,2.362743431,2.362743431,2.362743431,2.362743431,2.362743431,2.507107008,2.507107008,2.507107008,2.362743431,2.362743431,2.362743431
101003,2.39273978,2.39273978,2.39273978,2.39273978,2.39273978,2.253444812,2.253444812,2.253444812,2.253444812,2.253444812,2.39273978,2.39273978,2.39273978,2.253444812,2.253444812,2.253444812
101004,2.29566144,2.29566144,2.29566144,2.29566144,2.29566144,2.161203659,2.161203659,2.161203659,2.161203659,2.161203659,2.29566144,2.29566144,2.29566144,2.161203659,2.161203659,2.161203659
101005,2.299658888,2.299658888,2.299658888,2.299658888,2.299658888,2.162470027,2.162470027,2.162470027,2.162470027,2.162470027,2.299658888,2.299658888,2.299658888,2.162470027,2.162470027,2.162470027
101006,2.370470737,2.370470737,2.370470737,2.370470737,2.370470737,2.224808599,2.224808599,2.224808599,2.224808599,2.224808599,2.370470737,2.370470737,2.370470737,2.224808599,2.224808599,2.224808599
101007,2.318183485,2.318183485,2.318183485,2.318183485,2.318183485,2.158108752,2.158108752,2.158108752,2.158108752,2.158108752,2.318183485,2.318183485,2.318183485,2.158108752,2.158108752,2.158108752
101008,2.084245258,2.084245258,2.084245258,2.084245258,2.084245258,1.438549937,1.438549937,1.438549937,1.438549937,1.438549937,2.084245258,2.084245258,2.084245258,1.438549937,1.438549937,1.438549937
101009,1.319606642,1.319606642,1.319606642,1.319606642,1.319606642,1.261059649,1.261059649,1.261059649,1.261059649,1.261059649,1.319606642,1.319606642,1.319606642,1.261059649,1.261059649,1.261059649
101010,1.293235087,1.293235087,1.293235087,1.293235087,1.293235087,1.256067506,1.256067506,1.256067506,1.256067506,1.256067506,1.293235087,1.293235087,1.293235087,1.256067506,1.256067506,1.256067506
101011,1.277825385,1.277825385,1.277825385,1.277825385,1.277825385,1.23994581,1.23994581,1.23994581,1.23994581,1.23994581,1.277825385,1.277825385,1.277825385,1.23994581,1.23994581,1.23994581
101012,1.287852735,1.287852735,1.287852735,1.287852735,1.287852735,1.251803462,1.251803462,1.251803462,1.251803462,1.251803462,1.287852735,1.287852735,1.287852735,1.251803462,1.251803462,1.251803462
101013,1.289412949,1.289412949,1.289412949,1.289412949,1.289412949,1.262134794,1.262134794,1.262134794,1.262134794,1.262134794,1.289412949,1.289412949,1.289412949,1.262134794,1.262134794,1.262134794
101014,1.287189717,1.287189717,1.287189717,1.287189717,1.287189717,1.252063452,1.252063452,1.252063452,1.252063452,1.252063452,1.287189717,1.287189717,1.287189717,1.252063452,1.252063452,1.252063452
