,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10213,2.876071216,2.876071216,2.876071216,2.876071216,2.876071216,2.841959691,2.838995363,2.841959691,2.841959691,2.841959691,2.876071216,2.876071216,2.876071216,2.841959691,2.841959691,2.841959691,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10214,2.916570475,2.916570475,2.916570475,2.916570475,2.916570475,2.88197861,2.87897254,2.88197861,2.88197861,2.88197861,2.916570475,2.916570475,2.916570475,2.88197861,2.88197861,2.88197861,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10215,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,2.873587255,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10216,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,2.911327875,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10217,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,4.687538016,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10218,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,4.7334813,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10219,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,4.73362318,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10220,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,4.733370133,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10221,4.764111433,4.764111433,4.764111433,4.764111433,4.764111433,4.707606884,4.70269658,4.707606884,4.707606884,4.707606884,4.764111433,4.764111433,4.764111433,4.707606884,4.707606884,4.707606884,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10222,4.749996202,4.749996202,4.749996202,4.749996202,4.749996202,4.693659066,4.68876331,4.693659066,4.693659066,4.693659066,4.749996202,4.749996202,4.749996202,4.693659066,4.693659066,4.693659066,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10223,4.583515488,4.583515488,4.583515488,4.583515488,4.583515488,4.623559442,4.610857245,4.623559442,4.623559442,4.623559442,4.583515488,4.583515488,4.583515488,4.623559442,4.623559442,4.623559442,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10224,4.573189621,4.573189621,4.573189621,4.573189621,4.573189621,4.613143363,4.600469781,4.613143363,4.613143363,4.613143363,4.573189621,4.573189621,4.573189621,4.613143363,4.613143363,4.613143363,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10301,4.335782512,4.335782512,4.335782512,4.335782512,4.335782512,4.373662143,4.361646483,4.373662143,4.373662143,4.373662143,4.335782512,4.335782512,4.335782512,4.373662143,4.373662143,4.373662143,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10302,4.256430717,4.256430717,4.256430717,4.256430717,4.256430717,4.29361709,4.281821335,4.29361709,4.29361709,4.29361709,4.256430717,4.256430717,4.256430717,4.29361709,4.29361709,4.29361709,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10303,4.249995234,4.249995234,4.249995234,4.249995234,4.249995234,4.287125384,4.275347464,4.287125384,4.287125384,4.287125384,4.249995234,4.249995234,4.249995234,4.287125384,4.287125384,4.287125384,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10304,4.256434172,4.256434172,4.256434172,4.256434172,4.256434172,4.293620575,4.281824811,4.293620575,4.293620575,4.293620575,4.256434172,4.256434172,4.256434172,4.293620575,4.293620575,4.293620575,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10305,4.37231612,4.37231612,4.37231612,4.37231612,4.37231612,4.410514928,4.398398023,4.410514928,4.410514928,4.410514928,4.37231612,4.37231612,4.37231612,4.410514928,4.410514928,4.410514928,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10306,4.509462031,4.509462031,4.509462031,4.509462031,4.509462031,4.548859016,4.536362041,4.548859016,4.548859016,4.548859016,4.509462031,4.509462031,4.509462031,4.548859016,4.548859016,4.548859016,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10307,4.54543492,4.54543492,4.54543492,4.54543492,4.54543492,4.585146183,4.572549518,4.585146183,4.585146183,4.585146183,4.54543492,4.54543492,4.54543492,4.585146183,4.585146183,4.585146183,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10308,4.544436479,4.544436479,4.544436479,4.544436479,4.544436479,4.584139019,4.571545121,4.584139019,4.584139019,4.584139019,4.544436479,4.544436479,4.544436479,4.584139019,4.584139019,4.584139019,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10309,1.049900899,1.049900899,1.049900899,1.049900899,1.049900899,1.059073374,1.056163807,1.059073374,1.059073374,1.059073374,1.049900899,1.049900899,1.049900899,1.059073374,1.059073374,1.059073374,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10310,0.042545511,0.042545511,0.042545511,0.042545511,0.042545511,0.04291721,0.042799305,0.04291721,0.04291721,0.04291721,0.042545511,0.042545511,0.042545511,0.04291721,0.04291721,0.04291721,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10311,0.001544631,0.001544631,0.001544631,0.001544631,0.001544631,0.001558125,0.001553845,0.001558125,0.001558125,0.001558125,0.001544631,0.001544631,0.001544631,0.001558125,0.001558125,0.001558125,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10314,0.003102393,0.003102393,0.003102393,0.003102393,0.003102393,0.003129497,0.003120899,0.003129497,0.003129497,0.003129497,0.003102393,0.003102393,0.003102393,0.003129497,0.003129497,0.003129497,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10315,0.019221352,0.019221352,0.019221352,0.019221352,0.019221352,0.01938928,0.019336012,0.01938928,0.01938928,0.01938928,0.019221352,0.019221352,0.019221352,0.01938928,0.01938928,0.01938928,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10316,0.04453629,0.04453629,0.04453629,0.04453629,0.04453629,0.044925382,0.044801959,0.044925382,0.044925382,0.044925382,0.04453629,0.04453629,0.04453629,0.044925382,0.044925382,0.044925382,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10317,3.930906921,3.930906921,3.930906921,3.930906921,3.930906921,3.96524935,3.954355713,3.96524935,3.96524935,3.96524935,3.930906921,3.930906921,3.930906921,3.96524935,3.96524935,3.96524935,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10318,4.536746957,4.536746957,4.536746957,4.536746957,4.536746957,4.576382318,4.563809729,4.576382318,4.576382318,4.576382318,4.536746957,4.536746957,4.536746957,4.576382318,4.576382318,4.576382318,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10319,4.536343832,4.536343832,4.536343832,4.536343832,4.536343832,4.575975671,4.563404199,4.575975671,4.575975671,4.575975671,4.536343832,4.536343832,4.536343832,4.575975671,4.575975671,4.575975671,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10320,4.53633188,4.53633188,4.53633188,4.53633188,4.53633188,4.575963614,4.563392175,4.575963614,4.575963614,4.575963614,4.53633188,4.53633188,4.53633188,4.575963614,4.575963614,4.575963614,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10321,4.532060845,4.532060845,4.532060845,4.532060845,4.532060845,4.571655265,4.559095663,4.571655265,4.571655265,4.571655265,4.532060845,4.532060845,4.532060845,4.571655265,4.571655265,4.571655265,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10322,4.53205405,4.53205405,4.53205405,4.53205405,4.53205405,4.57164841,4.559088827,4.57164841,4.57164841,4.57164841,4.53205405,4.53205405,4.53205405,4.57164841,4.57164841,4.57164841,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10323,4.533505349,4.533505349,4.533505349,4.533505349,4.533505349,4.573112389,4.560548784,4.573112389,4.573112389,4.573112389,4.533505349,4.533505349,4.533505349,4.573112389,4.573112389,4.573112389,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10324,4.53432354,4.53432354,4.53432354,4.53432354,4.53432354,4.573937729,4.561371856,4.573937729,4.573937729,4.573937729,4.53432354,4.53432354,4.53432354,4.573937729,4.573937729,4.573937729,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10401,4.630979573,4.630979573,4.630979573,4.630979573,4.630979573,4.671438198,4.658604465,4.671438198,4.671438198,4.671438198,4.630979573,4.630979573,4.630979573,4.671438198,4.671438198,4.671438198,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10402,4.345858575,4.345858575,4.345858575,4.345858575,4.345858575,4.383826236,4.371782652,4.383826236,4.383826236,4.383826236,4.345858575,4.345858575,4.345858575,4.383826236,4.383826236,4.383826236,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10403,4.287470188,4.287470188,4.287470188,4.287470188,4.287470188,4.324927738,4.313045964,4.324927738,4.324927738,4.324927738,4.287470188,4.287470188,4.287470188,4.324927738,4.324927738,4.324927738,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10404,4.159694753,4.159694753,4.159694753,4.159694753,4.159694753,4.19603599,4.184508318,4.19603599,4.19603599,4.19603599,4.159694753,4.159694753,4.159694753,4.19603599,4.19603599,4.19603599,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10405,4.294313744,4.294313744,4.294313744,4.294313744,4.294313744,4.331831083,4.319930345,4.331831083,4.331831083,4.331831083,4.294313744,4.294313744,4.294313744,4.331831083,4.331831083,4.331831083,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10406,4.458015373,4.458015373,4.458015373,4.458015373,4.458015373,4.496962894,4.484608492,4.496962894,4.496962894,4.496962894,4.458015373,4.458015373,4.458015373,4.496962894,4.496962894,4.496962894,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10407,4.587432636,4.587432636,4.587432636,4.587432636,4.587432636,4.627510813,4.61479776,4.627510813,4.627510813,4.627510813,4.587432636,4.587432636,4.587432636,4.627510813,4.627510813,4.627510813,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10408,4.590189,4.590189,4.590189,4.590189,4.590189,4.630291258,4.617570566,4.630291258,4.630291258,4.630291258,4.590189,4.590189,4.590189,4.630291258,4.630291258,4.630291258,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10409,1.746990582,1.746990582,1.746990582,1.746990582,1.746990582,1.762253192,1.757411795,1.762253192,1.762253192,1.762253192,1.746990582,1.746990582,1.746990582,1.762253192,1.762253192,1.762253192,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10410,0.041360444,0.041360444,0.041360444,0.041360444,0.041360444,0.04172179,0.041607169,0.04172179,0.04172179,0.04172179,0.041360444,0.041360444,0.041360444,0.04172179,0.04172179,0.04172179,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10415,0.00339345,0.00339345,0.00339345,0.00339345,0.00339345,0.003423097,0.003413693,0.003423097,0.003423097,0.003423097,0.00339345,0.00339345,0.00339345,0.003423097,0.003423097,0.003423097,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10416,0.075390743,0.075390743,0.075390743,0.075390743,0.075390743,0.076049396,0.075840467,0.076049396,0.076049396,0.076049396,0.075390743,0.075390743,0.075390743,0.076049396,0.076049396,0.076049396,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10417,4.030737841,4.030737841,4.030737841,4.030737841,4.030737841,4.065952445,4.054782148,4.065952445,4.065952445,4.065952445,4.030737841,4.030737841,4.030737841,4.065952445,4.065952445,4.065952445,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10418,4.634441116,4.634441116,4.634441116,4.634441116,4.634441116,4.674929983,4.662086657,4.674929983,4.674929983,4.674929983,4.634441116,4.634441116,4.634441116,4.674929983,4.674929983,4.674929983,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10419,4.63415092,4.63415092,4.63415092,4.63415092,4.63415092,4.674637252,4.661794729,4.674637252,4.674637252,4.674637252,4.63415092,4.63415092,4.63415092,4.674637252,4.674637252,4.674637252,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10420,4.633196785,4.633196785,4.633196785,4.633196785,4.633196785,4.673674781,4.660834903,4.673674781,4.673674781,4.673674781,4.633196785,4.633196785,4.633196785,4.673674781,4.673674781,4.673674781,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10421,4.633804657,4.633804657,4.633804657,4.633804657,4.633804657,4.674287964,4.661446401,4.674287964,4.674287964,4.674287964,4.633804657,4.633804657,4.633804657,4.674287964,4.674287964,4.674287964,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10422,4.633914679,4.633914679,4.633914679,4.633914679,4.633914679,4.674398947,4.661557079,4.674398947,4.674398947,4.674398947,4.633914679,4.633914679,4.633914679,4.674398947,4.674398947,4.674398947,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10423,4.635842759,4.635842759,4.635842759,4.635842759,4.635842759,4.676343871,4.663496661,4.676343871,4.676343871,4.676343871,4.635842759,4.635842759,4.635842759,4.676343871,4.676343871,4.676343871,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10424,4.636210004,4.636210004,4.636210004,4.636210004,4.636210004,4.676714325,4.663866097,4.676714325,4.676714325,4.676714325,4.636210004,4.636210004,4.636210004,4.676714325,4.676714325,4.676714325,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
