,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10212,6.452049567,6.464533105,6.460316886,6.446324704,6.460236416,6.42882052,5.893120436,6.416558568,6.416791132,6.413405129,6.444863392,6.451630567,6.444933151,6.410492923,6.408430868,6.421402354,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10213,6.408549757,6.42098217,6.416783217,6.402848338,6.416703077,6.424846547,5.889440043,6.412589366,6.412821839,6.409437153,6.401393011,6.408132473,6.401462485,6.406526081,6.404464827,6.417431267,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10214,6.416789141,6.429231237,6.425029014,6.411083281,6.424948811,6.434068496,5.897980714,6.421800244,6.422032927,6.418645185,6.409626821,6.416371531,6.409696349,6.415731483,6.413668368,6.426646519,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10215,6.410089759,6.422523982,6.418324418,6.40438751,6.418244266,6.440158337,5.903620664,6.427882774,6.428115596,6.424725835,6.402931971,6.409672414,6.403001455,6.421810397,6.419746052,6.432731937,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10216,6.664742349,6.677475862,6.673175215,6.658902848,6.673093134,6.730404735,6.172424894,6.717780743,6.718020173,6.714534196,6.657412275,6.664314959,6.657483431,6.711536007,6.709413068,6.722767544,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10217,7.083566828,7.09679258,7.092325684,7.07750159,7.092240429,7.312670802,6.711675624,7.299347821,7.299600508,7.295921514,7.075953395,7.083122916,7.076027302,7.292757315,7.290516829,7.30461074,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10218,7.422615711,7.436239943,7.431638462,7.416367732,7.431550639,7.8186432,7.180268937,7.804712818,7.804977026,7.801130304,7.414772892,7.422158424,7.414849026,7.797821848,7.795479218,7.810215677,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10219,14.00505148,9.529076937,18.66044942,9.505621258,9.523542032,9.806576377,9.021342078,9.790259556,9.790569026,9.786063315,9.503738827,9.51245616,9.50382869,9.782188081,9.779444131,9.796705119,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10220,10.74818595,9.916169961,12.3394908,9.892051481,9.910478653,10.25877867,9.440137591,10.241919,10.24223876,10.23758315,9.890115857,9.899079521,9.890208259,10.23357899,10.23074375,10.248579,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10221,10.02941735,10.04610533,10.04046909,10.02176436,10.04036152,10.38589011,9.55785858,10.36887784,10.3692005,10.36450275,10.01981088,10.02885723,10.01990414,10.36046235,10.35760145,10.37559813,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10222,11.30560703,11.32379489,11.31765208,11.2972662,11.31753484,11.68341754,10.75953021,11.66484764,11.66519985,11.66007197,11.29513714,11.30499656,11.29523878,11.65566164,11.65253879,11.67218323,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10223,12.14538091,12.16455575,12.15807959,12.13658746,12.15795599,12.53859077,11.55152689,12.51899427,12.51936594,12.51395459,12.13434287,12.14473732,12.13445002,12.50930043,12.50600495,12.52673539,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10224,14.0306254,14.05201595,14.04479146,14.02081585,14.04465357,14.50646671,13.37402453,14.48450785,14.48492432,14.47886063,14.01831189,14.02990745,14.01843142,14.47364541,14.46995266,14.49318216,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10301,19.29367041,19.32124654,19.31193292,19.28102419,19.31175516,19.56189317,18.05597762,19.53386546,19.53439704,19.5266575,19.27779615,19.29274484,19.27795025,19.52000093,19.5152876,19.54493712,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10302,17.19068361,17.21578813,17.20730927,17.17917085,17.20714745,18.02007783,16.62806503,17.99390101,17.99439748,17.98716904,17.17623214,17.189841,17.17637243,17.98095207,17.97654999,18.00424152,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10303,13.49095915,13.51171543,13.50470516,13.48144046,13.50457136,14.1768889,13.06879453,14.15532569,14.15573466,14.14978022,13.47901075,13.49026248,13.47912674,14.14465897,14.14103274,14.16384371,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10304,12.03818745,12.05723631,12.0508027,12.02945178,12.05067991,12.44883153,11.46839867,12.42934278,12.42971241,12.42433081,12.02722194,12.03754809,12.02732838,12.41970224,12.41642488,12.43704134,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10305,11.69520144,11.71384719,11.70754973,11.68665063,11.70742954,11.93667161,10.99407495,11.91779769,11.91815566,11.91294383,11.68446798,11.69457561,11.68457217,11.90846129,11.90528732,11.92525337,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10306,12.6282266,12.64796892,12.6413011,12.61917291,12.64117384,12.73500596,11.73343175,12.71517367,12.71554981,12.71007334,12.61686189,12.62756397,12.61697221,12.70536319,12.70202805,12.72300793,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10307,16.25121027,16.27521064,16.2671047,16.24020387,16.26694999,16.29963133,15.03471779,16.27551985,16.27597715,16.26931903,16.23739441,16.25040472,16.23752853,16.26359257,16.25953781,16.2850445,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10308,12.44331975,12.46284475,12.45625033,12.43436572,12.45612447,12.71925479,11.71884422,12.69944141,12.69981719,12.69434595,12.43208014,12.44266441,12.43218925,12.68964028,12.68630833,12.7072682,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10309,6.730501495,6.743312294,6.738985545,6.724626551,6.738902965,6.945580618,6.371704499,6.932698315,6.932942644,6.929385338,6.723126931,6.730071511,6.723198519,6.9263258,6.924159422,6.937787155,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10310,6.457553288,6.470043294,6.46582489,6.451825458,6.465744378,6.704289785,6.148239205,6.691697142,6.691935978,6.688458658,6.450363389,6.457134071,6.450433185,6.685467914,6.683350248,6.696671559,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10311,6.471266611,6.483772734,6.479548886,6.465531389,6.479468271,6.720786904,6.163517588,6.708174457,6.708413669,6.70493088,6.464067434,6.470846852,6.464137319,6.701935433,6.699814436,6.713156698,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10312,6.474760571,6.487270801,6.483045566,6.469023466,6.482964924,6.669689,6.116194579,6.657137894,6.657375942,6.653910093,6.46755903,6.474340675,6.467628939,6.650929214,6.648818532,6.662095903,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10313,6.49077559,6.503304642,6.499073051,6.485029854,6.498992287,6.694417292,6.13909605,6.681836501,6.682075112,6.678601065,6.483563214,6.490355062,6.483633228,6.675613136,6.673497462,6.686806237,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10314,6.476536986,6.489049303,6.484823364,6.470798924,6.484742708,6.655492352,6.103046718,6.642958288,6.643196013,6.63973487,6.469334243,6.47611702,6.469404163,6.636758038,6.634650222,6.647909565,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10315,6.471797859,6.484304606,6.480080548,6.466062351,6.479999928,6.650499088,6.098422336,6.637971019,6.63820863,6.634749142,6.464598322,6.47137808,6.464668212,6.631773734,6.629666927,6.642919928,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10316,6.469422547,6.481926503,6.477703388,6.46368832,6.477622786,6.672210717,6.118530002,6.659656584,6.659894689,6.656428004,6.462224618,6.469002862,6.462294491,6.653446406,6.651335215,6.664615789,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10317,8.035549708,8.049894313,8.045049533,8.028971371,8.044957066,8.38490208,7.704695023,8.370291926,8.370569026,8.366534593,8.027292204,8.035068242,8.027372364,8.363064691,8.360607746,8.376063312,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10318,20.71733033,18.49311173,13.77789522,13.75427093,13.77775935,11.85019244,10.91398449,11.83142233,11.83177833,11.82659517,13.75180366,13.76322931,13.75192144,11.82213728,11.81898077,11.838837,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10319,18.95930788,30.49170347,26.1606177,12.19208315,12.05932396,12.94998659,11.93253054,12.92989623,12.93027726,12.92472953,12.03585348,12.25757776,12.03595999,12.91995808,12.91657955,12.93783244,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10320,18.69889599,24.70944284,23.83393659,12.51395673,12.53581978,11.72446183,10.79754232,11.70584266,11.72328828,11.70105431,12.51166019,12.5222952,12.51176983,11.69663227,11.69350114,11.71319771,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10321,17.1741888,16.77440749,20.83574738,14.27653664,14.30070947,14.51888118,13.38552188,14.49690742,14.49732418,14.49125636,14.27399748,14.28575605,14.27411869,14.48603761,14.48234235,14.50558762,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10322,13.0870263,13.10730784,13.10045791,13.07772532,13.10032717,13.97656599,12.88327062,13.95524326,13.95564767,13.94975963,13.07535118,13.08634556,13.07546452,13.9446955,13.94110972,13.96366629,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10323,12.29341071,12.31275953,12.30622462,12.28453748,12.30609989,13.413321,12.36163577,13.39267441,13.393066,13.38736468,12.28227253,12.29276129,12.28238065,13.38246113,13.37898905,13.40083034,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10324,14.08172315,14.10317375,14.09592897,14.07188605,14.0957907,14.2627652,13.14832665,14.24109889,14.24150982,14.23552691,14.06937506,14.08100317,14.06949493,14.23038117,14.22673762,14.24965764,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10401,13.66596508,13.68692704,13.6798473,13.65635207,13.67971218,13.7198861,12.64555315,13.6988715,13.69927007,13.69346712,13.65389828,13.66526151,13.65401542,13.68847617,13.68494221,13.70717281,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10402,11.43219426,11.4505309,11.44433784,11.4237852,11.44421964,11.4916957,10.58197196,11.47335595,11.47370379,11.46863947,11.42163873,11.4315788,11.4217412,11.4642838,11.46119966,11.48060062,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
,10403,9.537704413,9.553814482,9.548373429,9.530316446,9.548269582,9.614599194,8.843547352,9.598512835,9.598817933,9.594375862,9.528430616,9.537163691,9.528520641,9.590555363,9.587850168,9.60486736,61.87251599,61.87251599,61.87251599,61.87251599,61.87251599,62.69663831,63.13097111,62.69663831,62.69663831,62.69663831,61.87251599,61.87251599,61.87251599,62.69663831,62.69663831,62.69663831,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461,89.45182461
