,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,102911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102914,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,0.000135383,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102915,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,0.205487917,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102916,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,1.118575502,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102917,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,5.078971551,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102918,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,5.226943432,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102919,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,5.21779534,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102920,5.258767954,5.258767954,5.258767954,5.258767954,5.258767954,5.196396552,5.190976411,5.196396552,5.196396552,5.196396552,5.258767954,5.258767954,5.258767954,5.196396552,5.196396552,5.196396552,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102921,5.262088503,5.262088503,5.262088503,5.262088503,5.262088503,5.199677717,5.194254154,5.199677717,5.199677717,5.199677717,5.262088503,5.262088503,5.262088503,5.199677717,5.199677717,5.199677717,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102922,5.122734048,5.122734048,5.122734048,5.122734048,5.122734048,5.167488894,5.153292372,5.167488894,5.167488894,5.167488894,5.122734048,5.122734048,5.122734048,5.167488894,5.167488894,5.167488894,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102923,5.089910139,5.089910139,5.089910139,5.089910139,5.089910139,5.134378218,5.12027266,5.134378218,5.134378218,5.134378218,5.089910139,5.089910139,5.089910139,5.134378218,5.134378218,5.134378218,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102924,5.013131455,5.013131455,5.013131455,5.013131455,5.013131455,5.056928756,5.043035973,5.056928756,5.056928756,5.056928756,5.013131455,5.013131455,5.013131455,5.056928756,5.056928756,5.056928756,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103001,4.903039784,4.903039784,4.903039784,4.903039784,4.903039784,4.945875268,4.93228758,4.945875268,4.945875268,4.945875268,4.903039784,4.903039784,4.903039784,4.945875268,4.945875268,4.945875268,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103002,4.839247683,4.839247683,4.839247683,4.839247683,4.839247683,4.881525845,4.868114943,4.881525845,4.881525845,4.881525845,4.839247683,4.839247683,4.839247683,4.881525845,4.881525845,4.881525845,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103003,4.814570033,4.814570033,4.814570033,4.814570033,4.814570033,4.856632599,4.843290086,4.856632599,4.856632599,4.856632599,4.814570033,4.814570033,4.814570033,4.856632599,4.856632599,4.856632599,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103004,4.836580919,4.836580919,4.836580919,4.836580919,4.836580919,4.878835783,4.865432271,4.878835783,4.878835783,4.878835783,4.836580919,4.836580919,4.836580919,4.878835783,4.878835783,4.878835783,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103005,4.897107183,4.897107183,4.897107183,4.897107183,4.897107183,4.939890836,4.926319589,4.939890836,4.939890836,4.939890836,4.897107183,4.897107183,4.897107183,4.939890836,4.939890836,4.939890836,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103006,4.975770693,4.975770693,4.975770693,4.975770693,4.975770693,5.019241591,5.005452346,5.019241591,5.019241591,5.019241591,4.975770693,4.975770693,4.975770693,5.019241591,5.019241591,5.019241591,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103007,5.050181595,5.050181595,5.050181595,5.050181595,5.050181595,5.094302585,5.080307126,5.094302585,5.094302585,5.094302585,5.050181595,5.050181595,5.050181595,5.094302585,5.094302585,5.094302585,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103008,3.658564872,3.658564872,3.658564872,3.658564872,3.658564872,3.615172613,3.61140178,3.615172613,3.615172613,3.615172613,3.658564872,3.658564872,3.658564872,3.615172613,3.615172613,3.615172613,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103009,0.45382739,0.45382739,0.45382739,0.45382739,0.45382739,0.448444789,0.447977035,0.448444789,0.448444789,0.448444789,0.45382739,0.45382739,0.45382739,0.448444789,0.448444789,0.448444789,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103010,0.0020817,0.0020817,0.0020817,0.0020817,0.0020817,0.00205701,0.002054865,0.00205701,0.00205701,0.00205701,0.0020817,0.0020817,0.0020817,0.00205701,0.00205701,0.00205701,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103011,0.001066853,0.001066853,0.001066853,0.001066853,0.001066853,0.0010542,0.0010531,0.0010542,0.0010542,0.0010542,0.001066853,0.001066853,0.001066853,0.0010542,0.0010542,0.0010542,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103012,0.000895162,0.000895162,0.000895162,0.000895162,0.000895162,0.000884545,0.000883623,0.000884545,0.000884545,0.000884545,0.000895162,0.000895162,0.000895162,0.000884545,0.000884545,0.000884545,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103013,0.001698582,0.001698582,0.001698582,0.001698582,0.001698582,0.001678436,0.001676685,0.001678436,0.001678436,0.001678436,0.001698582,0.001698582,0.001698582,0.001678436,0.001678436,0.001678436,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103014,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,0.001464032,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103015,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,0.34834843,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103016,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,1.124349734,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103017,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,5.143633514,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103018,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,5.284240393,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103019,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,5.283484277,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103020,5.315576195,5.315576195,5.315576195,5.315576195,5.315576195,5.252531021,5.247052329,5.252531021,5.252531021,5.252531021,5.315576195,5.315576195,5.315576195,5.252531021,5.252531021,5.252531021,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103021,5.318575117,5.318575117,5.318575117,5.318575117,5.318575117,5.255494374,5.250012591,5.255494374,5.255494374,5.255494374,5.318575117,5.318575117,5.318575117,5.255494374,5.255494374,5.255494374,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103022,5.171371261,5.171371261,5.171371261,5.171371261,5.171371261,5.216551026,5.202219717,5.216551026,5.216551026,5.216551026,5.171371261,5.171371261,5.171371261,5.216551026,5.216551026,5.216551026,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103023,5.107032673,5.107032673,5.107032673,5.107032673,5.107032673,5.151650344,5.137497334,5.151650344,5.151650344,5.151650344,5.107032673,5.107032673,5.107032673,5.151650344,5.151650344,5.151650344,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103024,5.021315331,5.021315331,5.021315331,5.021315331,5.021315331,5.06518413,5.051268668,5.06518413,5.06518413,5.06518413,5.021315331,5.021315331,5.021315331,5.06518413,5.06518413,5.06518413,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103101,5.230509445,5.230509445,5.230509445,5.230509445,5.230509445,5.276205872,5.261710674,5.276205872,5.276205872,5.276205872,5.230509445,5.230509445,5.230509445,5.276205872,5.276205872,5.276205872,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103102,5.164569655,5.164569655,5.164569655,5.164569655,5.164569655,5.209689998,5.195377538,5.209689998,5.209689998,5.209689998,5.164569655,5.164569655,5.164569655,5.209689998,5.209689998,5.209689998,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103103,5.142467852,5.142467852,5.142467852,5.142467852,5.142467852,5.187395103,5.173143893,5.187395103,5.187395103,5.187395103,5.142467852,5.142467852,5.142467852,5.187395103,5.187395103,5.187395103,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103104,5.146872707,5.146872707,5.146872707,5.146872707,5.146872707,5.19183844,5.177575023,5.19183844,5.19183844,5.19183844,5.146872707,5.146872707,5.146872707,5.19183844,5.19183844,5.19183844,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103105,5.18596981,5.18596981,5.18596981,5.18596981,5.18596981,5.231277116,5.21690535,5.231277116,5.231277116,5.231277116,5.18596981,5.18596981,5.18596981,5.231277116,5.231277116,5.231277116,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103106,5.232445687,5.232445687,5.232445687,5.232445687,5.232445687,5.27815903,5.263658467,5.27815903,5.27815903,5.27815903,5.232445687,5.232445687,5.232445687,5.27815903,5.27815903,5.27815903,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103107,5.279295657,5.279295657,5.279295657,5.279295657,5.279295657,5.325418306,5.310787908,5.325418306,5.325418306,5.325418306,5.279295657,5.279295657,5.279295657,5.325418306,5.325418306,5.325418306,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103108,3.489073589,3.489073589,3.489073589,3.489073589,3.489073589,3.519555935,3.509886741,3.519555935,3.519555935,3.519555935,3.489073589,3.489073589,3.489073589,3.519555935,3.519555935,3.519555935,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103109,0.413768773,0.413768773,0.413768773,0.413768773,0.413768773,0.41738367,0.416237002,0.41738367,0.41738367,0.41738367,0.413768773,0.413768773,0.413768773,0.41738367,0.41738367,0.41738367,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103110,0.060923899,0.060923899,0.060923899,0.060923899,0.060923899,0.061456162,0.061287325,0.061456162,0.061456162,0.061456162,0.060923899,0.060923899,0.060923899,0.061456162,0.061456162,0.061456162,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103111,0.013025429,0.013025429,0.013025429,0.013025429,0.013025429,0.013139225,0.013103128,0.013139225,0.013139225,0.013139225,0.013025429,0.013025429,0.013025429,0.013139225,0.013139225,0.013139225,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103112,0.011793892,0.011793892,0.011793892,0.011793892,0.011793892,0.01189693,0.011864245,0.01189693,0.01189693,0.01189693,0.011793892,0.011793892,0.011793892,0.01189693,0.01189693,0.01189693,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103113,0.013234954,0.013234954,0.013234954,0.013234954,0.013234954,0.013350582,0.013313904,0.013350582,0.013350582,0.013350582,0.013234954,0.013234954,0.013234954,0.013350582,0.013350582,0.013350582,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103114,0.022682726,0.022682726,0.022682726,0.022682726,0.022682726,0.022880894,0.022818033,0.022880894,0.022880894,0.022880894,0.022682726,0.022682726,0.022682726,0.022880894,0.022880894,0.022880894,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103115,0.174445878,0.174445878,0.174445878,0.174445878,0.174445878,0.175969927,0.175486489,0.175969927,0.175969927,0.175969927,0.174445878,0.174445878,0.174445878,0.175969927,0.175969927,0.175969927,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103116,0.967135583,0.967135583,0.967135583,0.967135583,0.967135583,0.975584978,0.972904776,0.975584978,0.975584978,0.975584978,0.967135583,0.967135583,0.967135583,0.975584978,0.975584978,0.975584978,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103117,5.145755853,5.145755853,5.145755853,5.145755853,5.145755853,5.190711829,5.176451508,5.190711829,5.190711829,5.190711829,5.145755853,5.145755853,5.145755853,5.190711829,5.190711829,5.190711829,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103118,5.272145801,5.272145801,5.272145801,5.272145801,5.272145801,5.318205985,5.303595402,5.318205985,5.318205985,5.318205985,5.272145801,5.272145801,5.272145801,5.318205985,5.318205985,5.318205985,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103119,5.271442488,5.271442488,5.271442488,5.271442488,5.271442488,5.317496528,5.302887893,5.317496528,5.317496528,5.317496528,5.271442488,5.271442488,5.271442488,5.317496528,5.317496528,5.317496528,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103120,5.270620793,5.270620793,5.270620793,5.270620793,5.270620793,5.316667653,5.302061296,5.316667653,5.316667653,5.316667653,5.270620793,5.270620793,5.270620793,5.316667653,5.316667653,5.316667653,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,103121,5.257758455,5.257758455,5.257758455,5.257758455,5.257758455,5.303692943,5.289122231,5.303692943,5.303692943,5.303692943,5.257758455,5.257758455,5.257758455,5.303692943,5.303692943,5.303692943,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
