;,; Use with 2009 calendar year and updated (2022) CEC weather data,,,,,,,,,,,,,,,,
;,"; Version ID: Long Run Marginal Emissions Factors Deep_Decarb, Elec Non-Res (15 Year)",,,,,,,,,,,,,,,,
;,; MoDaHr,Electricity Long Run Emissions (CZ1; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ2; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ3; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ4; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ5; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ6; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ7; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ8; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ9; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ10; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ11; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ12; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ13; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ14; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ15; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ16; tonnes CO2-e/kWh)
TABLE C02ElecByCZ,,,,,,,,,,,,,,,,,
,MoDaHr,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,30921,0.000196007,0.000196007,0.000196007,0.000196007,0.000196007,0.000193682,0.00019348,0.000193682,0.000193682,0.000193682,0.000196007,0.000196007,0.000196007,0.000193682,0.000193682,0.000193682
,30922,0.00018986,0.00018986,0.00018986,0.00018986,0.00018986,0.000191519,0.000190993,0.000191519,0.000191519,0.000191519,0.00018986,0.00018986,0.00018986,0.000191519,0.000191519,0.000191519
,30923,0.000189692,0.000189692,0.000189692,0.000189692,0.000189692,0.00019135,0.000190824,0.00019135,0.00019135,0.00019135,0.000189692,0.000189692,0.000189692,0.00019135,0.00019135,0.00019135
,30924,0.00018971,0.00018971,0.00018971,0.00018971,0.00018971,0.000191368,0.000190842,0.000191368,0.000191368,0.000191368,0.00018971,0.00018971,0.00018971,0.000191368,0.000191368,0.000191368
,31001,0.000175766,0.000175766,0.000175766,0.000175766,0.000175766,0.000177301,0.000176814,0.000177301,0.000177301,0.000177301,0.000175766,0.000175766,0.000175766,0.000177301,0.000177301,0.000177301
,31002,0.000175805,0.000175805,0.000175805,0.000175805,0.000175805,0.000177341,0.000176854,0.000177341,0.000177341,0.000177341,0.000175805,0.000175805,0.000175805,0.000177341,0.000177341,0.000177341
,31003,0.000175852,0.000175852,0.000175852,0.000175852,0.000175852,0.000177388,0.000176901,0.000177388,0.000177388,0.000177388,0.000175852,0.000175852,0.000175852,0.000177388,0.000177388,0.000177388
,31004,0.000175958,0.000175958,0.000175958,0.000175958,0.000175958,0.000177495,0.000177008,0.000177495,0.000177495,0.000177495,0.000175958,0.000175958,0.000175958,0.000177495,0.000177495,0.000177495
,31005,0.000176287,0.000176287,0.000176287,0.000176287,0.000176287,0.000177827,0.000177338,0.000177827,0.000177827,0.000177827,0.000176287,0.000176287,0.000176287,0.000177827,0.000177827,0.000177827
,31006,0.000176603,0.000176603,0.000176603,0.000176603,0.000176603,0.000178146,0.000177656,0.000178146,0.000178146,0.000178146,0.000176603,0.000176603,0.000176603,0.000178146,0.000178146,0.000178146
,31007,0.000176611,0.000176611,0.000176611,0.000176611,0.000176611,0.000178154,0.000177665,0.000178154,0.000178154,0.000178154,0.000176611,0.000176611,0.000176611,0.000178154,0.000178154,0.000178154
,31008,0.000158787,0.000158787,0.000158787,0.000158787,0.000158787,0.000156903,0.00015674,0.000156903,0.000156903,0.000156903,0.000158787,0.000158787,0.000158787,0.000156903,0.000156903,0.000156903
,31009,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.30E-06,2.30E-06,2.30E-06,2.30E-06,2.30E-06,2.33E-06,2.33E-06,2.33E-06,2.30E-06,2.30E-06,2.30E-06
,31010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31018,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487,0.000162487
,31019,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527,0.000163527
,31020,0.000164639,0.000164639,0.000164639,0.000164639,0.000164639,0.000162687,0.000162517,0.000162687,0.000162687,0.000162687,0.000164639,0.000164639,0.000164639,0.000162687,0.000162687,0.000162687
,31021,0.00016424,0.00016424,0.00016424,0.00016424,0.00016424,0.000162292,0.000162123,0.000162292,0.000162292,0.000162292,0.00016424,0.00016424,0.00016424,0.000162292,0.000162292,0.000162292
,31022,0.000159678,0.000159678,0.000159678,0.000159678,0.000159678,0.000161073,0.00016063,0.000161073,0.000161073,0.000161073,0.000159678,0.000159678,0.000159678,0.000161073,0.000161073,0.000161073
,31023,0.00015779,0.00015779,0.00015779,0.00015779,0.00015779,0.000159169,0.000158731,0.000159169,0.000159169,0.000159169,0.00015779,0.00015779,0.00015779,0.000159169,0.000159169,0.000159169
,31024,0.00015401,0.00015401,0.00015401,0.00015401,0.00015401,0.000155355,0.000154928,0.000155355,0.000155355,0.000155355,0.00015401,0.00015401,0.00015401,0.000155355,0.000155355,0.000155355
,31101,0.000152339,0.000152339,0.000152339,0.000152339,0.000152339,0.00015367,0.000153248,0.00015367,0.00015367,0.00015367,0.000152339,0.000152339,0.000152339,0.00015367,0.00015367,0.00015367
,31102,0.000150784,0.000150784,0.000150784,0.000150784,0.000150784,0.000152101,0.000151683,0.000152101,0.000152101,0.000152101,0.000150784,0.000150784,0.000150784,0.000152101,0.000152101,0.000152101
,31103,0.000150867,0.000150867,0.000150867,0.000150867,0.000150867,0.000152185,0.000151767,0.000152185,0.000152185,0.000152185,0.000150867,0.000150867,0.000150867,0.000152185,0.000152185,0.000152185
,31104,0.000151764,0.000151764,0.000151764,0.000151764,0.000151764,0.00015309,0.000152669,0.00015309,0.00015309,0.00015309,0.000151764,0.000151764,0.000151764,0.00015309,0.00015309,0.00015309
,31105,0.000157741,0.000157741,0.000157741,0.000157741,0.000157741,0.00015912,0.000158682,0.00015912,0.00015912,0.00015912,0.000157741,0.000157741,0.000157741,0.00015912,0.00015912,0.00015912
,31106,0.000167733,0.000167733,0.000167733,0.000167733,0.000167733,0.000169198,0.000168733,0.000169198,0.000169198,0.000169198,0.000167733,0.000167733,0.000167733,0.000169198,0.000169198,0.000169198
,31107,0.000168326,0.000168326,0.000168326,0.000168326,0.000168326,0.000169797,0.00016933,0.000169797,0.000169797,0.000169797,0.000168326,0.000168326,0.000168326,0.000169797,0.000169797,0.000169797
,31108,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.22E-05,5.21E-05,5.22E-05,5.22E-05,5.22E-05,5.28E-05,5.28E-05,5.28E-05,5.22E-05,5.22E-05,5.22E-05
,31109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31118,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243,0.000170243
,31119,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088,0.000172088
,31120,0.000173616,0.000173616,0.000173616,0.000173616,0.000173616,0.000171557,0.000171378,0.000171557,0.000171557,0.000171557,0.000173616,0.000173616,0.000173616,0.000171557,0.000171557,0.000171557
,31121,0.00017316,0.00017316,0.00017316,0.00017316,0.00017316,0.000171106,0.000170928,0.000171106,0.000171106,0.000171106,0.00017316,0.00017316,0.00017316,0.000171106,0.000171106,0.000171106
,31122,0.000168185,0.000168185,0.000168185,0.000168185,0.000168185,0.000169654,0.000169188,0.000169654,0.000169654,0.000169654,0.000168185,0.000168185,0.000168185,0.000169654,0.000169654,0.000169654
,31123,0.000167742,0.000167742,0.000167742,0.000167742,0.000167742,0.000169208,0.000168743,0.000169208,0.000169208,0.000169208,0.000167742,0.000167742,0.000167742,0.000169208,0.000169208,0.000169208
,31124,0.000155114,0.000155114,0.000155114,0.000155114,0.000155114,0.00015647,0.00015604,0.00015647,0.00015647,0.00015647,0.000155114,0.000155114,0.000155114,0.00015647,0.00015647,0.00015647
,31201,0.000186299,0.000186299,0.000186299,0.000186299,0.000186299,0.000187926,0.00018741,0.000187926,0.000187926,0.000187926,0.000186299,0.000186299,0.000186299,0.000187926,0.000187926,0.000187926
,31202,0.00018087,0.00018087,0.00018087,0.00018087,0.00018087,0.00018245,0.000181949,0.00018245,0.00018245,0.00018245,0.00018087,0.00018087,0.00018087,0.00018245,0.00018245,0.00018245
,31203,0.000180724,0.000180724,0.000180724,0.000180724,0.000180724,0.000182303,0.000181802,0.000182303,0.000182303,0.000182303,0.000180724,0.000180724,0.000180724,0.000182303,0.000182303,0.000182303
,31204,0.000186496,0.000186496,0.000186496,0.000186496,0.000186496,0.000188125,0.000187608,0.000188125,0.000188125,0.000188125,0.000186496,0.000186496,0.000186496,0.000188125,0.000188125,0.000188125
,31205,0.000203053,0.000203053,0.000203053,0.000203053,0.000203053,0.000204827,0.000204264,0.000204827,0.000204827,0.000204827,0.000203053,0.000203053,0.000203053,0.000204827,0.000204827,0.000204827
,31206,0.000208734,0.000208734,0.000208734,0.000208734,0.000208734,0.000210558,0.000209979,0.000210558,0.000210558,0.000210558,0.000208734,0.000208734,0.000208734,0.000210558,0.000210558,0.000210558
,31207,0.000208802,0.000208802,0.000208802,0.000208802,0.000208802,0.000210626,0.000210048,0.000210626,0.000210626,0.000210626,0.000208802,0.000208802,0.000208802,0.000210626,0.000210626,0.000210626
,31208,5.11E-05,5.11E-05,5.11E-05,5.11E-05,5.11E-05,5.05E-05,5.04E-05,5.05E-05,5.05E-05,5.05E-05,5.11E-05,5.11E-05,5.11E-05,5.05E-05,5.05E-05,5.05E-05
,31209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31217,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
,31218,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882,0.000214882
,31219,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018,0.000215018
,31220,0.000216109,0.000216109,0.000216109,0.000216109,0.000216109,0.000213546,0.000213323,0.000213546,0.000213546,0.000213546,0.000216109,0.000216109,0.000216109,0.000213546,0.000213546,0.000213546
,31221,0.000215924,0.000215924,0.000215924,0.000215924,0.000215924,0.000213363,0.000213141,0.000213363,0.000213363,0.000213363,0.000215924,0.000215924,0.000215924,0.000213363,0.000213363,0.000213363
,31222,0.000208811,0.000208811,0.000208811,0.000208811,0.000208811,0.000210635,0.000210056,0.000210635,0.000210635,0.000210635,0.000208811,0.000208811,0.000208811,0.000210635,0.000210635,0.000210635
,31223,0.00020806,0.00020806,0.00020806,0.00020806,0.00020806,0.000209878,0.000209301,0.000209878,0.000209878,0.000209878,0.00020806,0.00020806,0.00020806,0.000209878,0.000209878,0.000209878
,31224,0.000207867,0.000207867,0.000207867,0.000207867,0.000207867,0.000209683,0.000209107,0.000209683,0.000209683,0.000209683,0.000207867,0.000207867,0.000207867,0.000209683,0.000209683,0.000209683
,31301,0.000207985,0.000207985,0.000207985,0.000207985,0.000207985,0.000209802,0.000209226,0.000209802,0.000209802,0.000209802,0.000207985,0.000207985,0.000207985,0.000209802,0.000209802,0.000209802
,31302,0.000208091,0.000208091,0.000208091,0.000208091,0.000208091,0.000209909,0.000209332,0.000209909,0.000209909,0.000209909,0.000208091,0.000208091,0.000208091,0.000209909,0.000209909,0.000209909
,31303,0.000208079,0.000208079,0.000208079,0.000208079,0.000208079,0.000209896,0.00020932,0.000209896,0.000209896,0.000209896,0.000208079,0.000208079,0.000208079,0.000209896,0.000209896,0.000209896
,31304,0.000208255,0.000208255,0.000208255,0.000208255,0.000208255,0.000210074,0.000209497,0.000210074,0.000210074,0.000210074,0.000208255,0.000208255,0.000208255,0.000210074,0.000210074,0.000210074
,31305,0.000208558,0.000208558,0.000208558,0.000208558,0.000208558,0.00021038,0.000209802,0.00021038,0.00021038,0.00021038,0.000208558,0.000208558,0.000208558,0.00021038,0.00021038,0.00021038
,31306,0.000209927,0.000209927,0.000209927,0.000209927,0.000209927,0.000211761,0.000211179,0.000211761,0.000211761,0.000211761,0.000209927,0.000209927,0.000209927,0.000211761,0.000211761,0.000211761
,31307,0.000210858,0.000210858,0.000210858,0.000210858,0.000210858,0.0002127,0.000212115,0.0002127,0.0002127,0.0002127,0.000210858,0.000210858,0.000210858,0.0002127,0.0002127,0.0002127
,31308,0.000204262,0.000204262,0.000204262,0.000204262,0.000204262,0.000201839,0.000201628,0.000201839,0.000201839,0.000201839,0.000204262,0.000204262,0.000204262,0.000201839,0.000201839,0.000201839
,31309,1.63E-05,1.63E-05,1.63E-05,1.63E-05,1.63E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.63E-05,1.63E-05,1.63E-05,1.61E-05,1.61E-05,1.61E-05
,31310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31317,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05
,31318,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397,0.000212397
,31319,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856,0.000216856
,31320,0.000218197,0.000218197,0.000218197,0.000218197,0.000218197,0.000215609,0.000215384,0.000215609,0.000215609,0.000215609,0.000218197,0.000218197,0.000218197,0.000215609,0.000215609,0.000215609
,31321,0.000218192,0.000218192,0.000218192,0.000218192,0.000218192,0.000215604,0.000215379,0.000215604,0.000215604,0.000215604,0.000218192,0.000218192,0.000218192,0.000215604,0.000215604,0.000215604
,31322,0.000211748,0.000211748,0.000211748,0.000211748,0.000211748,0.000213598,0.000213011,0.000213598,0.000213598,0.000213598,0.000211748,0.000211748,0.000211748,0.000213598,0.000213598,0.000213598
,31323,0.000209377,0.000209377,0.000209377,0.000209377,0.000209377,0.000211206,0.000210626,0.000211206,0.000211206,0.000211206,0.000209377,0.000209377,0.000209377,0.000211206,0.000211206,0.000211206
,31324,0.000208617,0.000208617,0.000208617,0.000208617,0.000208617,0.000210439,0.000209861,0.000210439,0.000210439,0.000210439,0.000208617,0.000208617,0.000208617,0.000210439,0.000210439,0.000210439
,31401,0.000200908,0.000200908,0.000200908,0.000200908,0.000200908,0.000202663,0.000202107,0.000202663,0.000202663,0.000202663,0.000200908,0.000200908,0.000200908,0.000202663,0.000202663,0.000202663
,31402,0.000195975,0.000195975,0.000195975,0.000195975,0.000195975,0.000197687,0.000197144,0.000197687,0.000197687,0.000197687,0.000195975,0.000195975,0.000195975,0.000197687,0.000197687,0.000197687
,31403,0.000195964,0.000195964,0.000195964,0.000195964,0.000195964,0.000197676,0.000197133,0.000197676,0.000197676,0.000197676,0.000195964,0.000195964,0.000195964,0.000197676,0.000197676,0.000197676
,31404,0.00019607,0.00019607,0.00019607,0.00019607,0.00019607,0.000197783,0.00019724,0.000197783,0.000197783,0.000197783,0.00019607,0.00019607,0.00019607,0.000197783,0.000197783,0.000197783
,31405,0.000196785,0.000196785,0.000196785,0.000196785,0.000196785,0.000198504,0.000197959,0.000198504,0.000198504,0.000198504,0.000196785,0.000196785,0.000196785,0.000198504,0.000198504,0.000198504
,31406,0.000206976,0.000206976,0.000206976,0.000206976,0.000206976,0.000208784,0.000208211,0.000208784,0.000208784,0.000208784,0.000206976,0.000206976,0.000206976,0.000208784,0.000208784,0.000208784
,31407,0.000214129,0.000214129,0.000214129,0.000214129,0.000214129,0.000216,0.000215407,0.000216,0.000216,0.000216,0.000214129,0.000214129,0.000214129,0.000216,0.000216,0.000216
,31408,0.000160865,0.000160865,0.000160865,0.000160865,0.000160865,0.00016227,0.000161824,0.00016227,0.00016227,0.00016227,0.000160865,0.000160865,0.000160865,0.00016227,0.00016227,0.00016227
,31409,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.55E-06,2.54E-06,2.55E-06,2.55E-06,2.55E-06,2.53E-06,2.53E-06,2.53E-06,2.55E-06,2.55E-06,2.55E-06
,31410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31417,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.15E-05,1.14E-05,1.15E-05,1.15E-05,1.15E-05,1.14E-05,1.14E-05,1.14E-05,1.15E-05,1.15E-05,1.15E-05
,31418,0.000213702,0.000213702,0.000213702,0.000213702,0.000213702,0.000215569,0.000214977,0.000215569,0.000215569,0.000215569,0.000213702,0.000213702,0.000213702,0.000215569,0.000215569,0.000215569
,31419,0.00021879,0.00021879,0.00021879,0.00021879,0.00021879,0.000220701,0.000220095,0.000220701,0.000220701,0.000220701,0.00021879,0.00021879,0.00021879,0.000220701,0.000220701,0.000220701
,31420,0.000218577,0.000218577,0.000218577,0.000218577,0.000218577,0.000220487,0.000219881,0.000220487,0.000220487,0.000220487,0.000218577,0.000218577,0.000218577,0.000220487,0.000220487,0.000220487
,31421,0.000218621,0.000218621,0.000218621,0.000218621,0.000218621,0.000220531,0.000219925,0.000220531,0.000220531,0.000220531,0.000218621,0.000218621,0.000218621,0.000220531,0.000220531,0.000220531
,31422,0.000218344,0.000218344,0.000218344,0.000218344,0.000218344,0.000220252,0.000219647,0.000220252,0.000220252,0.000220252,0.000218344,0.000218344,0.000218344,0.000220252,0.000220252,0.000220252
,31423,0.000212182,0.000212182,0.000212182,0.000212182,0.000212182,0.000214036,0.000213448,0.000214036,0.000214036,0.000214036,0.000212182,0.000212182,0.000212182,0.000214036,0.000214036,0.000214036
,31424,0.000209053,0.000209053,0.000209053,0.000209053,0.000209053,0.00021088,0.000210301,0.00021088,0.00021088,0.00021088,0.000209053,0.000209053,0.000209053,0.00021088,0.00021088,0.00021088
,31501,0.000173557,0.000173557,0.000173557,0.000173557,0.000173557,0.000175073,0.000174592,0.000175073,0.000175073,0.000175073,0.000173557,0.000173557,0.000173557,0.000175073,0.000175073,0.000175073
,31502,0.000167774,0.000167774,0.000167774,0.000167774,0.000167774,0.00016924,0.000168775,0.00016924,0.00016924,0.00016924,0.000167774,0.000167774,0.000167774,0.00016924,0.00016924,0.00016924
,31503,0.000162709,0.000162709,0.000162709,0.000162709,0.000162709,0.00016413,0.000163679,0.00016413,0.00016413,0.00016413,0.000162709,0.000162709,0.000162709,0.00016413,0.00016413,0.00016413
,31504,0.0001631,0.0001631,0.0001631,0.0001631,0.0001631,0.000164525,0.000164073,0.000164525,0.000164525,0.000164525,0.0001631,0.0001631,0.0001631,0.000164525,0.000164525,0.000164525
,31505,0.00016699,0.00016699,0.00016699,0.00016699,0.00016699,0.000168449,0.000167986,0.000168449,0.000168449,0.000168449,0.00016699,0.00016699,0.00016699,0.000168449,0.000168449,0.000168449
,31506,0.000173896,0.000173896,0.000173896,0.000173896,0.000173896,0.000175415,0.000174933,0.000175415,0.000175415,0.000175415,0.000173896,0.000173896,0.000173896,0.000175415,0.000175415,0.000175415
,31507,0.000174006,0.000174006,0.000174006,0.000174006,0.000174006,0.000175526,0.000175044,0.000175526,0.000175526,0.000175526,0.000174006,0.000174006,0.000174006,0.000175526,0.000175526,0.000175526
,31508,3.79E-05,3.79E-05,3.79E-05,3.79E-05,3.79E-05,3.83E-05,3.82E-05,3.83E-05,3.83E-05,3.83E-05,3.79E-05,3.79E-05,3.79E-05,3.83E-05,3.83E-05,3.83E-05
,31509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31517,4.70E-06,4.70E-06,4.70E-06,4.70E-06,4.70E-06,4.74E-06,4.72E-06,4.74E-06,4.74E-06,4.74E-06,4.70E-06,4.70E-06,4.70E-06,4.74E-06,4.74E-06,4.74E-06
,31518,0.000179761,0.000179761,0.000179761,0.000179761,0.000179761,0.000181331,0.000180833,0.000181331,0.000181331,0.000181331,0.000179761,0.000179761,0.000179761,0.000181331,0.000181331,0.000181331
,31519,0.000193835,0.000193835,0.000193835,0.000193835,0.000193835,0.000195529,0.000194992,0.000195529,0.000195529,0.000195529,0.000193835,0.000193835,0.000193835,0.000195529,0.000195529,0.000195529
,31520,0.000193735,0.000193735,0.000193735,0.000193735,0.000193735,0.000195427,0.00019489,0.000195427,0.000195427,0.000195427,0.000193735,0.000193735,0.000193735,0.000195427,0.000195427,0.000195427
,31521,0.000193669,0.000193669,0.000193669,0.000193669,0.000193669,0.000195361,0.000194825,0.000195361,0.000195361,0.000195361,0.000193669,0.000193669,0.000193669,0.000195361,0.000195361,0.000195361
,31522,0.000187933,0.000187933,0.000187933,0.000187933,0.000187933,0.000189575,0.000189054,0.000189575,0.000189575,0.000189575,0.000187933,0.000187933,0.000187933,0.000189575,0.000189575,0.000189575
,31523,0.000180269,0.000180269,0.000180269,0.000180269,0.000180269,0.000181844,0.000181344,0.000181844,0.000181844,0.000181844,0.000180269,0.000180269,0.000180269,0.000181844,0.000181844,0.000181844
,31524,0.000178188,0.000178188,0.000178188,0.000178188,0.000178188,0.000179745,0.000179251,0.000179745,0.000179745,0.000179745,0.000178188,0.000178188,0.000178188,0.000179745,0.000179745,0.000179745
,31601,0.000157229,0.000157229,0.000157229,0.000157229,0.000157229,0.000158603,0.000158167,0.000158603,0.000158603,0.000158603,0.000157229,0.000157229,0.000157229,0.000158603,0.000158603,0.000158603
,31602,0.000156956,0.000156956,0.000156956,0.000156956,0.000156956,0.000158327,0.000157892,0.000158327,0.000158327,0.000158327,0.000156956,0.000156956,0.000156956,0.000158327,0.000158327,0.000158327
,31603,0.000157203,0.000157203,0.000157203,0.000157203,0.000157203,0.000158576,0.00015814,0.000158576,0.000158576,0.000158576,0.000157203,0.000157203,0.000157203,0.000158576,0.000158576,0.000158576
,31604,0.000157255,0.000157255,0.000157255,0.000157255,0.000157255,0.000158628,0.000158193,0.000158628,0.000158628,0.000158628,0.000157255,0.000157255,0.000157255,0.000158628,0.000158628,0.000158628
