,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,43005,5.434677634,5.437589322,5.436509068,5.428892066,5.436918954,6.067518348,5.62826824,6.052310113,6.052610667,6.05108971,5.429492447,5.430463816,5.425334109,6.046069607,6.037761763,6.078780469,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43006,5.434810894,5.437722608,5.436642344,5.429025274,5.437052234,6.068468039,5.629163897,6.05325882,6.053559393,6.052038338,5.429625659,5.430597038,5.425467284,6.047017909,6.038709528,6.07973089,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43007,5.094414507,5.097258656,5.09620346,5.088763137,5.096603838,5.207189032,4.81688878,5.19287295,5.193155872,5.191724138,5.089349592,5.09029843,5.085287708,5.186998527,5.179178042,5.217790489,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43008,4.710449529,4.713217467,4.712190545,4.704949594,4.712580195,4.996647209,4.618326082,4.982549457,4.982828064,4.981418166,4.705520334,4.706443747,4.701567293,4.976764623,4.969063406,5.007086987,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43009,4.616176431,4.618925657,4.617905678,4.610713678,4.618292693,4.932316198,4.55765529,4.918285157,4.918562446,4.917159219,4.611280559,4.612197729,4.607354241,4.912527697,4.904862922,4.942706575,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43010,4.592396867,4.595141373,4.594123145,4.586943492,4.594509496,4.941152306,4.565988653,4.927112102,4.927389572,4.925985428,4.5875094,4.588424996,4.583589823,4.921350882,4.913681101,4.951549468,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43011,4.557288265,4.560025802,4.559010159,4.551848736,4.559395529,4.932739402,4.558054415,4.918707922,4.918985219,4.917581949,4.552413207,4.553326478,4.548503582,4.912950282,4.905285267,4.943130104,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43012,4.550089821,4.552825929,4.551810816,4.544653131,4.552195985,4.91220504,4.538688389,4.898194854,4.898471731,4.89707059,4.545217307,4.546130102,4.541309723,4.892445952,4.884792569,4.922579973,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43013,4.542666271,4.545400906,4.54438634,4.537232509,4.544771301,4.933812483,4.559066441,4.91977989,4.92005721,4.918653828,4.537796381,4.538708685,4.533890902,4.914021794,4.906356171,4.944204009,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43014,4.544994457,4.547729554,4.546714816,4.539559777,4.547099843,4.943883409,4.568564365,4.929840373,4.930117899,4.928713473,4.540123744,4.541036202,4.536217605,4.924077991,4.916406664,4.954282669,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43015,4.552095331,4.554831837,4.553816577,4.54665785,4.554201802,4.922644224,4.548533618,4.908623212,4.908900303,4.907498079,4.547222109,4.548135036,4.543313956,4.902869868,4.895210572,4.933027173,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43016,4.521105833,4.523836188,4.52282321,4.515680574,4.523207569,4.951821972,4.57605125,4.937770703,4.938048392,4.936643142,4.516243564,4.51715444,4.512344196,4.932004943,4.924329119,4.962227327,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43017,4.571893436,4.574633872,4.573617154,4.566448147,4.574002932,4.975565859,4.59844419,4.961489968,4.961768144,4.960360432,4.567013216,4.567927454,4.563099451,4.955714105,4.94802483,4.985989448,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43018,5.089908328,5.092751584,5.091696719,5.084258736,5.092096971,5.787273371,5.363968263,5.772355748,5.772650558,5.771158665,5.084845006,5.085793546,5.0807844,5.76623449,5.7580854,5.798320287,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43019,5.429225988,5.432136594,5.431056741,5.423442571,5.431466475,6.097778038,5.656806255,6.082538424,6.082839598,6.081315503,5.424042728,5.425013736,5.419885935,6.076285042,6.067960057,6.109063397,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43020,5.428228578,5.431138986,5.430059207,5.422445554,5.430468912,6.097496786,5.656541005,6.082257464,6.082558632,6.081034566,5.42304567,5.424016613,5.418889161,6.076004201,6.067679376,8.589161126,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43021,5.433485533,5.436396984,5.435316818,5.427700436,5.43572667,6.099318352,5.65825893,6.084077141,6.084378346,6.082854092,5.428300767,5.429272058,5.424142767,6.077823103,6.069497246,7.687271586,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43022,5.434266871,5.437178477,5.436098254,5.428481466,5.436508128,6.099471379,5.65840325,6.084230009,6.084531217,6.083006947,5.429081829,5.430053171,5.424923608,6.077975906,6.069649962,6.110758038,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43023,5.462135261,5.465052399,5.463970123,5.456338865,5.464380776,6.102785274,5.661528596,6.087540468,6.087841744,6.08631713,5.456940369,5.457913556,5.452774248,6.081284955,6.072957133,6.114074478,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,43024,5.475743605,5.478663443,5.477580165,5.469941841,5.477991198,6.105879192,5.66444648,6.090631177,6.090932517,6.089407582,5.470543902,5.47151799,5.466373923,6.084374348,6.076044774,6.117170771,114.1455033,114.1455033,114.1455033,114.1455033,114.1455033,114.166427,114.1837217,114.166427,114.166427,114.166427,114.1455033,114.1455033,114.1455033,114.166427,114.166427,114.166427,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354,102.7602354
,50101,5.488008472,5.490930745,5.489846564,5.482201871,5.49025794,6.151686246,5.707647266,6.136390729,6.136693008,6.135163322,5.482804434,5.483779335,5.478630979,6.130114408,6.121758885,6.163013001,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50102,5.48786497,5.490787215,5.489703045,5.482058426,5.490114416,6.151736546,5.707694704,6.136440978,6.136743257,6.135213566,5.482660983,5.483635874,5.478487568,6.130164635,6.121809084,6.16306334,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50103,5.487546085,5.490468266,5.489384119,5.481739666,5.489795482,6.151730118,5.707688642,6.136434556,6.136736835,6.135207145,5.48234221,5.48331708,5.478168886,6.130158216,6.121802669,6.163056907,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50104,5.487632575,5.490554773,5.48947062,5.481826122,5.489881985,6.151734616,5.707692884,6.13643905,6.136741329,6.135211639,5.482428669,5.483403545,5.478255321,6.130162708,6.121807158,6.163061409,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50105,5.48812428,5.491046575,5.489962386,5.482317633,5.490373765,6.153039881,5.708923884,6.137742961,6.138045267,6.136515442,5.4829202,5.483895109,5.478746712,6.131466064,6.123109775,6.164367676,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50106,5.48791173,5.490833984,5.48974981,5.482105167,5.490161183,6.120730202,5.678452517,6.105466787,6.105768431,6.104241955,5.482707726,5.483682621,5.478534298,6.099203638,6.090865651,6.132033185,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50107,5.074703132,5.077543369,5.076489624,5.069059537,5.076889452,5.173784223,4.785384593,5.159502782,5.15978502,5.158356751,5.069645184,5.070592717,5.065588888,5.153642574,5.145841012,5.184360028,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50108,4.624381928,4.627132783,4.626112199,4.618915938,4.626499444,4.822515992,4.454102348,4.808598812,4.808873851,4.807482011,4.619483155,4.620400869,4.615554512,4.802888074,4.795285499,4.832822051,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50109,4.610107537,4.612855558,4.611836026,4.604647177,4.612222872,4.814563191,4.446602034,4.800654259,4.800929134,4.799538119,4.60521381,4.606130578,4.601289212,4.794946904,4.787348834,4.824863143,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50110,4.590270835,4.593014919,4.591996847,4.584818298,4.592383139,4.80879441,4.441161478,4.79489146,4.795166217,4.793775801,4.585384119,4.586299574,4.581465145,4.78918656,4.781591758,4.819089932,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50111,4.555336999,4.558074149,4.55705865,4.54989824,4.557443966,4.818284774,4.450111872,4.804371982,4.804646934,4.803255533,4.550462631,4.551375773,4.54655356,4.798663044,4.791062866,4.828587584,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,50112,4.549310497,4.55204645,4.551031395,4.543874114,4.551416542,4.805589231,4.438138662,4.791689604,4.791964296,4.790574212,4.544438259,4.545351002,4.540530896,4.785986069,4.778393082,4.815882291,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
