Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value 
SolarShading.cc,"Surface Window Blind and Glazing System Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinBlGlSysTsolDifDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Screen Beam to Beam Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinScTsolBmBm(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Screen Beam to Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinScTsolBmDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Screen Diffuse to Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinScTsolDifDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Screen and Glazing System Beam Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinScGlSysTsolBmBm(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Screen and Glazing System Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinScGlSysTsolDifDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Solar Horizontal Profile Angle""",,OutputProcessor::Unit::deg,SurfWinProfileAngHor(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Solar Vertical Profile Angle""",,OutputProcessor::Unit::deg,SurfWinProfileAngVert(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Glazing Beam to Beam Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinGlTsolBmBm(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Glazing Beam to Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinGlTsolBmDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Glazing Diffuse to Diffuse Solar Transmittance""",,OutputProcessor::Unit::None,SurfWinGlTsolDifDif(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Model Solver Iteration Count""",,OutputProcessor::Unit::None,SurfWinWindowCalcIterationsRep(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Transmitted Beam Solar Radiation Rate""",,OutputProcessor::Unit::W,SurfWinBmSolTransThruIntWinRep(SurfLoop),"""Zone""","""State"""
SolarShading.cc,"Surface Window Transmitted Beam Solar Radiation Energy""",,OutputProcessor::Unit::J,SurfWinBmSolTransThruIntWinRepEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Window Total Glazing Layers Absorbed Solar Radiation Rate""",,OutputProcessor::Unit::W,QRadSWwinAbsTot(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Window Transmitted Solar Radiation Rate""",,OutputProcessor::Unit::W,SurfWinTransSolar(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Window Total Glazing Layers Absorbed Solar Radiation Energy""",,OutputProcessor::Unit::J,QRadSWwinAbsTotEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Window Transmitted Solar Radiation Energy""",,OutputProcessor::Unit::J,SurfWinTransSolarEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Outside Face Incident Solar Radiation Rate per Area""",,OutputProcessor::Unit::W_m2,QRadSWOutIncident(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Window Total Glazing Layers Absorbed Solar Radiation Rate""",,OutputProcessor::Unit::W,QRadSWwinAbsTot(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Window Transmitted Solar Radiation Rate""",,OutputProcessor::Unit::W,SurfWinTransSolar(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Window Total Glazing Layers Absorbed Solar Radiation Energy""",,OutputProcessor::Unit::J,QRadSWwinAbsTotEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Window Transmitted Solar Radiation Energy""",,OutputProcessor::Unit::J,SurfWinTransSolarEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Inside Face Exterior Windows Incident Beam Solar Radiation Rate per Area""",,OutputProcessor::Unit::W_m2,BmIncInsSurfIntensRep(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Exterior Windows Incident Beam Solar Radiation Rate""",,OutputProcessor::Unit::W,BmIncInsSurfAmountRep(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Interior Windows Incident Beam Solar Radiation Rate per Area""",,OutputProcessor::Unit::W_m2,IntBmIncInsSurfIntensRep(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Interior Windows Incident Beam Solar Radiation Rate""",,OutputProcessor::Unit::W,IntBmIncInsSurfAmountRep(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Initial Transmitted Diffuse Absorbed Solar Radiation Rate""",,OutputProcessor::Unit::W,InitialDifSolInAbsReport(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Initial Transmitted Diffuse Transmitted Out Window Solar Radiation Rate""",,OutputProcessor::Unit::W,InitialDifSolInTransReport(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Absorbed Shortwave Radiation Rate""",,OutputProcessor::Unit::W,SWInAbsTotalReport(SurfLoop),"""Zone""","""Average"""
SolarShading.cc,"Surface Inside Face Exterior Windows Incident Beam Solar Radiation Energy""",,OutputProcessor::Unit::J,BmIncInsSurfAmountRepEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Surface Inside Face Interior Windows Incident Beam Solar Radiation Energy""",,OutputProcessor::Unit::J,IntBmIncInsSurfAmountRepEnergy(SurfLoop),"""Zone""","""Sum"""
SolarShading.cc,"Debug Surface Solar Shading Model DifShdgRatioIsoSky""",,OutputProcessor::Unit::None,curDifShdgRatioIsoSky(SurfNum),"""Zone""","""Average"""
SolarShading.cc,"Debug Surface Solar Shading Model DifShdgRatioIsoSky""",,OutputProcessor::Unit::None,DifShdgRatioIsoSky(SurfNum),"""Zone""","""Average"""
SolarShading.cc,"Debug Surface Solar Shading Model DifShdgRatioHoriz""",,OutputProcessor::Unit::None,DifShdgRatioHoriz(SurfNum),"""Zone""","""Average"""
SolarShading.cc,"Debug Surface Solar Shading Model WithShdgIsoSky""",,OutputProcessor::Unit::None,WithShdgIsoSky(SurfNum),"""Zone""","""Average"""
SolarShading.cc,"Debug Surface Solar Shading Model WoShdgIsoSky""",,OutputProcessor::Unit::None,WoShdgIsoSky(SurfNum),"""Zone""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Total Heating Rate""",,OutputProcessor::Unit::W,SteamBaseboard(BaseboardNum).TotPower,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Convective Heating Rate""",,OutputProcessor::Unit::W,SteamBaseboard(BaseboardNum).ConvPower,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Radiant Heating Rate""",,OutputProcessor::Unit::W,SteamBaseboard(BaseboardNum).RadPower,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Total Heating Energy""",,OutputProcessor::Unit::J,SteamBaseboard(BaseboardNum).TotEnergy,"""System""","""Sum"""
SteamBaseboardRadiator.cc,"Baseboard Convective Heating Energy""",,OutputProcessor::Unit::J,SteamBaseboard(BaseboardNum).ConvEnergy,"""System""","""Sum"""
SteamBaseboardRadiator.cc,"Baseboard Radiant Heating Energy""",,OutputProcessor::Unit::J,SteamBaseboard(BaseboardNum).RadEnergy,"""System""","""Sum"""
SteamBaseboardRadiator.cc,"Baseboard Steam Energy""",,OutputProcessor::Unit::J,SteamBaseboard(BaseboardNum).Energy,"""System""","""Sum"""
SteamBaseboardRadiator.cc,"Baseboard Steam Rate""",,OutputProcessor::Unit::W,SteamBaseboard(BaseboardNum).Power,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Steam Mass Flow Rate""",,OutputProcessor::Unit::kg_s,SteamBaseboard(BaseboardNum).SteamMassFlowRate,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Steam Inlet Temperature""",,OutputProcessor::Unit::C,SteamBaseboard(BaseboardNum).SteamInletTemp,"""System""","""Average"""
SteamBaseboardRadiator.cc,"Baseboard Steam Outlet Temperature""",,OutputProcessor::Unit::C,SteamBaseboard(BaseboardNum).SteamOutletTemp,"""System""","""Average"""
SteamCoils.cc,"Heating Coil Heating Energy""",,OutputProcessor::Unit::J,SteamCoil(CoilNum).TotSteamHeatingCoilEnergy,"""System""","""Sum"""
SteamCoils.cc,"Heating Coil Heating Rate""",,OutputProcessor::Unit::W,SteamCoil(CoilNum).TotSteamHeatingCoilRate,"""System""","""Average"""
SteamCoils.cc,"Heating Coil Steam Mass Flow Rate""",,OutputProcessor::Unit::kg_s,SteamCoil(CoilNum).OutletSteamMassFlowRate,"""System""","""Average"""
SteamCoils.cc,"Heating Coil Steam Inlet Temperature""",,OutputProcessor::Unit::C,SteamCoil(CoilNum).InletSteamTemp,"""System""","""Average"""
SteamCoils.cc,"Heating Coil Steam Outlet Temperature""",,OutputProcessor::Unit::C,SteamCoil(CoilNum).OutletSteamTemp,"""System""","""Average"""
SteamCoils.cc,"Heating Coil Steam Trap Loss Rate""",,OutputProcessor::Unit::W,SteamCoil(CoilNum).LoopLoss,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Baffle Surface Temperature""",,OutputProcessor::Unit::C,ExtVentedCavity(Item).Tbaffle,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Air Drybulb Temperature""",,OutputProcessor::Unit::C,ExtVentedCavity(Item).TAirCav,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Total Natural Ventilation Air Change Rate""",,OutputProcessor::Unit::ach,ExtVentedCavity(Item).PassiveACH,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Total Natural Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExtVentedCavity(Item).PassiveMdotVent,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Natural Ventilation from Wind Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExtVentedCavity(Item).PassiveMdotWind,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Exterior Cavity Natural Ventilation from Buoyancy Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExtVentedCavity(Item).PassiveMdotTherm,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Other Side Coefficients Exterior Air Drybulb Temperature""",,OutputProcessor::Unit::C,OSC(Loop).OSCTempCalc,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Other Side Conditions Modeled Convection Air Temperature""",,OutputProcessor::Unit::C,OSCM(OSCMNum).TConv,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Other Side Conditions Modeled Convection Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,OSCM(OSCMNum).HConv,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Other Side Conditions Modeled Radiation Temperature""",,OutputProcessor::Unit::C,OSCM(OSCMNum).TRad,"""System""","""Average"""
SurfaceGeometry.cc,"Surface Other Side Conditions Modeled Radiation Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,OSCM(OSCMNum).HRad,"""System""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Heat Transfer Rate""",,OutputProcessor::Unit::W,SurfaceGHE(Item).HeatTransferRate,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Surface Heat Transfer Rate""",,OutputProcessor::Unit::W,SurfaceGHE(Item).SurfHeatTransferRate,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Heat Transfer Energy""",,OutputProcessor::Unit::J,SurfaceGHE(Item).Energy,"""Plant""","""Sum"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Mass Flow Rate""",,OutputProcessor::Unit::kg_s,SurfaceGHE(Item).MassFlowRate,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Inlet Temperature""",,OutputProcessor::Unit::C,SurfaceGHE(Item).InletTemp,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Outlet Temperature""",,OutputProcessor::Unit::C,SurfaceGHE(Item).OutletTemp,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Top Surface Temperature""",,OutputProcessor::Unit::C,SurfaceGHE(Item).TopSurfaceTemp,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Bottom Surface Temperature""",,OutputProcessor::Unit::C,SurfaceGHE(Item).BtmSurfaceTemp,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Top Surface Heat Transfer Energy per Area""",,OutputProcessor::Unit::J_m2,SurfaceGHE(Item).TopSurfaceFlux,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Bottom Surface Heat Transfer Energy per Area""",,OutputProcessor::Unit::J_m2,SurfaceGHE(Item).BtmSurfaceFlux,"""Plant""","""Average"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Surface Heat Transfer Energy""",,OutputProcessor::Unit::J,SurfaceGHE(Item).SurfEnergy,"""Plant""","""Sum"""
SurfaceGroundHeatExchanger.cc,"Ground Heat Exchanger Source Temperature""",,OutputProcessor::Unit::C,SurfaceGHE(Item).SourceTemp,"""Plant""","""Average"""
SwimmingPool.cc,"""Indoor Pool Makeup Water Rate""",,OutputProcessor::Unit::m3_s,this->MakeUpWaterVolFlowRate,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Makeup Water Volume""",,OutputProcessor::Unit::m3,this->MakeUpWaterVol,"""System""","""Sum"""
SwimmingPool.cc,"""Indoor Pool Makeup Water Temperature""",,OutputProcessor::Unit::C,this->CurMakeupWaterTemp,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Water Temperature""",,OutputProcessor::Unit::C,this->PoolWaterTemp,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Inlet Water Temperature""",,OutputProcessor::Unit::C,this->WaterInletTemp,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Inlet Water Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->WaterMassFlowRate,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Miscellaneous Equipment Power""",,OutputProcessor::Unit::W,this->MiscEquipPower,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Miscellaneous Equipment Energy""",,OutputProcessor::Unit::J,this->MiscEquipEnergy,"""System""","""Sum"""
SwimmingPool.cc,"Indoor Pool Water Heating Rate""",,OutputProcessor::Unit::W,this->HeatPower,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Water Heating Energy""",,OutputProcessor::Unit::J,this->HeatEnergy,"""System""","""Sum"""
SwimmingPool.cc,"""Indoor Pool Radiant to Convection by Cover""",,OutputProcessor::Unit::W,this->RadConvertToConvect,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool People Heat Gain""",,OutputProcessor::Unit::W,this->PeopleHeatGain,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Current Activity Factor""",,OutputProcessor::Unit::None,this->CurActivityFactor,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Current Cover Factor""",,OutputProcessor::Unit::None,this->CurCoverSchedVal,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Evaporative Heat Loss Rate""",,OutputProcessor::Unit::W,this->EvapHeatLossRate,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Evaporative Heat Loss Energy""",,OutputProcessor::Unit::J,this->EvapEnergyLoss,"""System""","""Sum"""
SwimmingPool.cc,"Indoor Pool Saturation Pressure at Pool Temperature""",,OutputProcessor::Unit::Pa,this->SatPressPoolWaterTemp,"""System""","""Average"""
SwimmingPool.cc,"Indoor Pool Partial Pressure of Water Vapor in Air""",,OutputProcessor::Unit::Pa,this->PartPressZoneAirTemp,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Current Cover Evaporation Factor""",,OutputProcessor::Unit::None,this->CurCoverEvapFac,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Current Cover Convective Factor""",,OutputProcessor::Unit::None,this->CurCoverConvFac,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Current Cover SW Radiation Factor""",,OutputProcessor::Unit::None,this->CurCoverSWRadFac,"""System""","""Average"""
SwimmingPool.cc,"""Indoor Pool Current Cover LW Radiation Factor""",,OutputProcessor::Unit::None,this->CurCoverLWRadFac,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Scheduled Control Status""",,OutputProcessor::Unit::None,SchedSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Scheduled On Control Status""",,OutputProcessor::Unit::None,SchedOnSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Scheduled Off Control Status""",,OutputProcessor::Unit::None,SchedOffSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Night Cycle Control Status""",,OutputProcessor::Unit::None,NCycSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Optimum Start Control Status""",,OutputProcessor::Unit::None,OptStartSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Optimum Start Time Before Occupancy""",,OutputProcessor::Unit::hr,OptStartSysAvailMgrData(SysAvailNum).NumHoursBeforeOccupancy,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Differential Thermostat Control Status""",,OutputProcessor::Unit::None,DiffTSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager High Temperature Turn Off Control Status""",,OutputProcessor::Unit::None,HiTurnOffSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager High Temperature Turn On Control Status""",,OutputProcessor::Unit::None,HiTurnOnSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Low Temperature Turn Off Control Status""",,OutputProcessor::Unit::None,LoTurnOffSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Low Temperature Turn On Control Status""",,OutputProcessor::Unit::None,LoTurnOnSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Night Ventilation Control Status""",,OutputProcessor::Unit::None,NVentSysAvailMgrData(SysAvailNum).AvailStatus,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Hybrid Ventilation Control Status""",,OutputProcessor::Unit::None,HybridVentSysAvailMgrData(SysAvailNum).VentilationCtrl,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Hybrid Ventilation Control Mode""",,OutputProcessor::Unit::None,HybridVentSysAvailMgrData(SysAvailNum).ControlMode,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Hybrid Ventilation Control Status""",,OutputProcessor::Unit::None,HybridVentSysAvailMgrData(SysAvailNum).VentilationCtrl,"""System""","""Average"""
SystemAvailabilityManager.cc,"Availability Manager Hybrid Ventilation Control Mode""",,OutputProcessor::Unit::None,HybridVentSysAvailMgrData(SysAvailNum).ControlMode,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation Control HVAC System Operation Elapsed Time""",,OutputProcessor::Unit::min,HybridVentSysAvailMgrData(SysAvailNum).TimeOperDuration,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation Control Natural Ventilation Elapsed Time""",,OutputProcessor::Unit::min,HybridVentSysAvailMgrData(SysAvailNum).TimeVentDuration,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation Operative Temperature""",,OutputProcessor::Unit::C,HybridVentSysAvailMgrData(SysAvailNum).OperativeTemp,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation Lower Limit Operative Temperature""",,OutputProcessor::Unit::C,HybridVentSysAvailMgrData(SysAvailNum).minAdaTem,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation Upper Limit Operative Temperature""",,OutputProcessor::Unit::C,HybridVentSysAvailMgrData(SysAvailNum).maxAdaTem,"""System""","""Average"""
SystemAvailabilityManager.cc,"Hybrid Ventilation CO2 Concentration""",,OutputProcessor::Unit::ppm,HybridVentSysAvailMgrData(SysAvailNum).CO2,"""System""","""Average"""
SystemReports.cc,"Air System Total Heating Energy""",,OutputProcessor::Unit::J,SysTotHTNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Total Cooling Energy""",,OutputProcessor::Unit::J,SysTotCLNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System Hot Water Energy""",,OutputProcessor::Unit::J,SysTotH2OHOT(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System Steam Energy""",,OutputProcessor::Unit::J,SysTotSteam(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Chilled Water Energy""",,OutputProcessor::Unit::J,SysTotH2OCOLD(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System Electricity Energy""",,OutputProcessor::Unit::J,SysTotElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System NaturalGas Energy""",,OutputProcessor::Unit::J,SysTotNaturalGas(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System Propane Energy""",,OutputProcessor::Unit::J,SysTotPropane(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"""Air System Water Volume""",,OutputProcessor::Unit::m3,SysDomesticH2O(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Fan Air Heating Energy""",,OutputProcessor::Unit::J,SysFANCompHTNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,SysCCCompCLNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil Total Heating Energy""",,OutputProcessor::Unit::J,SysHCCompHTNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heat Exchanger Total Heating Energy""",,OutputProcessor::Unit::J,SysHeatExHTNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heat Exchanger Total Cooling Energy""",,OutputProcessor::Unit::J,SysHeatExCLNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Solar Collector Total Heating Energy""",,OutputProcessor::Unit::J,SysSolarCollectHeating(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Solar Collector Total Cooling Energy""",,OutputProcessor::Unit::J,SysSolarCollectCooling(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System User Defined Air Terminal Total Heating Energy""",,OutputProcessor::Unit::J,SysUserDefinedTerminalHeating(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System User Defined Air Terminal Total Cooling Energy""",,OutputProcessor::Unit::J,SysUserDefinedTerminalCooling(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Humidifier Total Heating Energy""",,OutputProcessor::Unit::J,SysHumidHTNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Evaporative Cooler Total Cooling Energy""",,OutputProcessor::Unit::J,SysEvapCLNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Desiccant Dehumidifier Total Cooling Energy""",,OutputProcessor::Unit::J,DesDehumidCLNG(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Fan Electricity Energy""",,OutputProcessor::Unit::J,SysFANCompElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil Hot Water Energy""",,OutputProcessor::Unit::J,SysHCCompH2OHOT(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Cooling Coil Chilled Water Energy""",,OutputProcessor::Unit::J,SysCCCompH2OCOLD(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System DX Heating Coil Electricity Energy""",,OutputProcessor::Unit::J,SysHCCompElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System DX Cooling Coil Electricity Energy""",,OutputProcessor::Unit::J,SysCCCompElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil Electricity Energy""",,OutputProcessor::Unit::J,SysHCCompElecRes(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil NaturalGas Energy""",,OutputProcessor::Unit::J,SysHCCompNaturalGas(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil Propane Energy""",,OutputProcessor::Unit::J,SysHCCompPropane(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Heating Coil Steam Energy""",,OutputProcessor::Unit::J,SysHCCompSteam(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Humidifier Electricity Energy""",,OutputProcessor::Unit::J,SysHumidElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Humidifier NaturalGas Energy""",,OutputProcessor::Unit::J,SysHumidNaturalGas(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Humidifier Propane Energy""",,OutputProcessor::Unit::J,SysHumidPropane(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Evaporative Cooler Electricity Energy""",,OutputProcessor::Unit::J,SysEvapElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Air System Desiccant Dehumidifier Electricity Energy""",,OutputProcessor::Unit::J,DesDehumidElec(SysIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation No Load Heat Removal Energy""",,OutputProcessor::Unit::J,MaxNoLoadCoolingByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Cooling Load Increase Energy""",,OutputProcessor::Unit::J,MaxCoolingLoadAddedByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Cooling Load Increase Due to Overheating Energy""",,OutputProcessor::Unit::J,MaxOverheatingByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Cooling Load Decrease Energy""",,OutputProcessor::Unit::J,MaxCoolingLoadMetByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation No Load Heat Addition Energy""",,OutputProcessor::Unit::J,MaxNoLoadHeatingByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Heating Load Increase Energy""",,OutputProcessor::Unit::J,MaxHeatingLoadAddedByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Heating Load Increase Due to Overcooling Energy""",,OutputProcessor::Unit::J,MaxOvercoolingByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Heating Load Decrease Energy""",,OutputProcessor::Unit::J,MaxHeatingLoadMetByVent(ZoneIndex),"""HVAC""","""Sum"""
SystemReports.cc,"Zone Mechanical Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZoneOAMassFlow(ZoneIndex),"""HVAC""","""Average"""
