//Complete Material and Composite List,,,,,,,,,,,,,,,,,,,,,,,,
//Save this TAB as MaterialData_T24N_2019.csv in the RulesetDev\Rulesets\T24N\Rules\Tables folder,,,,,,,,,,,,,,,,,,,,,,,,
TABLE MaterialData,,,,,,,,,,,,,,,,,,,,,,,,
CodeCat,MatList,Thkns,Rvalue,ThrmlCndct,Dens,SpecHt,ExtRoughness,Library_Res_Name,CSE_CondCT,CSE_Cond,CSE_SpecHt,CSE_Dens,NRCCPRF_MatEnum,NRCCPRF_GlazingMatEnum,// For Reference,,,,,,,,,
//Material Category,Material Name,Thickness,Resistance,Conductivity,Density,Specific Heat,Roughness,,Coef. for temp. adjustment of Cond,,,,,,Input,,,,,,,,,
//,,(in.),(h-ft2-F/BTU),(BTU/h-ft-F),(lb/ft3),(BTU/lb-F),,,(F-1),(BTU/h-ft-F),(BTU/lb-F),(lb/ft3),,,,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 5 1/2 in.,5.50,20.37,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness5_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 6 in.,6.00,22.22,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness6In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 6 1/2 in.,6.50,24.07,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness6_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 3 1/2 in.,3.50,11.67,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness3_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 4 in.,4.00,13.33,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness4In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 4 1/2 in.,4.50,15.00,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness4_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 5 in.,5.00,16.67,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 5 1/2 in.,5.50,18.33,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness5_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 6 in.,6.00,20.00,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness6In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 0.5 lb/ft3 - 6 1/2 in.,6.50,21.67,0.025,0.50,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam0_5LbPerFt3Thickness6_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 3 1/2 in.,3.50,17.50,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness3_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 4 in.,4.00,20.00,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness4In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 4 1/2 in.,4.50,22.50,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness4_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 5 in.,5.00,25.00,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 5 1/2 in.,5.50,27.50,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness5_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 6 in.,6.00,30.00,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness6In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Polyurethane foam - 3.0 lb/ft3 - 6 1/2 in.,6.50,32.50,0.01667,3.00,0.35,Rough,NA,-1,-1,-1,-1,SprayPolyurethaneFoam3_0LbPerFt3Thickness6_5In,,AEC,,,,,,,,,
Masonry Materials,Brick - 48 lb/ft3 - 3 5/8 in.,3.63,2.42,0.125,48.00,0.19,Rough,NA,-1,-1,-1,-1,Brick48LbPerFt3Thickness3_625In,,AEC,,,,,,,,,
Masonry Materials,Brick - fired clay -  140 lb/ft3 - 3 5/8 in.,3.63,0.44,0.685,139.78,0.19,MediumRough,NA,-1,-1,-1,-1,BrickFiredClay140LbPerFt3Thickness3_625In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 1 cell deep - 3 in.,3.00,0.80,0.3125,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow1CellDeepThickness3In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 1 cell deep - 4 in.,4.00,1.11,0.3,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow1CellDeepThickness4In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 2 cells deep - 6 in.,6.00,1.52,0.3292,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow2CellDeepThickness6In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 2 cells deep - 8 in.,8.00,1.85,0.36,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow2CellDeepThickness8In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 2 cells deep - 10 in.,10.00,2.22,0.375,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow2CellDeepThickness10In,,AEC,,,,,,,,,
Masonry Materials,Clay tile - hollow - 3 cells deep - 12 in.,12.00,2.50,0.4,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTileHollow3CellDeepThickness12In,,AEC,,,,,,,,,
Masonry Materials,Clay Tile - Paver,0.38,0.03,1.042,139.78,0.22,MediumRough,NA,-1,-1,-1,-1,ClayTilePaver,,CEC Doug,,,,,,,,,
Masonry Materials,Concrete Paver,0.38,0.08,0.3752,144.00,0.20,MediumRough,NA,-1,-1,-1,-1,ConcretePaver,,CEC Bruce,,,,,,,,,
Masonry Materials,Gypsum partition block - solid - 3 in. x 12 in. x 30 in. - 3 in.,3.00,1.26,0.1983,62.40,0.19,MediumRough,NA,-1,-1,-1,-1,GypsumPartitionBlock3Cell4x12x30Thickness4In,,AEC,,,,,,,,,
Masonry Materials,Gypsum partition block - 4 cells - 3 in. x 12 in. x 30 in. - 3 in.,3.00,1.35,0.185,53.10,0.19,MediumRough,NA,-1,-1,-1,-1,GypsumPartitionBlock4Cell3x12x30Thickness3In,,AEC,,,,,,,,,
Masonry Materials,Gypsum partition block - 3 cells - 4 in. x 12 in. x 30 in. - 4 in.,4.00,1.67,0.2,53.10,0.19,MediumRough,NA,-1,-1,-1,-1,GypsumPartitionBlockSolid3x12x30Thickness3In,,AEC,,,,,,,,,
Masonry Materials,Stone - 1 in.,1.00,0.08,1.042,139.78,0.22,MediumRough,NA,-1,-1,-1,-1,Stone1In,,CEC Doug,,,,,,,,,
Masonry Materials,1 Coat Stucco,0.38,0.08,0.4167,115.81,0.20,MediumRough,NA,-1,-1,-1,-1,Stucco1Coat,,CEC RJ,,,,,,,,,
Masonry Materials,3 Coat Stucco,0.88,0.20,0.3646,116.00,0.20,MediumRough,3 Coat Stucco,-1,0.416700,-1,-1,Stucco3Coat,,CEC Bruce,,,,,,,,,
Masonry Materials,Synthetic Stucco - EIFS finish - 1 in.,1.00,4.00,0.0208,1.50,0.35,Smooth,R4 Synth Stucco,0.001750,-1,-1,-1,StuccoSyntheticEIFS_Finish1In,,AEC,,,,,,,,,
Masonry Materials,Terrazzo - 1 in.,1.00,0.08,1.042,139.78,0.22,MediumRough,NA,-1,-1,-1,-1,Terrazzo1In,,CEC Doug,,,,,,,,,
Masonry Units Hollow,Clay - Part Grouted and Empty - 130 lb/ft3 - 6 in.,6,1.923,0.26,96,0.2,MediumRough,6 in Clay Unit Empty,0.000000,0.436000,-1,20.20,ClayPartGrouted130LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Clay - Part Grouted and Empty - 130 lb/ft3 - 8 in.,8,2.128,0.3133,97,0.2,MediumRough,8 in Clay Unit Empty,0.000000,0.496000,-1,36.20,ClayPartGrouted130LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 105 lb/ft3 - 6 in.,6,1.852,0.27,85,0.2,MediumRough,6 in LW CMU Empty,0.000000,0.469000,-1,18.50,ConcretePartGrouted105LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 105 lb/ft3 - 8 in.,8,2,0.3333,85,0.2,MediumRough,8 in LW CMU Empty,0.000000,0.553000,-1,31.50,ConcretePartGrouted105LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 105 lb/ft3 - 10 in.,10,2.174,0.3833,82,0.2,MediumRough,10 in LW CMU Empty,0.000000,0.610000,-1,50.50,ConcretePartGrouted105LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 105 lb/ft3 - 12 in.,12,2.326,0.43,80,0.2,MediumRough,12 in LW CMU Empty,0.000000,0.659000,-1,71.70,ConcretePartGrouted105LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 115 lb/ft3 - 6 in.,6,1.724,0.29,89,0.2,MediumRough,6 in MW CMU Empty,0.000000,0.534000,-1,19.70,ConcretePartGrouted115LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 115 lb/ft3 - 8 in.,8,1.887,0.3533,90,0.2,MediumRough,8 in MW CMU Empty,0.000000,0.610000,-1,33.40,ConcretePartGrouted115LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 115 lb/ft3 - 10 in.,10,2.041,0.4083,86,0.2,MediumRough,10 in MW CMU Empty,0.000000,0.674000,-1,53.70,ConcretePartGrouted115LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 115 lb/ft3 - 12 in.,12,2.174,0.46,84,0.2,MediumRough,12 in MW CMU Empty,0.000000,0.736000,-1,75.60,ConcretePartGrouted115LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 125 lb/ft3 - 6 in.,6,1.639,0.305,94,0.2,MediumRough,6 in NW CMU Empty,0.000000,0.595000,-1,20.90,ConcretePartGrouted125LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 125 lb/ft3 - 8 in.,8,1.786,0.3733,95,0.2,MediumRough,8 in NW CMU Empty,0.000000,0.680000,-1,35.30,ConcretePartGrouted125LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 125 lb/ft3 - 10 in.,10,1.923,0.4333,90,0.2,MediumRough,10 in NW CMU Empty,0.000000,0.746000,-1,56.90,ConcretePartGrouted125LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Hollow,Concrete - Part Grouted and Empty - 125 lb/ft3 - 12 in.,12,2.041,0.49,88,0.2,MediumRough,12 in NW CMU Empty,0.000000,0.814000,-1,79.90,ConcretePartGrouted125LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units Solid,Clay - Solid Grout - 130 lb/ft3 - 6 in.,6,1.538,0.325,121,0.2,MediumRough,6 in Clay Unit Solid Grout,0.000000,0.680000,-1,26.00,ClaySolidGrout130LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Solid,Clay - Solid Grout - 130 lb/ft3 - 8 in.,8,1.754,0.38,121,0.2,MediumRough,8 in Clay Unit Solid Grout,0.000000,0.705000,-1,48.00,ClaySolidGrout130LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 105 lb/ft3 - 6 in.,6,0.72,0.6944,111,0.2,MediumRough,6 in LW CMU Solid Grout,0.000000,0.755000,-1,25.50,ConcreteSolidGrout105LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 105 lb/ft3 - 8 in.,8,0.96,0.6944,111,0.2,MediumRough,8 in LW CMU Solid Grout,0.000000,0.832000,-1,48.00,ConcreteSolidGrout105LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 105 lb/ft3 - 10 in.,10,1.18,0.7062,111,0.2,MediumRough,10 in LW CMU Solid Grout,0.000000,0.826000,-1,75.80,ConcreteSolidGrout105LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 105 lb/ft3 - 12 in.,12,1.4,0.7142,111,0.2,MediumRough,12 in LW CMU Solid Grout,0.000000,0.872000,-1,111.40,ConcreteSolidGrout105LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 115 lb/ft3 - 6 in.,6,0.59,0.8475,116,0.2,MediumRough,6 in MW CMU Solid Grout,0.000000,0.872000,-1,26.70,ConcreteSolidGrout115LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 115 lb/ft3 - 8 in.,8,0.877,0.7602,116,0.2,MediumRough,8 in MW CMU Solid Grout,0.000000,0.921000,-1,49.90,ConcreteSolidGrout115LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 115 lb/ft3 - 10 in.,10,1.09,0.7645,115,0.2,MediumRough,10 in MW CMU Solid Grout,0.000000,0.946000,-1,79.00,ConcreteSolidGrout115LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 115 lb/ft3 - 12 in.,12,1.3,0.7692,114,0.2,MediumRough,12 in MW CMU Solid Grout,0.000000,0.969000,-1,115.80,ConcreteSolidGrout115LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 125 lb/ft3 - 6 in.,6,0.59,0.8475,121,0.2,MediumRough,6 in NW CMU Solid Grout,0.000000,1.008000,-1,27.90,ConcreteSolidGrout125LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 125 lb/ft3 - 8 in.,8,0.79,0.8439,121,0.2,MediumRough,8 in NW CMU Solid Grout,0.000000,1.061000,-1,51.80,ConcreteSolidGrout125LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 125 lb/ft3 - 10 in.,10,0.99,0.8418,120,0.2,MediumRough,10 in NW CMU Solid Grout,0.000000,1.051000,-1,82.20,ConcreteSolidGrout125LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units Solid,Concrete - Solid Grout - 125 lb/ft3 - 12 in.,12,1.19,0.8403,119,0.2,MediumRough,12 in NW CMU Solid Grout,0.000000,1.075000,-1,120.10,ConcreteSolidGrout125LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Clay - Part Grouted and Insulated - 130 lb/ft3 - 6 in.,6,2.222,0.225,73,0.2,MediumRough,6 in Clay Unit Insulated,0.000000,0.342000,-1,20.20,ClayPartGroutedInsulated130LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Clay - Part Grouted and Insulated - 130 lb/ft3 - 8 in.,8,2.564,0.26,72,0.2,MediumRough,8 in Clay Unit Insulated,0.000000,0.369000,-1,36.20,ClayPartGroutedInsulated130LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 105 lb/ft3 - 6 in.,6,2.273,0.22,58,0.2,MediumRough,6 in LW CMU Insulated,0.000000,0.328000,-1,18.50,ConcretePartGroutedInsulated105LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 105 lb/ft3 - 8 in.,8,2.703,0.2467,59,0.2,MediumRough,8 in LW CMU Insulated,0.000000,0.343000,-1,31.50,ConcretePartGroutedInsulated105LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 105 lb/ft3 - 10 in.,10,2.941,0.2833,54,0.2,MediumRough,10 in LW CMU Insulated,0.000000,0.385000,-1,50.50,ConcretePartGroutedInsulated105LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 105 lb/ft3 - 12 in.,12,3.333,0.3,50,0.2,MediumRough,12 in LW CMU Insulated,0.000000,0.388000,-1,71.70,ConcretePartGroutedInsulated105LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 115 lb/ft3 - 6 in.,6,2.083,0.24,63,0.2,MediumRough,6 in MW CMU Insulated,0.000000,0.380000,-1,19.70,ConcretePartGroutedInsulated115LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 115 lb/ft3 - 8 in.,8,2.439,0.2733,64,0.2,MediumRough,8 in MW CMU Insulated,0.000000,0.400000,-1,33.40,ConcretePartGroutedInsulated115LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 115 lb/ft3 - 10 in.,10,2.703,0.3083,58,0.2,MediumRough,10 in MW CMU Insulated,0.000000,0.433000,-1,53.70,ConcretePartGroutedInsulated115LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 115 lb/ft3 - 12 in.,12,3.03,0.33,54,0.2,MediumRough,12 in MW CMU Insulated,0.000000,0.446000,-1,75.60,ConcretePartGroutedInsulated115LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 125 lb/ft3 - 6 in.,6,1.923,0.26,68,0.2,MediumRough,6 in NW CMU Insulated,0.000000,0.436000,-1,20.90,ConcretePartGroutedInsulated125LbPerFt3Thickness6In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 125 lb/ft3 - 8 in.,8,2.273,0.2933,69,0.2,MediumRough,8 in NW CMU Insulated,0.000000,0.445000,-1,35.30,ConcretePartGroutedInsulated125LbPerFt3Thickness8In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 125 lb/ft3 - 10 in.,10,2.439,0.3417,62,0.2,MediumRough,10 in NW CMU Insulated,0.000000,0.505000,-1,56.90,ConcretePartGroutedInsulated125LbPerFt3Thickness10In,,RH 2018,,,,,,,,,
Masonry Units with Fill,Concrete - Part Grouted and Insulated - 125 lb/ft3 - 12 in.,12,2.778,0.36,58,0.2,MediumRough,12 in NW CMU Insulated,0.000000,0.504000,-1,79.90,ConcretePartGroutedInsulated125LbPerFt3Thickness12In,,RH 2018,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 2 in.,2,11.971,0.01392,34.87,0.26,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel2In,,JA4-10,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 2 1/2 in.,2.5,15.023,0.01387,28.47,0.26,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel2_5In,,JA4-10,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 3 in.,3,18.018,0.01388,24.11,0.26,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel3In,,JA4-10,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 4 in.,4,23.54,0.01416,18.54,0.26,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel4In,,JA4-10,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 5 in.,5,29.453,0.01415,15.14,0.27,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel5In,,JA4-10,,,,,,,,,
Metal Insulated Panel Wall,Metal Insulated Panels - 6 in.,6,36.187,0.01382,12.84,0.27,Smooth,NA,-1,-1,-1,-1,MetalInsulatedPanel6In,,JA4-10,,,,,,,,,
Plastering Materials,Aggregate - 45 lb/ft3 - 1/2 in.,0.50,0.32,0.13,45.00,0.32,MediumSmooth,NA,-1,-1,-1,-1,Aggregate45LbPerFt3Thickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Aggregate - 45 lb/ft3 - 5/8 in.,0.63,0.39,0.1333,45.00,0.32,MediumSmooth,NA,-1,-1,-1,-1,Aggregate45LbPerFt3Thickness0_625In,,AEC,,,,,,,,,
Plastering Materials,Aggregate - 45 lb/ft3 - on metal lath - 3/4 in.,0.75,0.47,0.1333,45.00,0.32,MediumSmooth,NA,-1,-1,-1,-1,AggregateOnMetalLath45LbPerFt3Thickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Aggregate - Perlite - 1/2 in.,0.50,0.38,0.1083,45.00,0.32,Smooth,NA,-1,-1,-1,-1,AggregatePerliteThickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Aggregate - Perlite - 5/8 in.,0.63,0.42,0.125,45.00,0.32,Smooth,NA,-1,-1,-1,-1,AggregatePerliteThickness0_625In,,AEC,,,,,,,,,
Plastering Materials,Aggregate - Perlite - on metal lath - 3/4 in.,0.75,0.44,0.1417,45.00,0.32,Smooth,NA,-1,-1,-1,-1,AggregatePerliteOnMetalLathThickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Concrete/Sand Aggregate - 6 in.,6.01,1.40,0.3575,116.00,0.20,Smooth,NA,-1,-1,-1,-1,ConcreteSandAggregateThickness6In,,CEC Doug,,,,,,,,,
Plastering Materials,Gypsum plaster - 80 lb/ft3 - 1/2 in.,0.50,0.16,0.2667,80.00,0.26,Smooth,NA,-1,-1,-1,-1,GypsumPlaster80LbPerFt3Thickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Gypsum plaster - 80 lb/ft3 - 5/8 in.,0.63,0.20,0.2667,80.00,0.26,Smooth,NA,-1,-1,-1,-1,GypsumPlaster80LbPerFt3Thickness0_625In,,AEC,,,,,,,,,
Plastering Materials,Gypsum plaster - on metal lath 70 lb/ft3 - 3/4 in.,0.75,0.29,0.2167,70.00,0.26,Smooth,NA,-1,-1,-1,-1,GypsumPlasterOnMetalLath70LbPerFt3Thickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Gypsum plaster - on metal lath 80 lb/ft3 - 3/4 in.,0.75,0.23,0.2667,80.00,0.26,Smooth,NA,-1,-1,-1,-1,GypsumPlasterOnMetalLath80LbPerFt3Thickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Mortar - Cement - 1 in.,1.01,0.20,0.4192,116.00,0.20,Smooth,NA,-1,-1,-1,-1,MortarCementThickness1In,,CEC Doug,,,,,,,,,
Plastering Materials,Mortar - Cement - 1 3/4 in.,1.76,0.35,0.4175,116.00,0.20,Smooth,NA,-1,-1,-1,-1,MortarCementThickness1_75In,,CEC Doug,,,,,,,,,
Plastering Materials,Perlite plaster - 25 lb/ft3 - 1/2 in.,0.50,0.83,0.05,25.00,0.32,Smooth,NA,-1,-1,-1,-1,PerlitePlaster25LbPerFt3Thickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Perlite plaster - 38 lb/ft3 - 1/2 in.,0.50,0.38,0.1083,38.00,0.32,Smooth,NA,-1,-1,-1,-1,PerlitePlaster38LbPerFt3Thickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Plaster/Sand Aggregate - 1 in.,1.01,0.20,0.4192,116.00,0.20,Smooth,NA,-1,-1,-1,-1,PlasterSandAggregateThickness1In,,CEC Doug,,,,,,,,,
Plastering Materials,Pulpboard or paper plaster - 1/2 in.,0.50,1.00,0.0417,38.00,0.32,Smooth,NA,-1,-1,-1,-1,PulpboardOrPaperPlasterThickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Sand aggregate - 3/8 in.,0.38,0.07,0.4292,116.00,0.20,Smooth,NA,-1,-1,-1,-1,SandAggregateThickness0_375In,,AEC,,,,,,,,,
Plastering Materials,Sand aggregate - 1/2 in.,0.50,0.09,0.4542,105.00,0.20,Smooth,NA,-1,-1,-1,-1,SandAggregateThickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Sand aggregate - 5/8 in.,0.63,0.11,0.4667,105.00,0.20,Smooth,NA,-1,-1,-1,-1,SandAggregateThickness0_625In,,AEC,,,,,,,,,
Plastering Materials,Sand aggregate - 3/4 in.,0.75,0.14,0.4233,116.00,0.20,Smooth,NA,-1,-1,-1,-1,SandAggregateThickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Sand aggregate on metal lath - 3/4 in.,0.75,0.13,0.4808,105.00,0.20,Smooth,NA,-1,-1,-1,-1,SandAggregateOnMetalLathThickness0_75In,,AEC,,,,,,,,,
Plastering Materials,Vermiculite aggregate - 45 lb/ft3 - 1/2 in.,0.50,0.29,0.1417,45.00,0.32,Smooth,NA,-1,-1,-1,-1,VermiculiteAggregate45LbPerFt3Thickness0_5In,,AEC,,,,,,,,,
Plastering Materials,Stucco - 3/8 in.,0.38,0.08,0.4167,115.81,0.20,Smooth,NA,-1,-1,-1,-1,Stucco0_375In,,CEC Doug,,,,,,,,,
Plastering Materials,Stucco - 7/8 in.,0.88,0.18,0.405,115.81,0.20,Smooth,NA,-1,-1,-1,-1,Stucco0_875In,,CEC Doug,,,,,,,,,
Plastering Materials,Synthetic Stucco - EIFS finish - 1 in.,1.00,4.00,0.0208,1.50,0.35,Smooth,R4 Synth Stucco,0.001750,-1,-1,-1,StuccoSyntheticEIFS_Finish1In,,AEC,,,,,,,,,
Roofing,5 PSF Roof - 1/2 in.,0.50,0.08,0.5002,120.00,0.20,VeryRough,5 PSF Roof,-1,1.000000,-1,-1,Roof5LbPerFt2Thickness0_5In,,CEC Bruce,,,,,,,,,
Roofing,10 PSF Roof - 1 in.,1.00,0.08,1.0004,120.00,0.20,VeryRough,10 PSF Roof,-1,1.000000,-1,-1,Roof10LbPerFt2Thickness1In,,CEC Bruce,,,,,,,,,
