; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
110116,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.26799017,100,0.653253923,83.96987228,100,0.653253923,84.26799017,100,0.653253923,84.26799017,100,0.653253923,84.26799017,100,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.80625858,100,0.653253923,84.26799017,100,0.653253923,84.26799017,100,0.653253923,84.26799017,100
110117,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.26799017,100,3.539531389,83.96987228,100,3.539531389,84.26799017,100,3.539531389,84.26799017,100,3.539531389,84.26799017,100,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.80625858,100,3.539531389,84.26799017,100,3.539531389,84.26799017,100,3.539531389,84.26799017,100
110118,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.26799017,100,4.137949215,83.96987228,100,4.137949215,84.26799017,100,4.137949215,84.26799017,100,4.137949215,84.26799017,100,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.80625858,100,4.137949215,84.26799017,100,4.137949215,84.26799017,100,4.137949215,84.26799017,100
110119,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.26799017,100,4.137786964,83.96987228,100,4.137786964,84.26799017,100,4.137786964,84.26799017,100,4.137786964,84.26799017,100,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.80625858,100,4.137786964,84.26799017,100,4.137786964,84.26799017,100,4.137786964,84.26799017,100
110120,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.26799017,100,4.138062316,83.96987228,100,4.138062316,84.26799017,100,4.138062316,84.26799017,100,4.138062316,84.26799017,100,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.80625858,100,4.138062316,84.26799017,100,4.138062316,84.26799017,100,4.138062316,84.26799017,100
110121,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.26799017,100,4.155277569,83.96987228,100,4.155277569,84.26799017,100,4.155277569,84.26799017,100,4.155277569,84.26799017,100,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.80625858,100,4.155277569,84.26799017,100,4.155277569,84.26799017,100,4.155277569,84.26799017,100
110122,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.26799017,100,4.155046409,83.96987228,100,4.155046409,84.26799017,100,4.155046409,84.26799017,100,4.155046409,84.26799017,100,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.80625858,100,4.155046409,84.26799017,100,4.155046409,84.26799017,100,4.155046409,84.26799017,100
110123,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.26799017,100,4.155605129,83.96987228,100,4.155605129,84.26799017,100,4.155605129,84.26799017,100,4.155605129,84.26799017,100,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.80625858,100,4.155605129,84.26799017,100,4.155605129,84.26799017,100,4.155605129,84.26799017,100
110124,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.26799017,100,4.155576089,83.96987228,100,4.155576089,84.26799017,100,4.155576089,84.26799017,100,4.155576089,84.26799017,100,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.80625858,100,4.155576089,84.26799017,100,4.155576089,84.26799017,100,4.155576089,84.26799017,100
110201,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.26799017,100,3.990552518,83.96987228,100,3.990552518,84.26799017,100,3.990552518,84.26799017,100,3.990552518,84.26799017,100,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.80625858,100,3.990552518,84.26799017,100,3.990552518,84.26799017,100,3.990552518,84.26799017,100
110202,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.26799017,100,3.99076721,83.96987228,100,3.99076721,84.26799017,100,3.99076721,84.26799017,100,3.99076721,84.26799017,100,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.80625858,100,3.99076721,84.26799017,100,3.99076721,84.26799017,100,3.99076721,84.26799017,100
110203,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.26799017,100,3.973973482,83.96987228,100,3.973973482,84.26799017,100,3.973973482,84.26799017,100,3.973973482,84.26799017,100,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.80625858,100,3.973973482,84.26799017,100,3.973973482,84.26799017,100,3.973973482,84.26799017,100
110204,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.26799017,100,3.958031216,83.96987228,100,3.958031216,84.26799017,100,3.958031216,84.26799017,100,3.958031216,84.26799017,100,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.80625858,100,3.958031216,84.26799017,100,3.958031216,84.26799017,100,3.958031216,84.26799017,100
110205,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.26799017,100,3.958451385,83.96987228,100,3.958451385,84.26799017,100,3.958451385,84.26799017,100,3.958451385,84.26799017,100,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.80625858,100,3.958451385,84.26799017,100,3.958451385,84.26799017,100,3.958451385,84.26799017,100
110206,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.26799017,100,3.991830794,83.96987228,100,3.991830794,84.26799017,100,3.991830794,84.26799017,100,3.991830794,84.26799017,100,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.80625858,100,3.991830794,84.26799017,100,3.991830794,84.26799017,100,3.991830794,84.26799017,100
110207,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.26799017,100,3.992463574,83.96987228,100,3.992463574,84.26799017,100,3.992463574,84.26799017,100,3.992463574,84.26799017,100,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.80625858,100,3.992463574,84.26799017,100,3.992463574,84.26799017,100,3.992463574,84.26799017,100
110208,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.26799017,100,3.024017751,83.96987228,100,3.024017751,84.26799017,100,3.024017751,84.26799017,100,3.024017751,84.26799017,100,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.80625858,100,3.024017751,84.26799017,100,3.024017751,84.26799017,100,3.024017751,84.26799017,100
110209,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.26799017,100,0.70447743,83.96987228,100,0.70447743,84.26799017,100,0.70447743,84.26799017,100,0.70447743,84.26799017,100,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.80625858,100,0.70447743,84.26799017,100,0.70447743,84.26799017,100,0.70447743,84.26799017,100
110210,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.26799017,100,0.522928098,83.96987228,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100
110211,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.26799017,100,0.522928098,83.96987228,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.80625858,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100,0.522928098,84.26799017,100
110212,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,83.96987228,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100
110213,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,83.96987228,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100
110214,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.26799017,100,0.506054823,83.96987228,100,0.506054823,84.26799017,100,0.506054823,84.26799017,100,0.506054823,84.26799017,100,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.80625858,100,0.506054823,84.26799017,100,0.506054823,84.26799017,100,0.506054823,84.26799017,100
110215,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,83.96987228,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.80625858,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100,0.489181549,84.26799017,100
110216,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.26799017,100,0.483369864,83.96987228,100,0.483369864,84.26799017,100,0.483369864,84.26799017,100,0.483369864,84.26799017,100,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.80625858,100,0.483369864,84.26799017,100,0.483369864,84.26799017,100,0.483369864,84.26799017,100
110217,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.26799017,100,3.373814137,83.96987228,100,3.373814137,84.26799017,100,3.373814137,84.26799017,100,3.373814137,84.26799017,100,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.80625858,100,3.373814137,84.26799017,100,3.373814137,84.26799017,100,3.373814137,84.26799017,100
110218,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.26799017,100,3.532882965,83.96987228,100,3.532882965,84.26799017,100,3.532882965,84.26799017,100,3.532882965,84.26799017,100,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.80625858,100,3.532882965,84.26799017,100,3.532882965,84.26799017,100,3.532882965,84.26799017,100
110219,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.26799017,100,3.533306893,83.96987228,100,3.533306893,84.26799017,100,3.533306893,84.26799017,100,3.533306893,84.26799017,100,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.80625858,100,3.533306893,84.26799017,100,3.533306893,84.26799017,100,3.533306893,84.26799017,100
110220,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.26799017,100,3.53284467,83.96987228,100,3.53284467,84.26799017,100,3.53284467,84.26799017,100,3.53284467,84.26799017,100,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.80625858,100,3.53284467,84.26799017,100,3.53284467,84.26799017,100,3.53284467,84.26799017,100
110221,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.26799017,100,3.531246451,83.96987228,100,3.531246451,84.26799017,100,3.531246451,84.26799017,100,3.531246451,84.26799017,100,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.80625858,100,3.531246451,84.26799017,100,3.531246451,84.26799017,100,3.531246451,84.26799017,100
110222,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.26799017,100,3.529854552,83.96987228,100,3.529854552,84.26799017,100,3.529854552,84.26799017,100,3.529854552,84.26799017,100,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.80625858,100,3.529854552,84.26799017,100,3.529854552,84.26799017,100,3.529854552,84.26799017,100
110223,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.26799017,100,3.531625783,83.96987228,100,3.531625783,84.26799017,100,3.531625783,84.26799017,100,3.531625783,84.26799017,100,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.80625858,100,3.531625783,84.26799017,100,3.531625783,84.26799017,100,3.531625783,84.26799017,100
110224,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.26799017,100,3.531809168,83.96987228,100,3.531809168,84.26799017,100,3.531809168,84.26799017,100,3.531809168,84.26799017,100,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.80625858,100,3.531809168,84.26799017,100,3.531809168,84.26799017,100,3.531809168,84.26799017,100
110301,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.26799017,100,2.548958638,83.96987228,100,2.548958638,84.26799017,100,2.548958638,84.26799017,100,2.548958638,84.26799017,100,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.80625858,100,2.548958638,84.26799017,100,2.548958638,84.26799017,100,2.548958638,84.26799017,100
110302,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.26799017,100,2.532677684,83.96987228,100,2.532677684,84.26799017,100,2.532677684,84.26799017,100,2.532677684,84.26799017,100,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.80625858,100,2.532677684,84.26799017,100,2.532677684,84.26799017,100,2.532677684,84.26799017,100
110303,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.26799017,100,2.532945481,83.96987228,100,2.532945481,84.26799017,100,2.532945481,84.26799017,100,2.532945481,84.26799017,100,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.80625858,100,2.532945481,84.26799017,100,2.532945481,84.26799017,100,2.532945481,84.26799017,100
110304,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.26799017,100,2.533518287,83.96987228,100,2.533518287,84.26799017,100,2.533518287,84.26799017,100,2.533518287,84.26799017,100,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.80625858,100,2.533518287,84.26799017,100,2.533518287,84.26799017,100,2.533518287,84.26799017,100
110305,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.26799017,100,2.533900383,83.96987228,100,2.533900383,84.26799017,100,2.533900383,84.26799017,100,2.533900383,84.26799017,100,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.80625858,100,2.533900383,84.26799017,100,2.533900383,84.26799017,100,2.533900383,84.26799017,100
110306,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.26799017,100,2.533982887,83.96987228,100,2.533982887,84.26799017,100,2.533982887,84.26799017,100,2.533982887,84.26799017,100,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.80625858,100,2.533982887,84.26799017,100,2.533982887,84.26799017,100,2.533982887,84.26799017,100
110307,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.26799017,100,2.550732354,83.96987228,100,2.550732354,84.26799017,100,2.550732354,84.26799017,100,2.550732354,84.26799017,100,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.80625858,100,2.550732354,84.26799017,100,2.550732354,84.26799017,100,2.550732354,84.26799017,100
110308,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.26799017,100,2.11154318,83.96987228,100,2.11154318,84.26799017,100,2.11154318,84.26799017,100,2.11154318,84.26799017,100,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.80625858,100,2.11154318,84.26799017,100,2.11154318,84.26799017,100,2.11154318,84.26799017,100
110309,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.26799017,100,0.223607757,83.96987228,100,0.223607757,84.26799017,100,0.223607757,84.26799017,100,0.223607757,84.26799017,100,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.80625858,100,0.223607757,84.26799017,100,0.223607757,84.26799017,100,0.223607757,84.26799017,100
110310,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110311,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110312,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110313,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110314,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110315,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110316,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
110317,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.26799017,100,0.138064286,83.96987228,100,0.138064286,84.26799017,100,0.138064286,84.26799017,100,0.138064286,84.26799017,100,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.80625858,100,0.138064286,84.26799017,100,0.138064286,84.26799017,100,0.138064286,84.26799017,100
110318,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.26799017,100,1.382620604,83.96987228,100,1.382620604,84.26799017,100,1.382620604,84.26799017,100,1.382620604,84.26799017,100,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.80625858,100,1.382620604,84.26799017,100,1.382620604,84.26799017,100,1.382620604,84.26799017,100
110319,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.26799017,100,1.382763059,83.96987228,100,1.382763059,84.26799017,100,1.382763059,84.26799017,100,1.382763059,84.26799017,100,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.80625858,100,1.382763059,84.26799017,100,1.382763059,84.26799017,100,1.382763059,84.26799017,100
110320,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.26799017,100,1.381876192,83.96987228,100,1.381876192,84.26799017,100,1.381876192,84.26799017,100,1.381876192,84.26799017,100,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.80625858,100,1.381876192,84.26799017,100,1.381876192,84.26799017,100,1.381876192,84.26799017,100
110321,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.26799017,100,1.38167769,83.96987228,100,1.38167769,84.26799017,100,1.38167769,84.26799017,100,1.38167769,84.26799017,100,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.80625858,100,1.38167769,84.26799017,100,1.38167769,84.26799017,100,1.38167769,84.26799017,100
110322,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.26799017,100,1.380905492,83.96987228,100,1.380905492,84.26799017,100,1.380905492,84.26799017,100,1.380905492,84.26799017,100,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.80625858,100,1.380905492,84.26799017,100,1.380905492,84.26799017,100,1.380905492,84.26799017,100
110323,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.26799017,100,1.381411422,83.96987228,100,1.381411422,84.26799017,100,1.381411422,84.26799017,100,1.381411422,84.26799017,100,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.80625858,100,1.381411422,84.26799017,100,1.381411422,84.26799017,100,1.381411422,84.26799017,100
110324,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.26799017,100,1.341324129,83.96987228,100,1.341324129,84.26799017,100,1.341324129,84.26799017,100,1.341324129,84.26799017,100,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.80625858,100,1.341324129,84.26799017,100,1.341324129,84.26799017,100,1.341324129,84.26799017,100
110401,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.26799017,100,1.04145084,83.96987228,100,1.04145084,84.26799017,100,1.04145084,84.26799017,100,1.04145084,84.26799017,100,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.80625858,100,1.04145084,84.26799017,100,1.04145084,84.26799017,100,1.04145084,84.26799017,100
110402,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.26799017,100,1.041356081,83.96987228,100,1.041356081,84.26799017,100,1.041356081,84.26799017,100,1.041356081,84.26799017,100,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.80625858,100,1.041356081,84.26799017,100,1.041356081,84.26799017,100,1.041356081,84.26799017,100
110403,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.26799017,100,0.98173151,83.96987228,100,0.98173151,84.26799017,100,0.98173151,84.26799017,100,0.98173151,84.26799017,100,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.80625858,100,0.98173151,84.26799017,100,0.98173151,84.26799017,100,0.98173151,84.26799017,100
