;,B,B,B,C,C,C,D,D,D,E,E,E,F,F,F,G,G,G,H,H,H,I,I,I,J,J,J,K,K,K,L,L,L,M,M,M,N,N,N,O,O,O,P,P,P,Q,Q,Q
;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10223,5.6505628,103.11,100,5.6505628,103.11,100,5.6505628,103.11,100,5.6505628,103.11,100,5.6505628,103.11,100,5.6495389,101.66,100,5.6495389,101.66,100,5.6495389,101.66,100,5.6495389,101.66,100,5.6495389,101.66,100,5.6505628,103.11,100,5.6505628,103.11,100,5.6505628,103.11,100,5.6495389,101.66,100,5.6495389,101.66,100,5.6495389,101.66,100
10224,5.0430488,103.11,100,5.0430488,103.11,100,5.0430488,103.11,100,5.0430488,103.11,100,5.0430488,103.11,100,5.2157466,101.66,100,5.2157466,101.66,100,5.2157466,101.66,100,5.2157466,101.66,100,5.2157466,101.66,100,5.0430488,103.11,100,5.0430488,103.11,100,5.0430488,103.11,100,5.2157466,101.66,100,5.2157466,101.66,100,5.2157466,101.66,100
10301,4.9532869,103.11,100,4.9532869,103.11,100,4.9532869,103.11,100,4.9532869,103.11,100,4.9532869,103.11,100,5.0519226,101.66,100,5.0519226,101.66,100,5.0519226,101.66,100,5.0519226,101.66,100,5.0519226,101.66,100,4.9532869,103.11,100,4.9532869,103.11,100,4.9532869,103.11,100,5.0519226,101.66,100,5.0519226,101.66,100,5.0519226,101.66,100
10302,4.9594303,103.11,100,4.9594303,103.11,100,4.9594303,103.11,100,4.9594303,103.11,100,4.9594303,103.11,100,5.0457792,101.66,100,5.0457792,101.66,100,5.0457792,101.66,100,5.0457792,101.66,100,5.0457792,101.66,100,4.9594303,103.11,100,4.9594303,103.11,100,4.9594303,103.11,100,5.0457792,101.66,100,5.0457792,101.66,100,5.0457792,101.66,100
10303,4.9290546,103.11,100,4.9290546,103.11,100,4.9290546,103.11,100,4.9290546,103.11,100,4.9290546,103.11,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,4.9290546,103.11,100,4.9290546,103.11,100,4.9290546,103.11,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100
10304,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.0078949,101.66,100,5.0078949,101.66,100,5.0078949,101.66,100,5.0078949,101.66,100,5.0078949,101.66,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.0078949,101.66,100,5.0078949,101.66,100,5.0078949,101.66,100
10305,5.4549979,103.11,100,5.4549979,103.11,100,5.4549979,103.11,100,5.4549979,103.11,100,5.4549979,103.11,100,4.8447535,101.66,100,4.8447535,101.66,100,4.8447535,101.66,100,4.8447535,101.66,100,4.8447535,101.66,100,5.4549979,103.11,100,5.4549979,103.11,100,5.4549979,103.11,100,4.8447535,101.66,100,4.8447535,101.66,100,4.8447535,101.66,100
10306,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.0665985,101.66,100,5.0665985,101.66,100,5.0665985,101.66,100,5.0665985,101.66,100,5.0665985,101.66,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.0665985,101.66,100,5.0665985,101.66,100,5.0665985,101.66,100
10307,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.0659159,101.66,100,5.0659159,101.66,100,5.0659159,101.66,100,5.0659159,101.66,100,5.0659159,101.66,100,5.4522675,103.11,100,5.4522675,103.11,100,5.4522675,103.11,100,5.0659159,101.66,100,5.0659159,101.66,100,5.0659159,101.66,100
10308,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,4.8747879,101.66,100,4.8747879,101.66,100,4.8747879,101.66,100,4.8747879,101.66,100,4.8747879,101.66,100,5.453974,103.11,100,5.453974,103.11,100,5.453974,103.11,100,4.8747879,101.66,100,4.8747879,101.66,100,4.8747879,101.66,100
10309,4.593898,103.11,100,4.593898,103.11,100,4.593898,103.11,100,4.593898,103.11,100,4.593898,103.11,100,3.8406489,101.66,100,3.8406489,101.66,100,3.8406489,101.66,100,3.8406489,101.66,100,3.8406489,101.66,100,4.593898,103.11,100,4.593898,103.11,100,4.593898,103.11,100,3.8406489,101.66,100,3.8406489,101.66,100,3.8406489,101.66,100
10310,3.7614673,103.11,100,3.7614673,103.11,100,3.7614673,103.11,100,3.7614673,103.11,100,3.7614673,103.11,100,2.7795472,101.66,100,2.7795472,101.66,100,2.7795472,101.66,100,2.7795472,101.66,100,2.7795472,101.66,100,3.7614673,103.11,100,3.7614673,103.11,100,3.7614673,103.11,100,2.7795472,101.66,100,2.7795472,101.66,100,2.7795472,101.66,100
10311,3.3024188,103.11,100,3.3024188,103.11,100,3.3024188,103.11,100,3.3024188,103.11,100,3.3024188,103.11,100,2.2887578,101.66,100,2.2887578,101.66,100,2.2887578,101.66,100,2.2887578,101.66,100,2.2887578,101.66,100,3.3024188,103.11,100,3.3024188,103.11,100,3.3024188,103.11,100,2.2887578,101.66,100,2.2887578,101.66,100,2.2887578,101.66,100
10312,3.0457612,103.11,100,3.0457612,103.11,100,3.0457612,103.11,100,3.0457612,103.11,100,3.0457612,103.11,100,2.095582,101.66,100,2.095582,101.66,100,2.095582,101.66,100,2.095582,101.66,100,2.095582,101.66,100,3.0457612,103.11,100,3.0457612,103.11,100,3.0457612,103.11,100,2.095582,101.66,100,2.095582,101.66,100,2.095582,101.66,100
10313,2.4839814,103.11,100,2.4839814,103.11,100,2.4839814,103.11,100,2.4839814,103.11,100,2.4839814,103.11,100,2.2085523,101.66,100,2.2085523,101.66,100,2.2085523,101.66,100,2.2085523,101.66,100,2.2085523,101.66,100,2.4839814,103.11,100,2.4839814,103.11,100,2.4839814,103.11,100,2.2085523,101.66,100,2.2085523,101.66,100,2.2085523,101.66,100
10314,2.8416638,103.11,100,2.8416638,103.11,100,2.8416638,103.11,100,2.8416638,103.11,100,2.8416638,103.11,100,2.4317625,101.66,100,2.4317625,101.66,100,2.4317625,101.66,100,2.4317625,101.66,100,2.4317625,101.66,100,2.8416638,103.11,100,2.8416638,103.11,100,2.8416638,103.11,100,2.4317625,101.66,100,2.4317625,101.66,100,2.4317625,101.66,100
10315,3.2891081,103.11,100,3.2891081,103.11,100,3.2891081,103.11,100,3.2891081,103.11,100,3.2891081,103.11,100,2.9805729,101.66,100,2.9805729,101.66,100,2.9805729,101.66,100,2.9805729,101.66,100,2.9805729,101.66,100,3.2891081,103.11,100,3.2891081,103.11,100,3.2891081,103.11,100,2.9805729,101.66,100,2.9805729,101.66,100,2.9805729,101.66,100
10316,3.9430389,103.11,100,3.9430389,103.11,100,3.9430389,103.11,100,3.9430389,103.11,100,3.9430389,103.11,100,4.0652243,101.66,100,4.0652243,101.66,100,4.0652243,101.66,100,4.0652243,101.66,100,4.0652243,101.66,100,3.9430389,103.11,100,3.9430389,103.11,100,3.9430389,103.11,100,4.0652243,101.66,100,4.0652243,101.66,100,4.0652243,101.66,100
10317,5.4478306,103.11,100,5.4478306,103.11,100,5.4478306,103.11,100,5.4478306,103.11,100,5.4478306,103.11,100,5.4741107,101.66,100,5.4741107,101.66,100,5.4741107,101.66,100,5.4741107,101.66,100,5.4741107,101.66,100,5.4478306,103.11,100,5.4478306,103.11,100,5.4478306,103.11,100,5.4741107,101.66,100,5.4741107,101.66,100,5.4741107,101.66,100
10318,5.9246267,103.11,100,5.9246267,103.11,100,5.9246267,103.11,100,5.9246267,103.11,100,5.9246267,103.11,100,6.0816247,101.66,100,6.0816247,101.66,100,6.0816247,101.66,100,6.0816247,101.66,100,6.0816247,101.66,100,5.9246267,103.11,100,5.9246267,103.11,100,5.9246267,103.11,100,6.0816247,101.66,100,6.0816247,101.66,100,6.0816247,101.66,100
10319,5.9263332,103.11,100,5.9263332,103.11,100,5.9263332,103.11,100,5.9263332,103.11,100,5.9263332,103.11,100,6.0802595,101.66,100,6.0802595,101.66,100,6.0802595,101.66,100,6.0802595,101.66,100,6.0802595,101.66,100,5.9263332,103.11,100,5.9263332,103.11,100,5.9263332,103.11,100,6.0802595,101.66,100,6.0802595,101.66,100,6.0802595,101.66,100
10320,5.9256506,103.11,100,5.9256506,103.11,100,5.9256506,103.11,100,5.9256506,103.11,100,5.9256506,103.11,100,6.078553,101.66,100,6.078553,101.66,100,6.078553,101.66,100,6.078553,101.66,100,6.078553,101.66,100,5.9256506,103.11,100,5.9256506,103.11,100,5.9256506,103.11,100,6.078553,101.66,100,6.078553,101.66,100,6.078553,101.66,100
10321,5.924968,103.11,100,5.924968,103.11,100,5.924968,103.11,100,5.924968,103.11,100,5.924968,103.11,100,6.0573924,101.66,100,6.0573924,101.66,100,6.0573924,101.66,100,6.0573924,101.66,100,6.0573924,101.66,100,5.924968,103.11,100,5.924968,103.11,100,5.924968,103.11,100,6.0573924,101.66,100,6.0573924,101.66,100,6.0573924,101.66,100
10322,5.7741134,103.11,100,5.7741134,103.11,100,5.7741134,103.11,100,5.7741134,103.11,100,5.7741134,103.11,100,5.849882,101.66,100,5.849882,101.66,100,5.849882,101.66,100,5.849882,101.66,100,5.849882,101.66,100,5.7741134,103.11,100,5.7741134,103.11,100,5.7741134,103.11,100,5.849882,101.66,100,5.849882,101.66,100,5.849882,101.66,100
10323,5.4427111,103.11,100,5.4427111,103.11,100,5.4427111,103.11,100,5.4427111,103.11,100,5.4427111,103.11,100,5.5078994,101.66,100,5.5078994,101.66,100,5.5078994,101.66,100,5.5078994,101.66,100,5.5078994,101.66,100,5.4427111,103.11,100,5.4427111,103.11,100,5.4427111,103.11,100,5.5078994,101.66,100,5.5078994,101.66,100,5.5078994,101.66,100
10324,5.4454415,103.11,100,5.4454415,103.11,100,5.4454415,103.11,100,5.4454415,103.11,100,5.4454415,103.11,100,5.4969778,101.66,100,5.4969778,101.66,100,5.4969778,101.66,100,5.4969778,101.66,100,5.4969778,101.66,100,5.4454415,103.11,100,5.4454415,103.11,100,5.4454415,103.11,100,5.4969778,101.66,100,5.4969778,101.66,100,5.4969778,101.66,100
10401,5.6242827,103.11,100,5.6242827,103.11,100,5.6242827,103.11,100,5.6242827,103.11,100,5.6242827,103.11,100,5.7823046,101.66,100,5.7823046,101.66,100,5.7823046,101.66,100,5.7823046,101.66,100,5.7823046,101.66,100,5.6242827,103.11,100,5.6242827,103.11,100,5.6242827,103.11,100,5.7823046,101.66,100,5.7823046,101.66,100,5.7823046,101.66,100
10402,6.1188264,103.11,100,6.1188264,103.11,100,6.1188264,103.11,100,6.1188264,103.11,100,6.1188264,103.11,100,6.0754813,101.66,100,6.0754813,101.66,100,6.0754813,101.66,100,6.0754813,101.66,100,6.0754813,101.66,100,6.1188264,103.11,100,6.1188264,103.11,100,6.1188264,103.11,100,6.0754813,101.66,100,6.0754813,101.66,100,6.0754813,101.66,100
10403,6.4905021,103.11,100,6.4905021,103.11,100,6.4905021,103.11,100,6.4905021,103.11,100,6.4905021,103.11,100,6.3642211,101.66,100,6.3642211,101.66,100,6.3642211,101.66,100,6.3642211,101.66,100,6.3642211,101.66,100,6.4905021,103.11,100,6.4905021,103.11,100,6.4905021,103.11,100,6.3642211,101.66,100,6.3642211,101.66,100,6.3642211,101.66,100
10404,6.7840201,103.11,100,6.7840201,103.11,100,6.7840201,103.11,100,6.7840201,103.11,100,6.7840201,103.11,100,6.7075689,101.66,100,6.7075689,101.66,100,6.7075689,101.66,100,6.7075689,101.66,100,6.7075689,101.66,100,6.7840201,103.11,100,6.7840201,103.11,100,6.7840201,103.11,100,6.7075689,101.66,100,6.7075689,101.66,100,6.7075689,101.66,100
10405,6.7867505,103.11,100,6.7867505,103.11,100,6.7867505,103.11,100,6.7867505,103.11,100,6.7867505,103.11,100,6.7147362,101.66,100,6.7147362,101.66,100,6.7147362,101.66,100,6.7147362,101.66,100,6.7147362,101.66,100,6.7867505,103.11,100,6.7867505,103.11,100,6.7867505,103.11,100,6.7147362,101.66,100,6.7147362,101.66,100,6.7147362,101.66,100
10406,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7625182,101.66,100,6.7625182,101.66,100,6.7625182,101.66,100,6.7625182,101.66,100,6.7625182,101.66,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7625182,101.66,100,6.7625182,101.66,100,6.7625182,101.66,100
10407,6.7874331,103.11,100,6.7874331,103.11,100,6.7874331,103.11,100,6.7874331,103.11,100,6.7874331,103.11,100,6.7710507,101.66,100,6.7710507,101.66,100,6.7710507,101.66,100,6.7710507,101.66,100,6.7710507,101.66,100,6.7874331,103.11,100,6.7874331,103.11,100,6.7874331,103.11,100,6.7710507,101.66,100,6.7710507,101.66,100,6.7710507,101.66,100
10408,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7683203,101.66,100,6.7683203,101.66,100,6.7683203,101.66,100,6.7683203,101.66,100,6.7683203,101.66,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7881157,103.11,100,6.7683203,101.66,100,6.7683203,101.66,100,6.7683203,101.66,100
10409,4.3225645,103.11,100,4.3225645,103.11,100,4.3225645,103.11,100,4.3225645,103.11,100,4.3225645,103.11,100,4.3635205,101.66,100,4.3635205,101.66,100,4.3635205,101.66,100,4.3635205,101.66,100,4.3635205,101.66,100,4.3225645,103.11,100,4.3225645,103.11,100,4.3225645,103.11,100,4.3635205,101.66,100,4.3635205,101.66,100,4.3635205,101.66,100
10410,2.9027565,103.11,100,2.9027565,103.11,100,2.9027565,103.11,100,2.9027565,103.11,100,2.9027565,103.11,100,3.0061704,101.66,100,3.0061704,101.66,100,3.0061704,101.66,100,3.0061704,101.66,100,3.0061704,101.66,100,2.9027565,103.11,100,2.9027565,103.11,100,2.9027565,103.11,100,3.0061704,101.66,100,3.0061704,101.66,100,3.0061704,101.66,100
10411,2.8938827,103.11,100,2.8938827,103.11,100,2.8938827,103.11,100,2.8938827,103.11,100,2.8938827,103.11,100,2.8959305,101.66,100,2.8959305,101.66,100,2.8959305,101.66,100,2.8959305,101.66,100,2.8959305,101.66,100,2.8938827,103.11,100,2.8938827,103.11,100,2.8938827,103.11,100,2.8959305,101.66,100,2.8959305,101.66,100,2.8959305,101.66,100
10412,2.8583875,103.11,100,2.8583875,103.11,100,2.8583875,103.11,100,2.8583875,103.11,100,2.8583875,103.11,100,2.8764764,101.66,100,2.8764764,101.66,100,2.8764764,101.66,100,2.8764764,101.66,100,2.8764764,101.66,100,2.8583875,103.11,100,2.8583875,103.11,100,2.8583875,103.11,100,2.8764764,101.66,100,2.8764764,101.66,100,2.8764764,101.66,100
10413,2.3870522,103.11,100,2.3870522,103.11,100,2.3870522,103.11,100,2.3870522,103.11,100,2.3870522,103.11,100,2.5041181,101.66,100,2.5041181,101.66,100,2.5041181,101.66,100,2.5041181,101.66,100,2.5041181,101.66,100,2.3870522,103.11,100,2.3870522,103.11,100,2.3870522,103.11,100,2.5041181,101.66,100,2.5041181,101.66,100,2.5041181,101.66,100
10414,2.2037741,103.11,100,2.2037741,103.11,100,2.2037741,103.11,100,2.2037741,103.11,100,2.2037741,103.11,100,2.4815923,101.66,100,2.4815923,101.66,100,2.4815923,101.66,100,2.4815923,101.66,100,2.4815923,101.66,100,2.2037741,103.11,100,2.2037741,103.11,100,2.2037741,103.11,100,2.4815923,101.66,100,2.4815923,101.66,100,2.4815923,101.66,100
10415,2.8819372,103.11,100,2.8819372,103.11,100,2.8819372,103.11,100,2.8819372,103.11,100,2.8819372,103.11,100,2.8945653,101.66,100,2.8945653,101.66,100,2.8945653,101.66,100,2.8945653,101.66,100,2.8945653,101.66,100,2.8819372,103.11,100,2.8819372,103.11,100,2.8819372,103.11,100,2.8945653,101.66,100,2.8945653,101.66,100,2.8945653,101.66,100
10416,3.8181231,103.11,100,3.8181231,103.11,100,3.8181231,103.11,100,3.8181231,103.11,100,3.8181231,103.11,100,3.8324577,101.66,100,3.8324577,101.66,100,3.8324577,101.66,100,3.8324577,101.66,100,3.8324577,101.66,100,3.8181231,103.11,100,3.8181231,103.11,100,3.8181231,103.11,100,3.8324577,101.66,100,3.8324577,101.66,100,3.8324577,101.66,100
10417,6.781631,103.11,100,6.781631,103.11,100,6.781631,103.11,100,6.781631,103.11,100,6.781631,103.11,100,6.7212209,101.66,100,6.7212209,101.66,100,6.7212209,101.66,100,6.7212209,101.66,100,6.7212209,101.66,100,6.781631,103.11,100,6.781631,103.11,100,6.781631,103.11,100,6.7212209,101.66,100,6.7212209,101.66,100,6.7212209,101.66,100
10418,6.7771941,103.11,100,6.7771941,103.11,100,6.7771941,103.11,100,6.7771941,103.11,100,6.7771941,103.11,100,6.7847027,101.66,100,6.7847027,101.66,100,6.7847027,101.66,100,6.7847027,101.66,100,6.7847027,101.66,100,6.7771941,103.11,100,6.7771941,103.11,100,6.7771941,103.11,100,6.7847027,101.66,100,6.7847027,101.66,100,6.7847027,101.66,100
10419,6.778218,103.11,100,6.778218,103.11,100,6.778218,103.11,100,6.778218,103.11,100,6.778218,103.11,100,6.7864092,101.66,100,6.7864092,101.66,100,6.7864092,101.66,100,6.7864092,101.66,100,6.7864092,101.66,100,6.778218,103.11,100,6.778218,103.11,100,6.778218,103.11,100,6.7864092,101.66,100,6.7864092,101.66,100,6.7864092,101.66,100
10420,6.7765115,103.11,100,6.7765115,103.11,100,6.7765115,103.11,100,6.7765115,103.11,100,6.7765115,103.11,100,6.7874331,101.66,100,6.7874331,101.66,100,6.7874331,101.66,100,6.7874331,101.66,100,6.7874331,101.66,100,6.7765115,103.11,100,6.7765115,103.11,100,6.7765115,103.11,100,6.7874331,101.66,100,6.7874331,101.66,100,6.7874331,101.66,100
10421,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7894809,101.66,100,6.7894809,101.66,100,6.7894809,101.66,100,6.7894809,101.66,100,6.7894809,101.66,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7894809,101.66,100,6.7894809,101.66,100,6.7894809,101.66,100
10422,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7768528,101.66,100,6.7768528,101.66,100,6.7768528,101.66,100,6.7768528,101.66,100,6.7768528,101.66,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7758289,103.11,100,6.7768528,101.66,100,6.7768528,101.66,100,6.7768528,101.66,100
10423,6.7785593,103.11,100,6.7785593,103.11,100,6.7785593,103.11,100,6.7785593,103.11,100,6.7785593,103.11,100,6.7591052,101.66,100,6.7591052,101.66,100,6.7591052,101.66,100,6.7591052,101.66,100,6.7591052,101.66,100,6.7785593,103.11,100,6.7785593,103.11,100,6.7785593,103.11,100,6.7591052,101.66,100,6.7591052,101.66,100,6.7591052,101.66,100
10424,6.7806071,103.11,100,6.7806071,103.11,100,6.7806071,103.11,100,6.7806071,103.11,100,6.7806071,103.11,100,6.7515966,101.66,100,6.7515966,101.66,100,6.7515966,101.66,100,6.7515966,101.66,100,6.7515966,101.66,100,6.7806071,103.11,100,6.7806071,103.11,100,6.7806071,103.11,100,6.7515966,101.66,100,6.7515966,101.66,100,6.7515966,101.66,100
10501,5.1973164,103.11,100,5.1973164,103.11,100,5.1973164,103.11,100,5.1973164,103.11,100,5.1973164,103.11,100,5.1652342,101.66,100,5.1652342,101.66,100,5.1652342,101.66,100,5.1652342,101.66,100,5.1652342,101.66,100,5.1973164,103.11,100,5.1973164,103.11,100,5.1973164,103.11,100,5.1652342,101.66,100,5.1652342,101.66,100,5.1652342,101.66,100
10502,5.1952686,103.11,100,5.1952686,103.11,100,5.1952686,103.11,100,5.1952686,103.11,100,5.1952686,103.11,100,5.1833231,101.66,100,5.1833231,101.66,100,5.1833231,101.66,100,5.1833231,101.66,100,5.1833231,101.66,100,5.1952686,103.11,100,5.1952686,103.11,100,5.1952686,103.11,100,5.1833231,101.66,100,5.1833231,101.66,100,5.1833231,101.66,100
10503,5.1939034,103.11,100,5.1939034,103.11,100,5.1939034,103.11,100,5.1939034,103.11,100,5.1939034,103.11,100,5.1812753,101.66,100,5.1812753,101.66,100,5.1812753,101.66,100,5.1812753,101.66,100,5.1812753,101.66,100,5.1939034,103.11,100,5.1939034,103.11,100,5.1939034,103.11,100,5.1812753,101.66,100,5.1812753,101.66,100,5.1812753,101.66,100
10504,5.0232534,103.11,100,5.0232534,103.11,100,5.0232534,103.11,100,5.0232534,103.11,100,5.0232534,103.11,100,5.0884417,101.66,100,5.0884417,101.66,100,5.0884417,101.66,100,5.0884417,101.66,100,5.0884417,101.66,100,5.0232534,103.11,100,5.0232534,103.11,100,5.0232534,103.11,100,5.0884417,101.66,100,5.0884417,101.66,100,5.0884417,101.66,100
10505,5.1949273,103.11,100,5.1949273,103.11,100,5.1949273,103.11,100,5.1949273,103.11,100,5.1949273,103.11,100,5.2614808,101.66,100,5.2614808,101.66,100,5.2614808,101.66,100,5.2614808,101.66,100,5.2614808,101.66,100,5.1949273,103.11,100,5.1949273,103.11,100,5.1949273,103.11,100,5.2614808,101.66,100,5.2614808,101.66,100,5.2614808,101.66,100
10506,5.2461223,103.11,100,5.2461223,103.11,100,5.2461223,103.11,100,5.2461223,103.11,100,5.2461223,103.11,100,5.3683077,101.66,100,5.3683077,101.66,100,5.3683077,101.66,100,5.3683077,101.66,100,5.3683077,101.66,100,5.2461223,103.11,100,5.2461223,103.11,100,5.2461223,103.11,100,5.3683077,101.66,100,5.3683077,101.66,100,5.3683077,101.66,100
10507,5.4375916,103.11,100,5.4375916,103.11,100,5.4375916,103.11,100,5.4375916,103.11,100,5.4375916,103.11,100,5.5007321,101.66,100,5.5007321,101.66,100,5.5007321,101.66,100,5.5007321,101.66,100,5.5007321,101.66,100,5.4375916,103.11,100,5.4375916,103.11,100,5.4375916,103.11,100,5.5007321,101.66,100,5.5007321,101.66,100,5.5007321,101.66,100
10508,5.1932208,103.11,100,5.1932208,103.11,100,5.1932208,103.11,100,5.1932208,103.11,100,5.1932208,103.11,100,5.303802,101.66,100,5.303802,101.66,100,5.303802,101.66,100,5.303802,101.66,100,5.303802,101.66,100,5.1932208,103.11,100,5.1932208,103.11,100,5.1932208,103.11,100,5.303802,101.66,100,5.303802,101.66,100,5.303802,101.66,100
10509,4.9846865,103.11,100,4.9846865,103.11,100,4.9846865,103.11,100,4.9846865,103.11,100,4.9846865,103.11,100,4.5362183,101.66,100,4.5362183,101.66,100,4.5362183,101.66,100,4.5362183,101.66,100,4.5362183,101.66,100,4.9846865,103.11,100,4.9846865,103.11,100,4.9846865,103.11,100,4.5362183,101.66,100,4.5362183,101.66,100,4.5362183,101.66,100
10510,3.3901329,103.11,100,3.3901329,103.11,100,3.3901329,103.11,100,3.3901329,103.11,100,3.3901329,103.11,100,3.3027601,101.66,100,3.3027601,101.66,100,3.3027601,101.66,100,3.3027601,101.66,100,3.3027601,101.66,100,3.3901329,103.11,100,3.3901329,103.11,100,3.3901329,103.11,100,3.3027601,101.66,100,3.3027601,101.66,100,3.3027601,101.66,100
10511,3.0935432,103.11,100,3.0935432,103.11,100,3.0935432,103.11,100,3.0935432,103.11,100,3.0935432,103.11,100,3.1136799,101.66,100,3.1136799,101.66,100,3.1136799,101.66,100,3.1136799,101.66,100,3.1136799,101.66,100,3.0935432,103.11,100,3.0935432,103.11,100,3.0935432,103.11,100,3.1136799,101.66,100,3.1136799,101.66,100,3.1136799,101.66,100
10512,2.9399582,103.11,100,2.9399582,103.11,100,2.9399582,103.11,100,2.9399582,103.11,100,2.9399582,103.11,100,2.9918358,101.66,100,2.9918358,101.66,100,2.9918358,101.66,100,2.9918358,101.66,100,2.9918358,101.66,100,2.9399582,103.11,100,2.9399582,103.11,100,2.9399582,103.11,100,2.9918358,101.66,100,2.9918358,101.66,100,2.9918358,101.66,100
10513,2.9310844,103.11,100,2.9310844,103.11,100,2.9310844,103.11,100,2.9310844,103.11,100,2.9310844,103.11,100,2.9901293,101.66,100,2.9901293,101.66,100,2.9901293,101.66,100,2.9901293,101.66,100,2.9901293,101.66,100,2.9310844,103.11,100,2.9310844,103.11,100,2.9310844,103.11,100,2.9901293,101.66,100,2.9901293,101.66,100,2.9901293,101.66,100
10514,2.9273301,103.11,100,2.9273301,103.11,100,2.9273301,103.11,100,2.9273301,103.11,100,2.9273301,103.11,100,2.9846685,101.66,100,2.9846685,101.66,100,2.9846685,101.66,100,2.9846685,101.66,100,2.9846685,101.66,100,2.9273301,103.11,100,2.9273301,103.11,100,2.9273301,103.11,100,2.9846685,101.66,100,2.9846685,101.66,100,2.9846685,101.66,100
10515,3.0812564,103.11,100,3.0812564,103.11,100,3.0812564,103.11,100,3.0812564,103.11,100,3.0812564,103.11,100,3.1187994,101.66,100,3.1187994,101.66,100,3.1187994,101.66,100,3.1187994,101.66,100,3.1187994,101.66,100,3.0812564,103.11,100,3.0812564,103.11,100,3.0812564,103.11,100,3.1187994,101.66,100,3.1187994,101.66,100,3.1187994,101.66,100
10516,4.4375826,103.11,100,4.4375826,103.11,100,4.4375826,103.11,100,4.4375826,103.11,100,4.4375826,103.11,100,4.4153981,101.66,100,4.4153981,101.66,100,4.4153981,101.66,100,4.4153981,101.66,100,4.4153981,101.66,100,4.4375826,103.11,100,4.4375826,103.11,100,4.4375826,103.11,100,4.4153981,101.66,100,4.4153981,101.66,100,4.4153981,101.66,100
10517,5.5328143,103.11,100,5.5328143,103.11,100,5.5328143,103.11,100,5.5328143,103.11,100,5.5328143,103.11,100,5.6188219,101.66,100,5.6188219,101.66,100,5.6188219,101.66,100,5.6188219,101.66,100,5.6188219,101.66,100,5.5328143,103.11,100,5.5328143,103.11,100,5.5328143,103.11,100,5.6188219,101.66,100,5.6188219,101.66,100,5.6188219,101.66,100
