,,2025,2026,PkgTermHeatPump,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,,,,
,,2025,2026,SglPkgVertHeatPump,Warning1,Warning6,Warning6,11,10.56,0.96,Warning5,Warning3,Warning4,1,1,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,SglPkgVertHeatPump - Single package vertical heat pump,,,,,
,,2025,2026,PkgHeatPump      ,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,PkgHeatPump - Central single-packaged heat pump system (< 65 kBtuh) ,,,,,
,,2025,2026,LrgPkgHeatPump   ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,1,1,0,SplitHeatPump    ,0,0,0,0,0,1,;,LrgPkgHeatPump - Large packaged heat pump system (>= 65 kBtuh)      ,,,,,
;,,2025,2026,GasCooling       ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,0,0,0,1,0,1,0,N/A,0,0,0,0,0,1,;,GasCooling - Gas absorption cooling                                 ,,,,,
,,2025,2026,SDHVSplitHeatPump,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump                              ",,,,,
,,2025,2026,DuctlessMiniSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,,,,
,,2025,2026,DuctlessMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,,,,
,,2025,2026,DuctlessVRFHeatPump,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,,,,
,,2025,2026,DuctedMiniSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,,,,
,,2025,2026,DuctedMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,,,,
,,2025,2026,Ducted+DuctlessMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,,,,
,,2025,2026,RoomHeatPump     ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,8.7,Warning3,Warning4,1,0,1,0,1,SplitHeatPump    ,0,0,0,0,1,0,;,RoomHeatPump - Room (non-central) heat pump system                  ,,,,,
,,2025,2026,AirToWaterHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,,,,
,,2025,2026,HeatPumpDHWCombo,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,HeatPumpDHWCombo - Combined Heating / DHW Heat Pump,,,,,
,,2025,2026,GroundSourceHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,,,,
,,2025,2026,VCHP,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,,,,
,,2025,2026,VCHP2,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP2 - Variable Capacity Heat Pump,,,,,
,,2025,2026,HeatPumpV3,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP3,,,,,
,,2025,2026,EvapDirect       ,0,0,1,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,0,0,0,1,;,EvapDirect - Direct evaporative cooling system                      ,,,,,
,,2025,2026,EvapIndirDirect  ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirDirect - Indirect-direct evaporative cooling system        ,,,,,
,,2025,2026,EvapIndirect     ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirect - Indirect evaporative cooling system                  ,,,,,
,,2025,2026,EvapCondenser    ,16,15.36,0.96,14,13.44,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,EvapCondenser - Evaporatively-cooled condenser for split AC systems,,,,,
;,,2025,2026,Evap/CC          ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,Evap/CC - Evaporatively-cooled condensers                           ,,,,,
;,,2025,2026,IceSAC           ,0,0,1,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,IceSAC - Ice storage air conditioning system                        ,,,,,
; Invalid Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,*,*,type unknown,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,0,0,0,0,0,N/A,0,0,0,0,0,-1,;,Invalid cooling equipment type,,,,,
,,,Warning1,SEER is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning2,EER is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning3,COP95 is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning4,PPC is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning5,CEER is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning6,SEER2 is not a supported performance characteristic for this system type and/or code vintage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning7,EER2 is not a supported performance characteristic for this system type and/or code vintage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ENDTABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
