; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV CARBON ONLY,,,,,,,,,,,,,,,,
; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
10518,0.246005308,0.246005308,0.246005308,0.246005308,0.246005308,0.254784014,0.254784014,0.254784014,0.254784014,0.254784014,0.246005308,0.246005308,0.246005308,0.254784014,0.254784014,0.254784014
10519,0.246033389,0.246033389,0.246033389,0.246033389,0.246033389,0.274559946,0.274559946,0.274559946,0.274559946,0.274559946,0.246033389,0.246033389,0.246033389,0.274559946,0.274559946,0.274559946
10520,0.246026776,0.246026776,0.246026776,0.246026776,0.246026776,0.275768421,0.275768421,0.275768421,0.275768421,0.275768421,0.246026776,0.246026776,0.246026776,0.275768421,0.275768421,0.275768421
10521,0.246052404,0.246052404,0.246052404,0.246052404,0.246052404,0.27275735,0.27275735,0.27275735,0.27275735,0.27275735,0.246052404,0.246052404,0.246052404,0.27275735,0.27275735,0.27275735
10522,0.246076837,0.246076837,0.246076837,0.246076837,0.246076837,0.256571036,0.256571036,0.256571036,0.256571036,0.256571036,0.246076837,0.246076837,0.246076837,0.256571036,0.256571036,0.256571036
10523,0.243084117,0.243084117,0.243084117,0.243084117,0.243084117,0.245591571,0.245591571,0.245591571,0.245591571,0.245591571,0.243084117,0.243084117,0.243084117,0.245591571,0.245591571,0.245591571
10524,0.241633399,0.241633399,0.241633399,0.241633399,0.241633399,0.242931746,0.242931746,0.242931746,0.242931746,0.242931746,0.241633399,0.241633399,0.241633399,0.242931746,0.242931746,0.242931746
10601,0.235890145,0.235890145,0.235890145,0.235890145,0.235890145,0.231439981,0.231439981,0.231439981,0.231439981,0.231439981,0.235890145,0.235890145,0.235890145,0.231439981,0.231439981,0.231439981
10602,0.235253291,0.235253291,0.235253291,0.235253291,0.235253291,0.229806733,0.229806733,0.229806733,0.229806733,0.229806733,0.235253291,0.235253291,0.235253291,0.229806733,0.229806733,0.229806733
10603,0.233069919,0.233069919,0.233069919,0.233069919,0.233069919,0.227042857,0.227042857,0.227042857,0.227042857,0.227042857,0.233069919,0.233069919,0.233069919,0.227042857,0.227042857,0.227042857
10604,0.232942545,0.232942545,0.232942545,0.232942545,0.232942545,0.227028162,0.227028162,0.227028162,0.227028162,0.227028162,0.232942545,0.232942545,0.232942545,0.227028162,0.227028162,0.227028162
10605,0.234125838,0.234125838,0.234125838,0.234125838,0.234125838,0.229070624,0.229070624,0.229070624,0.229070624,0.229070624,0.234125838,0.234125838,0.234125838,0.229070624,0.229070624,0.229070624
10606,0.236441696,0.236441696,0.236441696,0.236441696,0.236441696,0.232598896,0.232598896,0.232598896,0.232598896,0.232598896,0.236441696,0.236441696,0.236441696,0.232598896,0.232598896,0.232598896
10607,0.237778264,0.237778264,0.237778264,0.237778264,0.237778264,0.240858355,0.240858355,0.240858355,0.240858355,0.240858355,0.237778264,0.237778264,0.237778264,0.240858355,0.240858355,0.240858355
10608,0.238979755,0.238979755,0.238979755,0.238979755,0.238979755,0.241992954,0.241992954,0.241992954,0.241992954,0.241992954,0.238979755,0.238979755,0.238979755,0.241992954,0.241992954,0.241992954
10609,0.234790698,0.234790698,0.234790698,0.234790698,0.234790698,0.230946127,0.230946127,0.230946127,0.230946127,0.230946127,0.234790698,0.234790698,0.234790698,0.230946127,0.230946127,0.230946127
10610,0.077908884,0.077908884,0.077908884,0.077908884,0.077908884,0.051881998,0.051881998,0.051881998,0.051881998,0.051881998,0.077908884,0.077908884,0.077908884,0.051881998,0.051881998,0.051881998
10611,0.0664407,0.0664407,0.0664407,0.0664407,0.0664407,0.051465822,0.051465822,0.051465822,0.051465822,0.051465822,0.0664407,0.0664407,0.0664407,0.051465822,0.051465822,0.051465822
10612,0.066446418,0.066446418,0.066446418,0.066446418,0.066446418,0.051561148,0.051561148,0.051561148,0.051561148,0.051561148,0.066446418,0.066446418,0.066446418,0.051561148,0.051561148,0.051561148
10613,0.065929129,0.065929129,0.065929129,0.065929129,0.065929129,0.051157412,0.051157412,0.051157412,0.051157412,0.051157412,0.065929129,0.065929129,0.065929129,0.051157412,0.051157412,0.051157412
10614,0.066159858,0.066159858,0.066159858,0.066159858,0.066159858,0.051533259,0.051533259,0.051533259,0.051533259,0.051533259,0.066159858,0.066159858,0.066159858,0.051533259,0.051533259,0.051533259
10615,0.077927944,0.077927944,0.077927944,0.077927944,0.077927944,0.075992723,0.075992723,0.075992723,0.075992723,0.075992723,0.077927944,0.077927944,0.077927944,0.075992723,0.075992723,0.075992723
10616,0.236919502,0.236919502,0.236919502,0.236919502,0.236919502,0.236654039,0.236654039,0.236654039,0.236654039,0.236654039,0.236919502,0.236919502,0.236919502,0.236654039,0.236654039,0.236654039
10617,0.253012398,0.253012398,0.253012398,0.253012398,0.253012398,0.257340679,0.257340679,0.257340679,0.257340679,0.257340679,0.253012398,0.253012398,0.253012398,0.257340679,0.257340679,0.257340679
10618,0.257561068,0.257561068,0.257561068,0.257561068,0.257561068,0.278390214,0.278390214,0.278390214,0.278390214,0.278390214,0.257561068,0.257561068,0.257561068,0.278390214,0.278390214,0.278390214
10619,0.257584852,0.257584852,0.257584852,0.257584852,0.257584852,0.293933455,0.293933455,0.293933455,0.293933455,0.293933455,0.257584852,0.257584852,0.257584852,0.293933455,0.293933455,0.293933455
10620,0.257576088,0.257576088,0.257576088,0.257576088,0.257576088,0.294187791,0.294187791,0.294187791,0.294187791,0.294187791,0.257576088,0.257576088,0.257576088,0.294187791,0.294187791,0.294187791
10621,0.257600982,0.257600982,0.257600982,0.257600982,0.257600982,0.291609766,0.291609766,0.291609766,0.291609766,0.291609766,0.257600982,0.257600982,0.257600982,0.291609766,0.291609766,0.291609766
10622,0.257047843,0.257047843,0.257047843,0.257047843,0.257047843,0.26834867,0.26834867,0.26834867,0.26834867,0.26834867,0.257047843,0.257047843,0.257047843,0.26834867,0.26834867,0.26834867
10623,0.254445819,0.254445819,0.254445819,0.254445819,0.254445819,0.257715828,0.257715828,0.257715828,0.257715828,0.257715828,0.254445819,0.254445819,0.254445819,0.257715828,0.257715828,0.257715828
10624,0.245849347,0.245849347,0.245849347,0.245849347,0.245849347,0.248230253,0.248230253,0.248230253,0.248230253,0.248230253,0.245849347,0.245849347,0.245849347,0.248230253,0.248230253,0.248230253
10701,0.242127745,0.242127745,0.242127745,0.242127745,0.242127745,0.227120599,0.227120599,0.227120599,0.227120599,0.227120599,0.242127745,0.242127745,0.242127745,0.227120599,0.227120599,0.227120599
10702,0.24136666,0.24136666,0.24136666,0.24136666,0.24136666,0.225492874,0.225492874,0.225492874,0.225492874,0.225492874,0.24136666,0.24136666,0.24136666,0.225492874,0.225492874,0.225492874
10703,0.241267119,0.241267119,0.241267119,0.241267119,0.241267119,0.214150104,0.214150104,0.214150104,0.214150104,0.214150104,0.241267119,0.241267119,0.241267119,0.214150104,0.214150104,0.214150104
10704,0.241375637,0.241375637,0.241375637,0.241375637,0.241375637,0.214191145,0.214191145,0.214191145,0.214191145,0.214191145,0.241375637,0.241375637,0.241375637,0.214191145,0.214191145,0.214191145
10705,0.242094119,0.242094119,0.242094119,0.242094119,0.242094119,0.226236775,0.226236775,0.226236775,0.226236775,0.226236775,0.242094119,0.242094119,0.242094119,0.226236775,0.226236775,0.226236775
10706,0.24238883,0.24238883,0.24238883,0.24238883,0.24238883,0.228234392,0.228234392,0.228234392,0.228234392,0.228234392,0.24238883,0.24238883,0.24238883,0.228234392,0.228234392,0.228234392
10707,0.249923558,0.249923558,0.249923558,0.249923558,0.249923558,0.240197753,0.240197753,0.240197753,0.240197753,0.240197753,0.249923558,0.249923558,0.249923558,0.240197753,0.240197753,0.240197753
10708,0.254171052,0.254171052,0.254171052,0.254171052,0.254171052,0.245716186,0.245716186,0.245716186,0.245716186,0.245716186,0.254171052,0.254171052,0.254171052,0.245716186,0.245716186,0.245716186
10709,0.242477904,0.242477904,0.242477904,0.242477904,0.242477904,0.229872646,0.229872646,0.229872646,0.229872646,0.229872646,0.242477904,0.242477904,0.242477904,0.229872646,0.229872646,0.229872646
10710,0.230584854,0.230584854,0.230584854,0.230584854,0.230584854,0.217580882,0.217580882,0.217580882,0.217580882,0.217580882,0.230584854,0.230584854,0.230584854,0.217580882,0.217580882,0.217580882
10711,0.230133932,0.230133932,0.230133932,0.230133932,0.230133932,0.216555396,0.216555396,0.216555396,0.216555396,0.216555396,0.230133932,0.230133932,0.230133932,0.216555396,0.216555396,0.216555396
10712,0.229968282,0.229968282,0.229968282,0.229968282,0.229968282,0.21457119,0.21457119,0.21457119,0.21457119,0.21457119,0.229968282,0.229968282,0.229968282,0.21457119,0.21457119,0.21457119
10713,0.229970421,0.229970421,0.229970421,0.229970421,0.229970421,0.216407698,0.216407698,0.216407698,0.216407698,0.216407698,0.229970421,0.229970421,0.229970421,0.216407698,0.216407698,0.216407698
10714,0.230096846,0.230096846,0.230096846,0.230096846,0.230096846,0.21759407,0.21759407,0.21759407,0.21759407,0.21759407,0.230096846,0.230096846,0.230096846,0.21759407,0.21759407,0.21759407
10715,0.23104058,0.23104058,0.23104058,0.23104058,0.23104058,0.216447542,0.216447542,0.216447542,0.216447542,0.216447542,0.23104058,0.23104058,0.23104058,0.216447542,0.216447542,0.216447542
10716,0.242534002,0.242534002,0.242534002,0.242534002,0.242534002,0.243402721,0.243402721,0.243402721,0.243402721,0.243402721,0.242534002,0.242534002,0.242534002,0.243402721,0.243402721,0.243402721
10717,0.256432135,0.256432135,0.256432135,0.256432135,0.256432135,0.261243215,0.261243215,0.261243215,0.261243215,0.261243215,0.256432135,0.256432135,0.256432135,0.261243215,0.261243215,0.261243215
10718,0.270134682,0.270134682,0.270134682,0.270134682,0.270134682,0.279203201,0.279203201,0.279203201,0.279203201,0.279203201,0.270134682,0.270134682,0.270134682,0.279203201,0.279203201,0.279203201
10719,0.270157304,0.270157304,0.270157304,0.270157304,0.270157304,0.307004613,0.307004613,0.307004613,0.307004613,0.307004613,0.270157304,0.270157304,0.270157304,0.307004613,0.307004613,0.307004613
10720,0.270145513,0.270145513,0.270145513,0.270145513,0.270145513,0.308363759,0.308363759,0.308363759,0.308363759,0.308363759,0.270145513,0.270145513,0.270145513,0.308363759,0.308363759,0.308363759
10721,0.270170006,0.270170006,0.270170006,0.270170006,0.270170006,0.296529297,0.296529297,0.296529297,0.296529297,0.296529297,0.270170006,0.270170006,0.270170006,0.296529297,0.296529297,0.296529297
10722,0.269987935,0.269987935,0.269987935,0.269987935,0.269987935,0.275244855,0.275244855,0.275244855,0.275244855,0.275244855,0.269987935,0.269987935,0.269987935,0.275244855,0.275244855,0.275244855
10723,0.255583796,0.255583796,0.255583796,0.255583796,0.255583796,0.259580074,0.259580074,0.259580074,0.259580074,0.259580074,0.255583796,0.255583796,0.255583796,0.259580074,0.259580074,0.259580074
10724,0.247808962,0.247808962,0.247808962,0.247808962,0.247808962,0.238906009,0.238906009,0.238906009,0.238906009,0.238906009,0.247808962,0.247808962,0.247808962,0.238906009,0.238906009,0.238906009
10801,0.244665961,0.244665961,0.244665961,0.244665961,0.244665961,0.235139625,0.235139625,0.235139625,0.235139625,0.235139625,0.244665961,0.244665961,0.244665961,0.235139625,0.235139625,0.235139625
10802,0.243644691,0.243644691,0.243644691,0.243644691,0.243644691,0.216847893,0.216847893,0.216847893,0.216847893,0.216847893,0.243644691,0.243644691,0.243644691,0.216847893,0.216847893,0.216847893
10803,0.243289496,0.243289496,0.243289496,0.243289496,0.243289496,0.216426916,0.216426916,0.216426916,0.216426916,0.216426916,0.243289496,0.243289496,0.243289496,0.216426916,0.216426916,0.216426916
10804,0.243277232,0.243277232,0.243277232,0.243277232,0.243277232,0.216719383,0.216719383,0.216719383,0.216719383,0.216719383,0.243277232,0.243277232,0.243277232,0.216719383,0.216719383,0.216719383
10805,0.244077639,0.244077639,0.244077639,0.244077639,0.244077639,0.221778342,0.221778342,0.221778342,0.221778342,0.221778342,0.244077639,0.244077639,0.244077639,0.221778342,0.221778342,0.221778342
10806,0.247272391,0.247272391,0.247272391,0.247272391,0.247272391,0.250811983,0.250811983,0.250811983,0.250811983,0.250811983,0.247272391,0.247272391,0.247272391,0.250811983,0.250811983,0.250811983
10807,0.249753781,0.249753781,0.249753781,0.249753781,0.249753781,0.253262987,0.253262987,0.253262987,0.253262987,0.253262987,0.249753781,0.249753781,0.249753781,0.253262987,0.253262987,0.253262987
10808,0.249821792,0.249821792,0.249821792,0.249821792,0.249821792,0.25379619,0.25379619,0.25379619,0.25379619,0.25379619,0.249821792,0.249821792,0.249821792,0.25379619,0.25379619,0.25379619
10809,0.24731898,0.24731898,0.24731898,0.24731898,0.24731898,0.234197049,0.234197049,0.234197049,0.234197049,0.234197049,0.24731898,0.24731898,0.24731898,0.234197049,0.234197049,0.234197049
10810,0.243504262,0.243504262,0.243504262,0.243504262,0.243504262,0.217894302,0.217894302,0.217894302,0.217894302,0.217894302,0.243504262,0.243504262,0.243504262,0.217894302,0.217894302,0.217894302
10811,0.229877315,0.229877315,0.229877315,0.229877315,0.229877315,0.21664037,0.21664037,0.21664037,0.21664037,0.21664037,0.229877315,0.229877315,0.229877315,0.21664037,0.21664037,0.21664037
10812,0.223259993,0.223259993,0.223259993,0.223259993,0.223259993,0.189991229,0.189991229,0.189991229,0.189991229,0.189991229,0.223259993,0.223259993,0.223259993,0.189991229,0.189991229,0.189991229
10813,0.197520375,0.197520375,0.197520375,0.197520375,0.197520375,0.187395289,0.187395289,0.187395289,0.187395289,0.187395289,0.197520375,0.197520375,0.197520375,0.187395289,0.187395289,0.187395289
10814,0.21771368,0.21771368,0.21771368,0.21771368,0.21771368,0.205376047,0.205376047,0.205376047,0.205376047,0.205376047,0.21771368,0.21771368,0.21771368,0.205376047,0.205376047,0.205376047
10815,0.230060464,0.230060464,0.230060464,0.230060464,0.230060464,0.217818306,0.217818306,0.217818306,0.217818306,0.217818306,0.230060464,0.230060464,0.230060464,0.217818306,0.217818306,0.217818306
10816,0.247026471,0.247026471,0.247026471,0.247026471,0.247026471,0.249683556,0.249683556,0.249683556,0.249683556,0.249683556,0.247026471,0.247026471,0.247026471,0.249683556,0.249683556,0.249683556
10817,0.250183141,0.250183141,0.250183141,0.250183141,0.250183141,0.254576761,0.254576761,0.254576761,0.254576761,0.254576761,0.250183141,0.250183141,0.250183141,0.254576761,0.254576761,0.254576761
10818,0.262633013,0.262633013,0.262633013,0.262633013,0.262633013,0.26961166,0.26961166,0.26961166,0.26961166,0.26961166,0.262633013,0.262633013,0.262633013,0.26961166,0.26961166,0.26961166
10819,0.262659485,0.262659485,0.262659485,0.262659485,0.262659485,0.290875295,0.290875295,0.290875295,0.290875295,0.290875295,0.262659485,0.262659485,0.262659485,0.290875295,0.290875295,0.290875295
10820,0.262658676,0.262658676,0.262658676,0.262658676,0.262658676,0.291076115,0.291076115,0.291076115,0.291076115,0.291076115,0.262658676,0.262658676,0.262658676,0.291076115,0.291076115,0.291076115
10821,0.262689185,0.262689185,0.262689185,0.262689185,0.262689185,0.278070357,0.278070357,0.278070357,0.278070357,0.278070357,0.262689185,0.262689185,0.262689185,0.278070357,0.278070357,0.278070357
10822,0.250625648,0.250625648,0.250625648,0.250625648,0.250625648,0.257676165,0.257676165,0.257676165,0.257676165,0.257676165,0.250625648,0.250625648,0.250625648,0.257676165,0.257676165,0.257676165
10823,0.249025015,0.249025015,0.249025015,0.249025015,0.249025015,0.252811439,0.252811439,0.252811439,0.252811439,0.252811439,0.249025015,0.249025015,0.249025015,0.252811439,0.252811439,0.252811439
10824,0.247437577,0.247437577,0.247437577,0.247437577,0.247437577,0.250059539,0.250059539,0.250059539,0.250059539,0.250059539,0.247437577,0.247437577,0.247437577,0.250059539,0.250059539,0.250059539
10901,0.233167506,0.233167506,0.233167506,0.233167506,0.233167506,0.230526651,0.230526651,0.230526651,0.230526651,0.230526651,0.233167506,0.233167506,0.233167506,0.230526651,0.230526651,0.230526651
10902,0.231661698,0.231661698,0.231661698,0.231661698,0.231661698,0.21494993,0.21494993,0.21494993,0.21494993,0.21494993,0.231661698,0.231661698,0.231661698,0.21494993,0.21494993,0.21494993
10903,0.230962785,0.230962785,0.230962785,0.230962785,0.230962785,0.201088249,0.201088249,0.201088249,0.201088249,0.201088249,0.230962785,0.230962785,0.230962785,0.201088249,0.201088249,0.201088249
10904,0.23018991,0.23018991,0.23018991,0.23018991,0.23018991,0.200462249,0.200462249,0.200462249,0.200462249,0.200462249,0.23018991,0.23018991,0.23018991,0.200462249,0.200462249,0.200462249
10905,0.231512097,0.231512097,0.231512097,0.231512097,0.231512097,0.213796601,0.213796601,0.213796601,0.213796601,0.213796601,0.231512097,0.231512097,0.231512097,0.213796601,0.213796601,0.213796601
10906,0.233378695,0.233378695,0.233378695,0.233378695,0.233378695,0.23342546,0.23342546,0.23342546,0.23342546,0.23342546,0.233378695,0.233378695,0.233378695,0.23342546,0.23342546,0.23342546
10907,0.235166233,0.235166233,0.235166233,0.235166233,0.235166233,0.237633566,0.237633566,0.237633566,0.237633566,0.237633566,0.235166233,0.235166233,0.235166233,0.237633566,0.237633566,0.237633566
10908,0.235439044,0.235439044,0.235439044,0.235439044,0.235439044,0.23783503,0.23783503,0.23783503,0.23783503,0.23783503,0.235439044,0.235439044,0.235439044,0.23783503,0.23783503,0.23783503
10909,0.233389034,0.233389034,0.233389034,0.233389034,0.233389034,0.230109492,0.230109492,0.230109492,0.230109492,0.230109492,0.233389034,0.233389034,0.233389034,0.230109492,0.230109492,0.230109492
10910,0.232005069,0.232005069,0.232005069,0.232005069,0.232005069,0.205859485,0.205859485,0.205859485,0.205859485,0.205859485,0.232005069,0.232005069,0.232005069,0.205859485,0.205859485,0.205859485
10911,0.220066176,0.220066176,0.220066176,0.220066176,0.220066176,0.195324821,0.195324821,0.195324821,0.195324821,0.195324821,0.220066176,0.220066176,0.220066176,0.195324821,0.195324821,0.195324821
10912,0.196987038,0.196987038,0.196987038,0.196987038,0.196987038,0.181036784,0.181036784,0.181036784,0.181036784,0.181036784,0.196987038,0.196987038,0.196987038,0.181036784,0.181036784,0.181036784
10913,0.196958536,0.196958536,0.196958536,0.196958536,0.196958536,0.180405748,0.180405748,0.180405748,0.180405748,0.180405748,0.196958536,0.196958536,0.196958536,0.180405748,0.180405748,0.180405748
10914,0.20778406,0.20778406,0.20778406,0.20778406,0.20778406,0.03932558,0.03932558,0.03932558,0.03932558,0.03932558,0.20778406,0.20778406,0.20778406,0.03932558,0.03932558,0.03932558
10915,0.208748474,0.208748474,0.208748474,0.208748474,0.208748474,0.195607615,0.195607615,0.195607615,0.195607615,0.195607615,0.208748474,0.208748474,0.208748474,0.195607615,0.195607615,0.195607615
10916,0.233430731,0.233430731,0.233430731,0.233430731,0.233430731,0.233188517,0.233188517,0.233188517,0.233188517,0.233188517,0.233430731,0.233430731,0.233430731,0.233188517,0.233188517,0.233188517
10917,0.236269465,0.236269465,0.236269465,0.236269465,0.236269465,0.238976371,0.238976371,0.238976371,0.238976371,0.238976371,0.236269465,0.236269465,0.236269465,0.238976371,0.238976371,0.238976371
10918,0.238946819,0.238946819,0.238946819,0.238946819,0.238946819,0.243569288,0.243569288,0.243569288,0.243569288,0.243569288,0.238946819,0.238946819,0.238946819,0.243569288,0.243569288,0.243569288
10919,0.238969476,0.238969476,0.238969476,0.238969476,0.238969476,0.252597453,0.252597453,0.252597453,0.252597453,0.252597453,0.238969476,0.238969476,0.238969476,0.252597453,0.252597453,0.252597453
10920,0.238959023,0.238959023,0.238959023,0.238959023,0.238959023,0.252416655,0.252416655,0.252416655,0.252416655,0.252416655,0.238959023,0.238959023,0.238959023,0.252416655,0.252416655,0.252416655
10921,0.238979119,0.238979119,0.238979119,0.238979119,0.238979119,0.247461779,0.247461779,0.247461779,0.247461779,0.247461779,0.238979119,0.238979119,0.238979119,0.247461779,0.247461779,0.247461779
10922,0.237920176,0.237920176,0.237920176,0.237920176,0.237920176,0.241211142,0.241211142,0.241211142,0.241211142,0.241211142,0.237920176,0.237920176,0.237920176,0.241211142,0.241211142,0.241211142
10923,0.236267365,0.236267365,0.236267365,0.236267365,0.236267365,0.238905467,0.238905467,0.238905467,0.238905467,0.238905467,0.236267365,0.236267365,0.236267365,0.238905467,0.238905467,0.238905467
10924,0.234087284,0.234087284,0.234087284,0.234087284,0.234087284,0.234901054,0.234901054,0.234901054,0.234901054,0.234901054,0.234087284,0.234087284,0.234087284,0.234901054,0.234901054,0.234901054
11001,0.221116089,0.221116089,0.221116089,0.221116089,0.221116089,0.21691351,0.21691351,0.21691351,0.21691351,0.21691351,0.221116089,0.221116089,0.221116089,0.21691351,0.21691351,0.21691351
11002,0.0632127,0.0632127,0.0632127,0.0632127,0.0632127,0.04826365,0.04826365,0.04826365,0.04826365,0.04826365,0.0632127,0.0632127,0.0632127,0.04826365,0.04826365,0.04826365
11003,0.062487693,0.062487693,0.062487693,0.062487693,0.062487693,0.037056111,0.037056111,0.037056111,0.037056111,0.037056111,0.062487693,0.062487693,0.062487693,0.037056111,0.037056111,0.037056111
11004,0.049820261,0.049820261,0.049820261,0.049820261,0.049820261,0.037377533,0.037377533,0.037377533,0.037377533,0.037377533,0.049820261,0.049820261,0.049820261,0.037377533,0.037377533,0.037377533
11005,0.063870925,0.063870925,0.063870925,0.063870925,0.063870925,0.049042236,0.049042236,0.049042236,0.049042236,0.049042236,0.063870925,0.063870925,0.063870925,0.049042236,0.049042236,0.049042236
11006,0.236286933,0.236286933,0.236286933,0.236286933,0.236286933,0.220504386,0.220504386,0.220504386,0.220504386,0.220504386,0.236286933,0.236286933,0.236286933,0.220504386,0.220504386,0.220504386
11007,0.252113137,0.252113137,0.252113137,0.252113137,0.252113137,0.249249117,0.249249117,0.249249117,0.249249117,0.249249117,0.252113137,0.252113137,0.252113137,0.249249117,0.249249117,0.249249117
