; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV RESOLVE GHG Only,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
92021,5.586671647,5.586671647,5.586671647,5.586671647,5.586671647,6.282976502,6.282976502,6.282976502,6.282976502,6.282976502,5.586671647,5.586671647,5.586671647,6.282976502,6.282976502,6.282976502
92022,5.580111318,5.580111318,5.580111318,5.580111318,5.580111318,5.709498538,5.709498538,5.709498538,5.709498538,5.709498538,5.580111318,5.580111318,5.580111318,5.709498538,5.709498538,5.709498538
92023,5.247202836,5.247202836,5.247202836,5.247202836,5.247202836,5.358404228,5.358404228,5.358404228,5.358404228,5.358404228,5.247202836,5.247202836,5.247202836,5.358404228,5.358404228,5.358404228
92024,5.001949619,5.001949619,5.001949619,5.001949619,5.001949619,4.963936464,4.963936464,4.963936464,4.963936464,4.963936464,5.001949619,5.001949619,5.001949619,4.963936464,4.963936464,4.963936464
92101,4.807364818,4.807364818,4.807364818,4.807364818,4.807364818,4.761580363,4.761580363,4.761580363,4.761580363,4.761580363,4.807364818,4.807364818,4.807364818,4.761580363,4.761580363,4.761580363
92102,4.752681619,4.752681619,4.752681619,4.752681619,4.752681619,4.691157227,4.691157227,4.691157227,4.691157227,4.691157227,4.752681619,4.752681619,4.752681619,4.691157227,4.691157227,4.691157227
92103,4.672261845,4.672261845,4.672261845,4.672261845,4.672261845,4.609595095,4.609595095,4.609595095,4.609595095,4.609595095,4.672261845,4.672261845,4.672261845,4.609595095,4.609595095,4.609595095
92104,4.666164357,4.666164357,4.666164357,4.666164357,4.666164357,4.605105902,4.605105902,4.605105902,4.605105902,4.605105902,4.666164357,4.666164357,4.666164357,4.605105902,4.605105902,4.605105902
92105,4.750342032,4.750342032,4.750342032,4.750342032,4.750342032,4.681855661,4.681855661,4.681855661,4.681855661,4.681855661,4.750342032,4.750342032,4.750342032,4.681855661,4.681855661,4.681855661
92106,4.807867918,4.807867918,4.807867918,4.807867918,4.807867918,4.741173849,4.741173849,4.741173849,4.741173849,4.741173849,4.807867918,4.807867918,4.807867918,4.741173849,4.741173849,4.741173849
92107,4.811958857,4.811958857,4.811958857,4.811958857,4.811958857,4.892929231,4.892929231,4.892929231,4.892929231,4.892929231,4.811958857,4.811958857,4.811958857,4.892929231,4.892929231,4.892929231
92108,4.812154797,4.812154797,4.812154797,4.812154797,4.812154797,4.805527591,4.805527591,4.805527591,4.805527591,4.805527591,4.812154797,4.812154797,4.812154797,4.805527591,4.805527591,4.805527591
92109,4.524947751,4.524947751,4.524947751,4.524947751,4.524947751,4.436347643,4.436347643,4.436347643,4.436347643,4.436347643,4.524947751,4.524947751,4.524947751,4.436347643,4.436347643,4.436347643
92110,4.524449576,4.524449576,4.524449576,4.524449576,4.524449576,0.095275986,0.095275986,0.095275986,0.095275986,0.095275986,4.524449576,4.524449576,4.524449576,0.095275986,0.095275986,0.095275986
92111,4.551458497,4.551458497,4.551458497,4.551458497,4.551458497,4.436645485,4.436645485,4.436645485,4.436645485,4.436645485,4.551458497,4.551458497,4.551458497,4.436645485,4.436645485,4.436645485
92112,4.658098219,4.658098219,4.658098219,4.658098219,4.658098219,4.647274508,4.647274508,4.647274508,4.647274508,4.647274508,4.658098219,4.658098219,4.658098219,4.647274508,4.647274508,4.647274508
92113,4.741059232,4.741059232,4.741059232,4.741059232,4.741059232,4.817431718,4.817431718,4.817431718,4.817431718,4.817431718,4.741059232,4.741059232,4.741059232,4.817431718,4.817431718,4.817431718
92114,4.78734893,4.78734893,4.78734893,4.78734893,4.78734893,4.860716604,4.860716604,4.860716604,4.860716604,4.860716604,4.78734893,4.78734893,4.78734893,4.860716604,4.860716604,4.860716604
92115,4.787512295,4.787512295,4.787512295,4.787512295,4.787512295,4.902505755,4.902505755,4.902505755,4.902505755,4.902505755,4.787512295,4.787512295,4.787512295,4.902505755,4.902505755,4.902505755
92116,4.833897757,4.833897757,4.833897757,4.833897757,4.833897757,4.944596771,4.944596771,4.944596771,4.944596771,4.944596771,4.833897757,4.833897757,4.833897757,4.944596771,4.944596771,4.944596771
92117,5.480222038,5.480222038,5.480222038,5.480222038,5.480222038,5.665117648,5.665117648,5.665117648,5.665117648,5.665117648,5.480222038,5.480222038,5.480222038,5.665117648,5.665117648,5.665117648
92118,5.524368766,5.524368766,5.524368766,5.524368766,5.524368766,6.732057299,6.732057299,6.732057299,6.732057299,6.732057299,5.524368766,5.524368766,5.524368766,6.732057299,6.732057299,6.732057299
92119,5.529290536,5.529290536,5.529290536,5.529290536,5.529290536,7.605276554,7.605276554,7.605276554,7.605276554,7.605276554,5.529290536,5.529290536,5.529290536,7.605276554,7.605276554,7.605276554
92120,5.52765588,5.52765588,5.52765588,5.52765588,5.52765588,7.057854792,7.057854792,7.057854792,7.057854792,7.057854792,5.52765588,5.52765588,5.52765588,7.057854792,7.057854792,7.057854792
92121,5.526433772,5.526433772,5.526433772,5.526433772,5.526433772,6.754396306,6.754396306,6.754396306,6.754396306,6.754396306,5.526433772,5.526433772,5.526433772,6.754396306,6.754396306,6.754396306
92122,5.524228883,5.524228883,5.524228883,5.524228883,5.524228883,6.021374731,6.021374731,6.021374731,6.021374731,6.021374731,5.524228883,5.524228883,5.524228883,6.021374731,6.021374731,6.021374731
92123,5.136875772,5.136875772,5.136875772,5.136875772,5.136875772,5.265587011,5.265587011,5.265587011,5.265587011,5.265587011,5.136875772,5.136875772,5.136875772,5.265587011,5.265587011,5.265587011
92124,4.813657177,4.813657177,4.813657177,4.813657177,4.813657177,4.912291146,4.912291146,4.912291146,4.912291146,4.912291146,4.813657177,4.813657177,4.813657177,4.912291146,4.912291146,4.912291146
92201,4.757689924,4.757689924,4.757689924,4.757689924,4.757689924,4.745197077,4.745197077,4.745197077,4.745197077,4.745197077,4.757689924,4.757689924,4.757689924,4.745197077,4.745197077,4.745197077
92202,4.71668207,4.71668207,4.71668207,4.71668207,4.71668207,4.654811135,4.654811135,4.654811135,4.654811135,4.654811135,4.71668207,4.71668207,4.71668207,4.654811135,4.654811135,4.654811135
92203,4.624572337,4.624572337,4.624572337,4.624572337,4.624572337,4.570559782,4.570559782,4.570559782,4.570559782,4.570559782,4.624572337,4.624572337,4.624572337,4.570559782,4.570559782,4.570559782
92204,4.569768898,4.569768898,4.569768898,4.569768898,4.569768898,4.513645547,4.513645547,4.513645547,4.513645547,4.513645547,4.569768898,4.569768898,4.569768898,4.513645547,4.513645547,4.513645547
92205,4.624358117,4.624358117,4.624358117,4.624358117,4.624358117,4.568446728,4.568446728,4.568446728,4.568446728,4.568446728,4.624358117,4.624358117,4.624358117,4.568446728,4.568446728,4.568446728
92206,4.756646876,4.756646876,4.756646876,4.756646876,4.756646876,4.684457299,4.684457299,4.684457299,4.684457299,4.684457299,4.756646876,4.756646876,4.756646876,4.684457299,4.684457299,4.684457299
92207,4.757042144,4.757042144,4.757042144,4.757042144,4.757042144,4.735567581,4.735567581,4.735567581,4.735567581,4.735567581,4.757042144,4.757042144,4.757042144,4.735567581,4.735567581,4.735567581
92208,4.757257246,4.757257246,4.757257246,4.757257246,4.757257246,4.726265085,4.726265085,4.726265085,4.726265085,4.726265085,4.757257246,4.757257246,4.757257246,4.726265085,4.726265085,4.726265085
92209,4.57317045,4.57317045,4.57317045,4.57317045,4.57317045,0.197131005,0.197131005,0.197131005,0.197131005,0.197131005,4.57317045,4.57317045,4.57317045,0.197131005,0.197131005,0.197131005
92210,4.566368657,4.566368657,4.566368657,4.566368657,4.566368657,0.192641999,0.192641999,0.192641999,0.192641999,0.192641999,4.566368657,4.566368657,4.566368657,0.192641999,0.192641999,0.192641999
92211,4.574394394,4.574394394,4.574394394,4.574394394,4.574394394,0.198338352,0.198338352,0.198338352,0.198338352,0.198338352,4.574394394,4.574394394,4.574394394,0.198338352,0.198338352,0.198338352
92212,4.550860989,4.550860989,4.550860989,4.550860989,4.550860989,4.505308208,4.505308208,4.505308208,4.505308208,4.505308208,4.550860989,4.550860989,4.550860989,4.505308208,4.505308208,4.505308208
92213,4.697587501,4.697587501,4.697587501,4.697587501,4.697587501,4.76273126,4.76273126,4.76273126,4.76273126,4.76273126,4.697587501,4.697587501,4.697587501,4.76273126,4.76273126,4.76273126
92214,4.762213745,4.762213745,4.762213745,4.762213745,4.762213745,4.83226374,4.83226374,4.83226374,4.83226374,4.83226374,4.762213745,4.762213745,4.762213745,4.83226374,4.83226374,4.83226374
92215,4.764105517,4.764105517,4.764105517,4.764105517,4.764105517,4.874266042,4.874266042,4.874266042,4.874266042,4.874266042,4.764105517,4.764105517,4.764105517,4.874266042,4.874266042,4.874266042
92216,5.032691474,5.032691474,5.032691474,5.032691474,5.032691474,5.169598843,5.169598843,5.169598843,5.169598843,5.169598843,5.032691474,5.032691474,5.032691474,5.169598843,5.169598843,5.169598843
92217,5.335331824,5.335331824,5.335331824,5.335331824,5.335331824,5.566367999,5.566367999,5.566367999,5.566367999,5.566367999,5.335331824,5.335331824,5.335331824,5.566367999,5.566367999,5.566367999
92218,5.961689456,5.961689456,5.961689456,5.961689456,5.961689456,6.363777854,6.363777854,6.363777854,6.363777854,6.363777854,5.961689456,5.961689456,5.961689456,6.363777854,6.363777854,6.363777854
92219,5.969156079,5.969156079,5.969156079,5.969156079,5.969156079,7.610856671,7.610856671,7.610856671,7.610856671,7.610856671,5.969156079,5.969156079,5.969156079,7.610856671,7.610856671,7.610856671
92220,5.443438433,5.443438433,5.443438433,5.443438433,5.443438433,7.605426789,7.605426789,7.605426789,7.605426789,7.605426789,5.443438433,5.443438433,5.443438433,7.605426789,7.605426789,7.605426789
92221,5.44261636,5.44261636,5.44261636,5.44261636,5.44261636,7.196428123,7.196428123,7.196428123,7.196428123,7.196428123,5.44261636,5.44261636,5.44261636,7.196428123,7.196428123,7.196428123
92222,5.435478933,5.435478933,5.435478933,5.435478933,5.435478933,6.004554065,6.004554065,6.004554065,6.004554065,6.004554065,5.435478933,5.435478933,5.435478933,6.004554065,6.004554065,6.004554065
92223,5.027247973,5.027247973,5.027247973,5.027247973,5.027247973,5.15328951,5.15328951,5.15328951,5.15328951,5.15328951,5.027247973,5.027247973,5.027247973,5.15328951,5.15328951,5.15328951
92224,4.860271664,4.860271664,4.860271664,4.860271664,4.860271664,4.94888393,4.94888393,4.94888393,4.94888393,4.94888393,4.860271664,4.860271664,4.860271664,4.94888393,4.94888393,4.94888393
92301,5.104927783,5.104927783,5.104927783,5.104927783,5.104927783,5.018689419,5.018689419,5.018689419,5.018689419,5.018689419,5.104927783,5.104927783,5.104927783,5.018689419,5.018689419,5.018689419
92302,4.823353592,4.823353592,4.823353592,4.823353592,4.823353592,4.757196172,4.757196172,4.757196172,4.757196172,4.757196172,4.823353592,4.823353592,4.823353592,4.757196172,4.757196172,4.757196172
92303,4.7546403,4.7546403,4.7546403,4.7546403,4.7546403,4.68099279,4.68099279,4.68099279,4.68099279,4.68099279,4.7546403,4.7546403,4.7546403,4.68099279,4.68099279,4.68099279
92304,4.736433307,4.736433307,4.736433307,4.736433307,4.736433307,4.662531041,4.662531041,4.662531041,4.662531041,4.662531041,4.736433307,4.736433307,4.736433307,4.662531041,4.662531041,4.662531041
92305,4.754183884,4.754183884,4.754183884,4.754183884,4.754183884,4.680398245,4.680398245,4.680398245,4.680398245,4.680398245,4.754183884,4.754183884,4.754183884,4.680398245,4.680398245,4.680398245
92306,4.93051357,4.93051357,4.93051357,4.93051357,4.93051357,4.870603319,4.870603319,4.870603319,4.870603319,4.870603319,4.93051357,4.93051357,4.93051357,4.870603319,4.870603319,4.870603319
92307,5.104327297,5.104327297,5.104327297,5.104327297,5.104327297,5.059268802,5.059268802,5.059268802,5.059268802,5.059268802,5.104327297,5.104327297,5.104327297,5.059268802,5.059268802,5.059268802
92308,5.104724405,5.104724405,5.104724405,5.104724405,5.104724405,5.081106418,5.081106418,5.081106418,5.081106418,5.081106418,5.104724405,5.104724405,5.104724405,5.081106418,5.081106418,5.081106418
92309,4.72794385,4.72794385,4.72794385,4.72794385,4.72794385,4.271234488,4.271234488,4.271234488,4.271234488,4.271234488,4.72794385,4.72794385,4.72794385,4.271234488,4.271234488,4.271234488
92310,4.728962137,4.728962137,4.728962137,4.728962137,4.728962137,4.297456855,4.297456855,4.297456855,4.297456855,4.297456855,4.728962137,4.728962137,4.728962137,4.297456855,4.297456855,4.297456855
92311,4.737537685,4.737537685,4.737537685,4.737537685,4.737537685,4.640363189,4.640363189,4.640363189,4.640363189,4.640363189,4.737537685,4.737537685,4.737537685,4.640363189,4.640363189,4.640363189
92312,4.802325604,4.802325604,4.802325604,4.802325604,4.802325604,4.888124711,4.888124711,4.888124711,4.888124711,4.888124711,4.802325604,4.802325604,4.802325604,4.888124711,4.888124711,4.888124711
92313,5.082116181,5.082116181,5.082116181,5.082116181,5.082116181,5.133052866,5.133052866,5.133052866,5.133052866,5.133052866,5.082116181,5.082116181,5.082116181,5.133052866,5.133052866,5.133052866
92314,5.083068926,5.083068926,5.083068926,5.083068926,5.083068926,5.145904928,5.145904928,5.145904928,5.145904928,5.145904928,5.083068926,5.083068926,5.083068926,5.145904928,5.145904928,5.145904928
92315,5.087319942,5.087319942,5.087319942,5.087319942,5.087319942,5.220865863,5.220865863,5.220865863,5.220865863,5.220865863,5.087319942,5.087319942,5.087319942,5.220865863,5.220865863,5.220865863
92316,5.505890057,5.505890057,5.505890057,5.505890057,5.505890057,5.736764674,5.736764674,5.736764674,5.736764674,5.736764674,5.505890057,5.505890057,5.505890057,5.736764674,5.736764674,5.736764674
92317,5.828882604,5.828882604,5.828882604,5.828882604,5.828882604,6.069491431,6.069491431,6.069491431,6.069491431,6.069491431,5.828882604,5.828882604,5.828882604,6.069491431,6.069491431,6.069491431
92318,6.202073717,6.202073717,6.202073717,6.202073717,6.202073717,7.095708096,7.095708096,7.095708096,7.095708096,7.095708096,6.202073717,6.202073717,6.202073717,7.095708096,7.095708096,7.095708096
92319,6.207244963,6.207244963,6.207244963,6.207244963,6.207244963,7.559607015,7.559607015,7.559607015,7.559607015,7.559607015,6.207244963,6.207244963,6.207244963,7.559607015,7.559607015,7.559607015
92320,5.843744784,5.843744784,5.843744784,5.843744784,5.843744784,7.274621938,7.274621938,7.274621938,7.274621938,7.274621938,5.843744784,5.843744784,5.843744784,7.274621938,7.274621938,7.274621938
92321,5.835531702,5.835531702,5.835531702,5.835531702,5.835531702,7.190757021,7.190757021,7.190757021,7.190757021,7.190757021,5.835531702,5.835531702,5.835531702,7.190757021,7.190757021,7.190757021
92322,5.82805901,5.82805901,5.82805901,5.82805901,5.82805901,6.14228655,6.14228655,6.14228655,6.14228655,6.14228655,5.82805901,5.82805901,5.82805901,6.14228655,6.14228655,6.14228655
92323,5.503436138,5.503436138,5.503436138,5.503436138,5.503436138,5.62185302,5.62185302,5.62185302,5.62185302,5.62185302,5.503436138,5.503436138,5.503436138,5.62185302,5.62185302,5.62185302
92324,5.106513558,5.106513558,5.106513558,5.106513558,5.106513558,5.204878294,5.204878294,5.204878294,5.204878294,5.204878294,5.106513558,5.106513558,5.106513558,5.204878294,5.204878294,5.204878294
92401,5.091412132,5.091412132,5.091412132,5.091412132,5.091412132,4.998113507,4.998113507,4.998113507,4.998113507,4.998113507,5.091412132,5.091412132,5.091412132,4.998113507,4.998113507,4.998113507
92402,4.922522689,4.922522689,4.922522689,4.922522689,4.922522689,4.862453229,4.862453229,4.862453229,4.862453229,4.862453229,4.922522689,4.922522689,4.922522689,4.862453229,4.862453229,4.862453229
92403,4.767212743,4.767212743,4.767212743,4.767212743,4.767212743,4.704463929,4.704463929,4.704463929,4.704463929,4.704463929,4.767212743,4.767212743,4.767212743,4.704463929,4.704463929,4.704463929
92404,4.740357758,4.740357758,4.740357758,4.740357758,4.740357758,4.67044317,4.67044317,4.67044317,4.67044317,4.67044317,4.740357758,4.740357758,4.740357758,4.67044317,4.67044317,4.67044317
92405,4.766624684,4.766624684,4.766624684,4.766624684,4.766624684,4.699896553,4.699896553,4.699896553,4.699896553,4.699896553,4.766624684,4.766624684,4.766624684,4.699896553,4.699896553,4.699896553
92406,4.946659747,4.946659747,4.946659747,4.946659747,4.946659747,4.888956405,4.888956405,4.888956405,4.888956405,4.888956405,4.946659747,4.946659747,4.946659747,4.888956405,4.888956405,4.888956405
92407,5.090758078,5.090758078,5.090758078,5.090758078,5.090758078,5.053246558,5.053246558,5.053246558,5.053246558,5.053246558,5.090758078,5.090758078,5.090758078,5.053246558,5.053246558,5.053246558
92408,5.090837504,5.090837504,5.090837504,5.090837504,5.090837504,5.060463169,5.060463169,5.060463169,5.060463169,5.060463169,5.090837504,5.090837504,5.090837504,5.060463169,5.060463169,5.060463169
92409,4.60356117,4.60356117,4.60356117,4.60356117,4.60356117,4.579375742,4.579375742,4.579375742,4.579375742,4.579375742,4.60356117,4.60356117,4.60356117,4.579375742,4.579375742,4.579375742
92410,4.581617419,4.581617419,4.581617419,4.581617419,4.581617419,4.438488154,4.438488154,4.438488154,4.438488154,4.438488154,4.581617419,4.581617419,4.581617419,4.438488154,4.438488154,4.438488154
92411,4.613387632,4.613387632,4.613387632,4.613387632,4.613387632,4.633353911,4.633353911,4.633353911,4.633353911,4.633353911,4.613387632,4.613387632,4.613387632,4.633353911,4.633353911,4.633353911
92412,4.754301411,4.754301411,4.754301411,4.754301411,4.754301411,4.831585181,4.831585181,4.831585181,4.831585181,4.831585181,4.754301411,4.754301411,4.754301411,4.831585181,4.831585181,4.831585181
92413,5.076289698,5.076289698,5.076289698,5.076289698,5.076289698,5.108469526,5.108469526,5.108469526,5.108469526,5.108469526,5.076289698,5.076289698,5.076289698,5.108469526,5.108469526,5.108469526
92414,5.097512014,5.097512014,5.097512014,5.097512014,5.097512014,5.13148299,5.13148299,5.13148299,5.13148299,5.13148299,5.097512014,5.097512014,5.097512014,5.13148299,5.13148299,5.13148299
92415,5.10002579,5.10002579,5.10002579,5.10002579,5.10002579,5.201971829,5.201971829,5.201971829,5.201971829,5.201971829,5.10002579,5.10002579,5.10002579,5.201971829,5.201971829,5.201971829
92416,5.283881794,5.283881794,5.283881794,5.283881794,5.283881794,5.414260212,5.414260212,5.414260212,5.414260212,5.414260212,5.283881794,5.283881794,5.283881794,5.414260212,5.414260212,5.414260212
92417,5.767729435,5.767729435,5.767729435,5.767729435,5.767729435,6.01804892,6.01804892,6.01804892,6.01804892,6.01804892,5.767729435,5.767729435,5.767729435,6.01804892,6.01804892,6.01804892
92418,6.016984918,6.016984918,6.016984918,6.016984918,6.016984918,6.690807137,6.690807137,6.690807137,6.690807137,6.690807137,6.016984918,6.016984918,6.016984918,6.690807137,6.690807137,6.690807137
92419,6.017174407,6.017174407,6.017174407,6.017174407,6.017174407,7.42974537,7.42974537,7.42974537,7.42974537,7.42974537,6.017174407,6.017174407,6.017174407,7.42974537,7.42974537,7.42974537
92420,6.016109305,6.016109305,6.016109305,6.016109305,6.016109305,7.351173061,7.351173061,7.351173061,7.351173061,7.351173061,6.016109305,6.016109305,6.016109305,7.351173061,7.351173061,7.351173061
92421,6.014370896,6.014370896,6.014370896,6.014370896,6.014370896,7.342123255,7.342123255,7.342123255,7.342123255,7.342123255,6.014370896,6.014370896,6.014370896,7.342123255,7.342123255,7.342123255
92422,5.7696365,5.7696365,5.7696365,5.7696365,5.7696365,6.476662293,6.476662293,6.476662293,6.476662293,6.476662293,5.7696365,5.7696365,5.7696365,6.476662293,6.476662293,6.476662293
92423,5.566613921,5.566613921,5.566613921,5.566613921,5.566613921,5.666625971,5.666625971,5.666625971,5.666625971,5.666625971,5.566613921,5.566613921,5.566613921,5.666625971,5.666625971,5.666625971
92424,5.113916061,5.113916061,5.113916061,5.113916061,5.113916061,5.230404237,5.230404237,5.230404237,5.230404237,5.230404237,5.113916061,5.113916061,5.113916061,5.230404237,5.230404237,5.230404237
92501,5.098989878,5.098989878,5.098989878,5.098989878,5.098989878,5.057191499,5.057191499,5.057191499,5.057191499,5.057191499,5.098989878,5.098989878,5.098989878,5.057191499,5.057191499,5.057191499
92502,4.987917853,4.987917853,4.987917853,4.987917853,4.987917853,4.929707746,4.929707746,4.929707746,4.929707746,4.929707746,4.987917853,4.987917853,4.987917853,4.929707746,4.929707746,4.929707746
92503,4.755328245,4.755328245,4.755328245,4.755328245,4.755328245,4.695520149,4.695520149,4.695520149,4.695520149,4.695520149,4.755328245,4.755328245,4.755328245,4.695520149,4.695520149,4.695520149
92504,4.720750343,4.720750343,4.720750343,4.720750343,4.720750343,4.6626834,4.6626834,4.6626834,4.6626834,4.6626834,4.720750343,4.720750343,4.720750343,4.6626834,4.6626834,4.6626834
92505,4.755621822,4.755621822,4.755621822,4.755621822,4.755621822,4.697948989,4.697948989,4.697948989,4.697948989,4.697948989,4.755621822,4.755621822,4.755621822,4.697948989,4.697948989,4.697948989
92506,5.035078728,5.035078728,5.035078728,5.035078728,5.035078728,4.968563403,4.968563403,4.968563403,4.968563403,4.968563403,5.035078728,5.035078728,5.035078728,4.968563403,4.968563403,4.968563403
92507,5.099101418,5.099101418,5.099101418,5.099101418,5.099101418,5.074805741,5.074805741,5.074805741,5.074805741,5.074805741,5.099101418,5.099101418,5.099101418,5.074805741,5.074805741,5.074805741
92508,5.099399075,5.099399075,5.099399075,5.099399075,5.099399075,5.083785214,5.083785214,5.083785214,5.083785214,5.083785214,5.099399075,5.099399075,5.099399075,5.083785214,5.083785214,5.083785214
92509,4.352835774,4.352835774,4.352835774,4.352835774,4.352835774,4.460148214,4.460148214,4.460148214,4.460148214,4.460148214,4.352835774,4.352835774,4.352835774,4.460148214,4.460148214,4.460148214
92510,4.339800156,4.339800156,4.339800156,4.339800156,4.339800156,4.458384359,4.458384359,4.458384359,4.458384359,4.458384359,4.339800156,4.339800156,4.339800156,4.458384359,4.458384359,4.458384359
92511,4.399425783,4.399425783,4.399425783,4.399425783,4.399425783,4.537603407,4.537603407,4.537603407,4.537603407,4.537603407,4.399425783,4.399425783,4.399425783,4.537603407,4.537603407,4.537603407
92512,4.488664542,4.488664542,4.488664542,4.488664542,4.488664542,4.62755672,4.62755672,4.62755672,4.62755672,4.62755672,4.488664542,4.488664542,4.488664542,4.62755672,4.62755672,4.62755672
92513,4.635346148,4.635346148,4.635346148,4.635346148,4.635346148,4.774588074,4.774588074,4.774588074,4.774588074,4.774588074,4.635346148,4.635346148,4.635346148,4.774588074,4.774588074,4.774588074
92514,4.972115258,4.972115258,4.972115258,4.972115258,4.972115258,5.054275441,5.054275441,5.054275441,5.054275441,5.054275441,4.972115258,4.972115258,4.972115258,5.054275441,5.054275441,5.054275441
92515,5.10758556,5.10758556,5.10758556,5.10758556,5.10758556,5.257145937,5.257145937,5.257145937,5.257145937,5.257145937,5.10758556,5.10758556,5.10758556,5.257145937,5.257145937,5.257145937
92516,5.110689626,5.110689626,5.110689626,5.110689626,5.110689626,5.278023741,5.278023741,5.278023741,5.278023741,5.278023741,5.110689626,5.110689626,5.110689626,5.278023741,5.278023741,5.278023741
92517,5.881842209,5.881842209,5.881842209,5.881842209,5.881842209,6.110187224,6.110187224,6.110187224,6.110187224,6.110187224,5.881842209,5.881842209,5.881842209,6.110187224,6.110187224,6.110187224
92518,5.886812691,5.886812691,5.886812691,5.886812691,5.886812691,6.630142213,6.630142213,6.630142213,6.630142213,6.630142213,5.886812691,5.886812691,5.886812691,6.630142213,6.630142213,6.630142213
92519,5.886737932,5.886737932,5.886737932,5.886737932,5.886737932,6.995872233,6.995872233,6.995872233,6.995872233,6.995872233,5.886737932,5.886737932,5.886737932,6.995872233,6.995872233,6.995872233
92520,5.884622902,5.884622902,5.884622902,5.884622902,5.884622902,7.000533497,7.000533497,7.000533497,7.000533497,7.000533497,5.884622902,5.884622902,5.884622902,7.000533497,7.000533497,7.000533497
92521,5.883795538,5.883795538,5.883795538,5.883795538,5.883795538,6.740252349,6.740252349,6.740252349,6.740252349,6.740252349,5.883795538,5.883795538,5.883795538,6.740252349,6.740252349,6.740252349
92522,5.8825953,5.8825953,5.8825953,5.8825953,5.8825953,6.019595085,6.019595085,6.019595085,6.019595085,6.019595085,5.8825953,5.8825953,5.8825953,6.019595085,6.019595085,6.019595085
92523,5.73241694,5.73241694,5.73241694,5.73241694,5.73241694,5.830004531,5.830004531,5.830004531,5.830004531,5.830004531,5.73241694,5.73241694,5.73241694,5.830004531,5.830004531,5.830004531
92524,5.100656286,5.100656286,5.100656286,5.100656286,5.100656286,5.179687348,5.179687348,5.179687348,5.179687348,5.179687348,5.100656286,5.100656286,5.100656286,5.179687348,5.179687348,5.179687348
92601,4.918330515,4.918330515,4.918330515,4.918330515,4.918330515,4.845636357,4.845636357,4.845636357,4.845636357,4.845636357,4.918330515,4.918330515,4.918330515,4.845636357,4.845636357,4.845636357
92602,4.658478245,4.658478245,4.658478245,4.658478245,4.658478245,4.612347121,4.612347121,4.612347121,4.612347121,4.612347121,4.658478245,4.658478245,4.658478245,4.612347121,4.612347121,4.612347121
92603,4.628932271,4.628932271,4.628932271,4.628932271,4.628932271,4.584209903,4.584209903,4.584209903,4.584209903,4.584209903,4.628932271,4.628932271,4.628932271,4.584209903,4.584209903,4.584209903
92604,4.611151566,4.611151566,4.611151566,4.611151566,4.611151566,4.557369763,4.557369763,4.557369763,4.557369763,4.557369763,4.611151566,4.611151566,4.611151566,4.557369763,4.557369763,4.557369763
92605,4.612036122,4.612036122,4.612036122,4.612036122,4.612036122,4.55246925,4.55246925,4.55246925,4.55246925,4.55246925,4.612036122,4.612036122,4.612036122,4.55246925,4.55246925,4.55246925
92606,4.697508792,4.697508792,4.697508792,4.697508792,4.697508792,4.617633146,4.617633146,4.617633146,4.617633146,4.617633146,4.697508792,4.697508792,4.697508792,4.617633146,4.617633146,4.617633146
92607,4.947062841,4.947062841,4.947062841,4.947062841,4.947062841,4.850972145,4.850972145,4.850972145,4.850972145,4.850972145,4.947062841,4.947062841,4.947062841,4.850972145,4.850972145,4.850972145
92608,4.70378606,4.70378606,4.70378606,4.70378606,4.70378606,4.64265317,4.64265317,4.64265317,4.64265317,4.64265317,4.70378606,4.70378606,4.70378606,4.64265317,4.64265317,4.64265317
92609,4.251612023,4.251612023,4.251612023,4.251612023,4.251612023,4.159148268,4.159148268,4.159148268,4.159148268,4.159148268,4.251612023,4.251612023,4.251612023,4.159148268,4.159148268,4.159148268
92610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92614,4.254206165,4.254206165,4.254206165,4.254206165,4.254206165,4.269902132,4.269902132,4.269902132,4.269902132,4.269902132,4.254206165,4.254206165,4.254206165,4.269902132,4.269902132,4.269902132
92615,4.490400522,4.490400522,4.490400522,4.490400522,4.490400522,4.56704238,4.56704238,4.56704238,4.56704238,4.56704238,4.490400522,4.490400522,4.490400522,4.56704238,4.56704238,4.56704238
