; Use with 2009 calendar year and updated CEC weather data      - source file: 2022_TDV_Emissions_Factor_Policy_Comp_20191011.xlsx,,,,,,,,,,,,,,,,
; Version ID: Long Run Marginal Emissions Factors Deep_Decarb,,,,,,,,,,,,,,,,
; MoDaHr,Electricity Long Run Emissions (CZ1; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ2; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ3; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ4; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ5; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ6; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ7; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ8; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ9; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ10; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ11; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ12; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ13; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ14; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ15; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ16; tonnes CO2-e/kWh)
112709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112717,0.000204835,0.000204835,0.000204835,0.000204835,0.000204835,0.000206625,0.000206057,0.000206625,0.000206625,0.000206625,0.000204835,0.000204835,0.000204835,0.000206625,0.000206625,0.000206625
112718,0.000221419,0.000221419,0.000221419,0.000221419,0.000221419,0.000223354,0.00022274,0.000223354,0.000223354,0.000223354,0.000221419,0.000221419,0.000221419,0.000223354,0.000223354,0.000223354
112719,0.000221401,0.000221401,0.000221401,0.000221401,0.000221401,0.000223335,0.000222722,0.000223335,0.000223335,0.000223335,0.000221401,0.000221401,0.000221401,0.000223335,0.000223335,0.000223335
112720,0.00022156,0.00022156,0.00022156,0.00022156,0.00022156,0.000223496,0.000222882,0.000223496,0.000223496,0.000223496,0.00022156,0.00022156,0.00022156,0.000223496,0.000223496,0.000223496
112721,0.000221521,0.000221521,0.000221521,0.000221521,0.000221521,0.000223456,0.000222843,0.000223456,0.000223456,0.000223456,0.000221521,0.000221521,0.000221521,0.000223456,0.000223456,0.000223456
112722,0.000221104,0.000221104,0.000221104,0.000221104,0.000221104,0.000223036,0.000222423,0.000223036,0.000223036,0.000223036,0.000221104,0.000221104,0.000221104,0.000223036,0.000223036,0.000223036
112723,0.000221488,0.000221488,0.000221488,0.000221488,0.000221488,0.000223423,0.000222809,0.000223423,0.000223423,0.000223423,0.000221488,0.000221488,0.000221488,0.000223423,0.000223423,0.000223423
112724,0.000216602,0.000216602,0.000216602,0.000216602,0.000216602,0.000218494,0.000217894,0.000218494,0.000218494,0.000218494,0.000216602,0.000216602,0.000216602,0.000218494,0.000218494,0.000218494
112801,0.000231681,0.000231681,0.000231681,0.000231681,0.000231681,0.000233705,0.000233063,0.000233705,0.000233705,0.000233705,0.000231681,0.000231681,0.000231681,0.000233705,0.000233705,0.000233705
112802,0.000231476,0.000231476,0.000231476,0.000231476,0.000231476,0.000233499,0.000232857,0.000233499,0.000233499,0.000233499,0.000231476,0.000231476,0.000231476,0.000233499,0.000233499,0.000233499
112803,0.000230586,0.000230586,0.000230586,0.000230586,0.000230586,0.000232601,0.000231962,0.000232601,0.000232601,0.000232601,0.000230586,0.000230586,0.000230586,0.000232601,0.000232601,0.000232601
112804,0.000230794,0.000230794,0.000230794,0.000230794,0.000230794,0.00023281,0.00023217,0.00023281,0.00023281,0.00023281,0.000230794,0.000230794,0.000230794,0.00023281,0.00023281,0.00023281
112805,0.000231951,0.000231951,0.000231951,0.000231951,0.000231951,0.000233977,0.000233334,0.000233977,0.000233977,0.000233977,0.000231951,0.000231951,0.000231951,0.000233977,0.000233977,0.000233977
112806,0.000232223,0.000232223,0.000232223,0.000232223,0.000232223,0.000234252,0.000233609,0.000234252,0.000234252,0.000234252,0.000232223,0.000232223,0.000232223,0.000234252,0.000234252,0.000234252
112807,0.00023298,0.00023298,0.00023298,0.00023298,0.00023298,0.000235015,0.00023437,0.000235015,0.000235015,0.000235015,0.00023298,0.00023298,0.00023298,0.000235015,0.000235015,0.000235015
112808,0.000212883,0.000212883,0.000212883,0.000212883,0.000212883,0.000214743,0.000214153,0.000214743,0.000214743,0.000214743,0.000212883,0.000212883,0.000212883,0.000214743,0.000214743,0.000214743
112809,0.000140543,0.000140543,0.000140543,0.000140543,0.000140543,0.000141771,0.000141381,0.000141771,0.000141771,0.000141771,0.000140543,0.000140543,0.000140543,0.000141771,0.000141771,0.000141771
112810,0.000118178,0.000118178,0.000118178,0.000118178,0.000118178,0.000119211,0.000118883,0.000119211,0.000119211,0.000119211,0.000118178,0.000118178,0.000118178,0.000119211,0.000119211,0.000119211
112811,0.000121479,0.000121479,0.000121479,0.000121479,0.000121479,0.00012254,0.000122204,0.00012254,0.00012254,0.00012254,0.000121479,0.000121479,0.000121479,0.00012254,0.00012254,0.00012254
112812,0.000112691,0.000112691,0.000112691,0.000112691,0.000112691,0.000113676,0.000113363,0.000113676,0.000113676,0.000113676,0.000112691,0.000112691,0.000112691,0.000113676,0.000113676,0.000113676
112813,0.000116335,0.000116335,0.000116335,0.000116335,0.000116335,0.000117352,0.000117029,0.000117352,0.000117352,0.000117352,0.000116335,0.000116335,0.000116335,0.000117352,0.000117352,0.000117352
112814,0.000117993,0.000117993,0.000117993,0.000117993,0.000117993,0.000119023,0.000118696,0.000119023,0.000119023,0.000119023,0.000117993,0.000117993,0.000117993,0.000119023,0.000119023,0.000119023
112815,0.000125409,0.000125409,0.000125409,0.000125409,0.000125409,0.000126505,0.000126157,0.000126505,0.000126505,0.000126505,0.000125409,0.000125409,0.000125409,0.000126505,0.000126505,0.000126505
112816,0.000148536,0.000148536,0.000148536,0.000148536,0.000148536,0.000149833,0.000149422,0.000149833,0.000149833,0.000149833,0.000148536,0.000148536,0.000148536,0.000149833,0.000149833,0.000149833
112817,0.000233604,0.000233604,0.000233604,0.000233604,0.000233604,0.000235645,0.000234998,0.000235645,0.000235645,0.000235645,0.000233604,0.000233604,0.000233604,0.000235645,0.000235645,0.000235645
112818,0.000233734,0.000233734,0.000233734,0.000233734,0.000233734,0.000235776,0.000235128,0.000235776,0.000235776,0.000235776,0.000233734,0.000233734,0.000233734,0.000235776,0.000235776,0.000235776
112819,0.00023366,0.00023366,0.00023366,0.00023366,0.00023366,0.000235701,0.000235054,0.000235701,0.000235701,0.000235701,0.00023366,0.00023366,0.00023366,0.000235701,0.000235701,0.000235701
112820,0.000233609,0.000233609,0.000233609,0.000233609,0.000233609,0.00023565,0.000235002,0.00023565,0.00023565,0.00023565,0.000233609,0.000233609,0.000233609,0.00023565,0.00023565,0.00023565
112821,0.00023348,0.00023348,0.00023348,0.00023348,0.00023348,0.00023552,0.000234873,0.00023552,0.00023552,0.00023552,0.00023348,0.00023348,0.00023348,0.00023552,0.00023552,0.00023552
112822,0.000233299,0.000233299,0.000233299,0.000233299,0.000233299,0.000235337,0.000234691,0.000235337,0.000235337,0.000235337,0.000233299,0.000233299,0.000233299,0.000235337,0.000235337,0.000235337
112823,0.000232531,0.000232531,0.000232531,0.000232531,0.000232531,0.000234562,0.000233918,0.000234562,0.000234562,0.000234562,0.000232531,0.000232531,0.000232531,0.000234562,0.000234562,0.000234562
112824,0.00023257,0.00023257,0.00023257,0.00023257,0.00023257,0.000234602,0.000233957,0.000234602,0.000234602,0.000234602,0.00023257,0.00023257,0.00023257,0.000234602,0.000234602,0.000234602
112901,0.000216844,0.000216844,0.000216844,0.000216844,0.000216844,0.000218738,0.000218138,0.000218738,0.000218738,0.000218738,0.000216844,0.000216844,0.000216844,0.000218738,0.000218738,0.000218738
112902,0.00020996,0.00020996,0.00020996,0.00020996,0.00020996,0.000211794,0.000211212,0.000211794,0.000211794,0.000211794,0.00020996,0.00020996,0.00020996,0.000211794,0.000211794,0.000211794
112903,0.000205365,0.000205365,0.000205365,0.000205365,0.000205365,0.000207159,0.00020659,0.000207159,0.000207159,0.000207159,0.000205365,0.000205365,0.000205365,0.000207159,0.000207159,0.000207159
112904,0.000204802,0.000204802,0.000204802,0.000204802,0.000204802,0.000206591,0.000206024,0.000206591,0.000206591,0.000206591,0.000204802,0.000204802,0.000204802,0.000206591,0.000206591,0.000206591
112905,0.000206418,0.000206418,0.000206418,0.000206418,0.000206418,0.000208221,0.000207649,0.000208221,0.000208221,0.000208221,0.000206418,0.000206418,0.000206418,0.000208221,0.000208221,0.000208221
112906,0.000209665,0.000209665,0.000209665,0.000209665,0.000209665,0.000211497,0.000210916,0.000211497,0.000211497,0.000211497,0.000209665,0.000209665,0.000209665,0.000211497,0.000211497,0.000211497
112907,0.000218733,0.000218733,0.000218733,0.000218733,0.000218733,0.000220644,0.000220037,0.000220644,0.000220644,0.000220644,0.000218733,0.000218733,0.000218733,0.000220644,0.000220644,0.000220644
112908,0.000185739,0.000185739,0.000185739,0.000185739,0.000185739,0.000187361,0.000186846,0.000187361,0.000187361,0.000187361,0.000185739,0.000185739,0.000185739,0.000187361,0.000187361,0.000187361
112909,0.000119977,0.000119977,0.000119977,0.000119977,0.000119977,0.000121025,0.000120693,0.000121025,0.000121025,0.000121025,0.000119977,0.000119977,0.000119977,0.000121025,0.000121025,0.000121025
112910,9.31534E-05,9.31534E-05,9.31534E-05,9.31534E-05,9.31534E-05,9.39672E-05,9.37091E-05,9.39672E-05,9.39672E-05,9.39672E-05,9.31534E-05,9.31534E-05,9.31534E-05,9.39672E-05,9.39672E-05,9.39672E-05
112911,9.26093E-05,9.26093E-05,9.26093E-05,9.26093E-05,9.26093E-05,9.34184E-05,9.31618E-05,9.34184E-05,9.34184E-05,9.34184E-05,9.26093E-05,9.26093E-05,9.26093E-05,9.34184E-05,9.34184E-05,9.34184E-05
112912,9.03783E-05,9.03783E-05,9.03783E-05,9.03783E-05,9.03783E-05,9.11679E-05,9.09174E-05,9.11679E-05,9.11679E-05,9.11679E-05,9.03783E-05,9.03783E-05,9.03783E-05,9.11679E-05,9.11679E-05,9.11679E-05
112913,9.1775E-05,9.1775E-05,9.1775E-05,9.1775E-05,9.1775E-05,9.25768E-05,9.23224E-05,9.25768E-05,9.25768E-05,9.25768E-05,9.1775E-05,9.1775E-05,9.1775E-05,9.25768E-05,9.25768E-05,9.25768E-05
112914,9.44948E-05,9.44948E-05,9.44948E-05,9.44948E-05,9.44948E-05,9.53204E-05,9.50585E-05,9.53204E-05,9.53204E-05,9.53204E-05,9.44948E-05,9.44948E-05,9.44948E-05,9.53204E-05,9.53204E-05,9.53204E-05
112915,0.000100272,0.000100272,0.000100272,0.000100272,0.000100272,0.000101148,0.00010087,0.000101148,0.000101148,0.000101148,0.000100272,0.000100272,0.000100272,0.000101148,0.000101148,0.000101148
112916,0.00013686,0.00013686,0.00013686,0.00013686,0.00013686,0.000138055,0.000137676,0.000138055,0.000138055,0.000138055,0.00013686,0.00013686,0.00013686,0.000138055,0.000138055,0.000138055
112917,0.000222454,0.000222454,0.000222454,0.000222454,0.000222454,0.000224397,0.000223781,0.000224397,0.000224397,0.000224397,0.000222454,0.000222454,0.000222454,0.000224397,0.000224397,0.000224397
112918,0.000222427,0.000222427,0.000222427,0.000222427,0.000222427,0.00022437,0.000223754,0.00022437,0.00022437,0.00022437,0.000222427,0.000222427,0.000222427,0.00022437,0.00022437,0.00022437
112919,0.000222339,0.000222339,0.000222339,0.000222339,0.000222339,0.000224281,0.000223665,0.000224281,0.000224281,0.000224281,0.000222339,0.000222339,0.000222339,0.000224281,0.000224281,0.000224281
112920,0.000222287,0.000222287,0.000222287,0.000222287,0.000222287,0.000224229,0.000223613,0.000224229,0.000224229,0.000224229,0.000222287,0.000222287,0.000222287,0.000224229,0.000224229,0.000224229
112921,0.000222326,0.000222326,0.000222326,0.000222326,0.000222326,0.000224268,0.000223652,0.000224268,0.000224268,0.000224268,0.000222326,0.000222326,0.000222326,0.000224268,0.000224268,0.000224268
112922,0.000222353,0.000222353,0.000222353,0.000222353,0.000222353,0.000224296,0.00022368,0.000224296,0.000224296,0.000224296,0.000222353,0.000222353,0.000222353,0.000224296,0.000224296,0.000224296
112923,0.000221699,0.000221699,0.000221699,0.000221699,0.000221699,0.000223636,0.000223021,0.000223636,0.000223636,0.000223636,0.000221699,0.000221699,0.000221699,0.000223636,0.000223636,0.000223636
112924,0.000219089,0.000219089,0.000219089,0.000219089,0.000219089,0.000221003,0.000220396,0.000221003,0.000221003,0.000221003,0.000219089,0.000219089,0.000219089,0.000221003,0.000221003,0.000221003
113001,0.000214819,0.000214819,0.000214819,0.000214819,0.000214819,0.000216696,0.000216101,0.000216696,0.000216696,0.000216696,0.000214819,0.000214819,0.000214819,0.000216696,0.000216696,0.000216696
113002,0.000214985,0.000214985,0.000214985,0.000214985,0.000214985,0.000216864,0.000216268,0.000216864,0.000216864,0.000216864,0.000214985,0.000214985,0.000214985,0.000216864,0.000216864,0.000216864
113003,0.000208503,0.000208503,0.000208503,0.000208503,0.000208503,0.000210325,0.000209747,0.000210325,0.000210325,0.000210325,0.000208503,0.000208503,0.000208503,0.000210325,0.000210325,0.000210325
113004,0.000202704,0.000202704,0.000202704,0.000202704,0.000202704,0.000204475,0.000203913,0.000204475,0.000204475,0.000204475,0.000202704,0.000202704,0.000202704,0.000204475,0.000204475,0.000204475
113005,0.000206548,0.000206548,0.000206548,0.000206548,0.000206548,0.000208353,0.00020778,0.000208353,0.000208353,0.000208353,0.000206548,0.000206548,0.000206548,0.000208353,0.000208353,0.000208353
113006,0.000224027,0.000224027,0.000224027,0.000224027,0.000224027,0.000225984,0.000225363,0.000225984,0.000225984,0.000225984,0.000224027,0.000224027,0.000224027,0.000225984,0.000225984,0.000225984
113007,0.000226485,0.000226485,0.000226485,0.000226485,0.000226485,0.000228463,0.000227836,0.000228463,0.000228463,0.000228463,0.000226485,0.000226485,0.000226485,0.000228463,0.000228463,0.000228463
113008,0.000192306,0.000192306,0.000192306,0.000192306,0.000192306,0.000193986,0.000193453,0.000193986,0.000193986,0.000193986,0.000192306,0.000192306,0.000192306,0.000193986,0.000193986,0.000193986
113009,0.000118972,0.000118972,0.000118972,0.000118972,0.000118972,0.000117561,0.000117439,0.000117561,0.000117561,0.000117561,0.000118972,0.000118972,0.000118972,0.000117561,0.000117561,0.000117561
113010,0.000107375,0.000107375,0.000107375,0.000107375,0.000107375,0.000106102,0.000105991,0.000106102,0.000106102,0.000106102,0.000107375,0.000107375,0.000107375,0.000106102,0.000106102,0.000106102
113011,0.00010226,0.00010226,0.00010226,0.00010226,0.00010226,0.000101048,0.000100942,0.000101048,0.000101048,0.000101048,0.00010226,0.00010226,0.00010226,0.000101048,0.000101048,0.000101048
113012,0.000102153,0.000102153,0.000102153,0.000102153,0.000102153,0.000100941,0.000100836,0.000100941,0.000100941,0.000100941,0.000102153,0.000102153,0.000102153,0.000100941,0.000100941,0.000100941
113013,0.000102623,0.000102623,0.000102623,0.000102623,0.000102623,0.000101406,0.0001013,0.000101406,0.000101406,0.000101406,0.000102623,0.000102623,0.000102623,0.000101406,0.000101406,0.000101406
113014,0.000102863,0.000102863,0.000102863,0.000102863,0.000102863,0.000101643,0.000101537,0.000101643,0.000101643,0.000101643,0.000102863,0.000102863,0.000102863,0.000101643,0.000101643,0.000101643
113015,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005,0.000108005
113016,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245,0.000134245
113017,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959,0.000245959
113018,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917,0.000246917
113019,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794,0.000246794
113020,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798,0.000246798
113021,0.000248093,0.000248093,0.000248093,0.000248093,0.000248093,0.00024515,0.000244894,0.00024515,0.00024515,0.00024515,0.000248093,0.000248093,0.000248093,0.00024515,0.00024515,0.00024515
113022,0.000247713,0.000247713,0.000247713,0.000247713,0.000247713,0.000244775,0.00024452,0.000244775,0.000244775,0.000244775,0.000247713,0.000247713,0.000247713,0.000244775,0.000244775,0.000244775
113023,0.000240165,0.000240165,0.000240165,0.000240165,0.000240165,0.000242263,0.000241598,0.000242263,0.000242263,0.000242263,0.000240165,0.000240165,0.000240165,0.000242263,0.000242263,0.000242263
113024,0.000234551,0.000234551,0.000234551,0.000234551,0.000234551,0.0002366,0.00023595,0.0002366,0.0002366,0.0002366,0.000234551,0.000234551,0.000234551,0.0002366,0.0002366,0.0002366
120101,0.000249141,0.000249141,0.000249141,0.000249141,0.000249141,0.000251318,0.000250627,0.000251318,0.000251318,0.000251318,0.000249141,0.000249141,0.000249141,0.000251318,0.000251318,0.000251318
120102,0.000249086,0.000249086,0.000249086,0.000249086,0.000249086,0.000251262,0.000250572,0.000251262,0.000251262,0.000251262,0.000249086,0.000249086,0.000249086,0.000251262,0.000251262,0.000251262
120103,0.000249305,0.000249305,0.000249305,0.000249305,0.000249305,0.000251483,0.000250792,0.000251483,0.000251483,0.000251483,0.000249305,0.000249305,0.000249305,0.000251483,0.000251483,0.000251483
120104,0.000249391,0.000249391,0.000249391,0.000249391,0.000249391,0.00025157,0.000250879,0.00025157,0.00025157,0.00025157,0.000249391,0.000249391,0.000249391,0.00025157,0.00025157,0.00025157
120105,0.000249525,0.000249525,0.000249525,0.000249525,0.000249525,0.000251705,0.000251014,0.000251705,0.000251705,0.000251705,0.000249525,0.000249525,0.000249525,0.000251705,0.000251705,0.000251705
120106,0.000249587,0.000249587,0.000249587,0.000249587,0.000249587,0.000251767,0.000251076,0.000251767,0.000251767,0.000251767,0.000249587,0.000249587,0.000249587,0.000251767,0.000251767,0.000251767
120107,0.000250406,0.000250406,0.000250406,0.000250406,0.000250406,0.000252593,0.000251899,0.000252593,0.000252593,0.000252593,0.000250406,0.000250406,0.000250406,0.000252593,0.000252593,0.000252593
120108,0.00024405,0.00024405,0.00024405,0.00024405,0.00024405,0.000246183,0.000245506,0.000246183,0.000246183,0.000246183,0.00024405,0.00024405,0.00024405,0.000246183,0.000246183,0.000246183
120109,0.000122169,0.000122169,0.000122169,0.000122169,0.000122169,0.00012072,0.000120595,0.00012072,0.00012072,0.00012072,0.000122169,0.000122169,0.000122169,0.00012072,0.00012072,0.00012072
120110,4.16119E-05,4.16119E-05,4.16119E-05,4.16119E-05,4.16119E-05,4.11184E-05,4.10755E-05,4.11184E-05,4.11184E-05,4.11184E-05,4.16119E-05,4.16119E-05,4.16119E-05,4.11184E-05,4.11184E-05,4.11184E-05
120111,2.54241E-05,2.54241E-05,2.54241E-05,2.54241E-05,2.54241E-05,2.51226E-05,2.50964E-05,2.51226E-05,2.51226E-05,2.51226E-05,2.54241E-05,2.54241E-05,2.54241E-05,2.51226E-05,2.51226E-05,2.51226E-05
120112,2.01051E-05,2.01051E-05,2.01051E-05,2.01051E-05,2.01051E-05,1.98666E-05,1.98459E-05,1.98666E-05,1.98666E-05,1.98666E-05,2.01051E-05,2.01051E-05,2.01051E-05,1.98666E-05,1.98666E-05,1.98666E-05
120113,2.01797E-05,2.01797E-05,2.01797E-05,2.01797E-05,2.01797E-05,1.99404E-05,1.99196E-05,1.99404E-05,1.99404E-05,1.99404E-05,2.01797E-05,2.01797E-05,2.01797E-05,1.99404E-05,1.99404E-05,1.99404E-05
120114,1.98471E-05,1.98471E-05,1.98471E-05,1.98471E-05,1.98471E-05,1.96117E-05,1.95913E-05,1.96117E-05,1.96117E-05,1.96117E-05,1.98471E-05,1.98471E-05,1.98471E-05,1.96117E-05,1.96117E-05,1.96117E-05
120115,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05,2.36031E-05
120116,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05,5.48958E-05
120117,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825,0.00025825
120118,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845,0.00025845
120119,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468,0.000258468
120120,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847,0.00025847
120121,0.000260137,0.000260137,0.000260137,0.000260137,0.000260137,0.000257051,0.000256783,0.000257051,0.000257051,0.000257051,0.000260137,0.000260137,0.000260137,0.000257051,0.000257051,0.000257051
120122,0.00026,0.00026,0.00026,0.00026,0.00026,0.000256917,0.000256649,0.000256917,0.000256917,0.000256917,0.00026,0.00026,0.00026,0.000256917,0.000256917,0.000256917
120123,0.000253006,0.000253006,0.000253006,0.000253006,0.000253006,0.000255217,0.000254516,0.000255217,0.000255217,0.000255217,0.000253006,0.000253006,0.000253006,0.000255217,0.000255217,0.000255217
120124,0.000253093,0.000253093,0.000253093,0.000253093,0.000253093,0.000255304,0.000254603,0.000255304,0.000255304,0.000255304,0.000253093,0.000253093,0.000253093,0.000255304,0.000255304,0.000255304
120201,0.000245544,0.000245544,0.000245544,0.000245544,0.000245544,0.000247689,0.000247009,0.000247689,0.000247689,0.000247689,0.000245544,0.000245544,0.000245544,0.000247689,0.000247689,0.000247689
120202,0.000244946,0.000244946,0.000244946,0.000244946,0.000244946,0.000247086,0.000246407,0.000247086,0.000247086,0.000247086,0.000244946,0.000244946,0.000244946,0.000247086,0.000247086,0.000247086
120203,0.00023581,0.00023581,0.00023581,0.00023581,0.00023581,0.00023787,0.000237216,0.00023787,0.00023787,0.00023787,0.00023581,0.00023581,0.00023581,0.00023787,0.00023787,0.00023787
120204,0.000223724,0.000223724,0.000223724,0.000223724,0.000223724,0.000225679,0.000225059,0.000225679,0.000225679,0.000225679,0.000223724,0.000223724,0.000223724,0.000225679,0.000225679,0.000225679
120205,0.00022449,0.00022449,0.00022449,0.00022449,0.00022449,0.000226451,0.000225829,0.000226451,0.000226451,0.000226451,0.00022449,0.00022449,0.00022449,0.000226451,0.000226451,0.000226451
120206,0.000232135,0.000232135,0.000232135,0.000232135,0.000232135,0.000234163,0.00023352,0.000234163,0.000234163,0.000234163,0.000232135,0.000232135,0.000232135,0.000234163,0.000234163,0.000234163
120207,0.000240866,0.000240866,0.000240866,0.000240866,0.000240866,0.00024297,0.000242303,0.00024297,0.00024297,0.00024297,0.000240866,0.000240866,0.000240866,0.00024297,0.00024297,0.00024297
120208,0.000221874,0.000221874,0.000221874,0.000221874,0.000221874,0.000223813,0.000223198,0.000223813,0.000223813,0.000223813,0.000221874,0.000221874,0.000221874,0.000223813,0.000223813,0.000223813
120209,2.87848E-05,2.87848E-05,2.87848E-05,2.87848E-05,2.87848E-05,2.84434E-05,2.84137E-05,2.84434E-05,2.84434E-05,2.84434E-05,2.87848E-05,2.87848E-05,2.87848E-05,2.84434E-05,2.84434E-05,2.84434E-05
120210,2.04211E-06,2.04211E-06,2.04211E-06,2.04211E-06,2.04211E-06,2.01788E-06,2.01578E-06,2.01788E-06,2.01788E-06,2.01788E-06,2.04211E-06,2.04211E-06,2.04211E-06,2.01788E-06,2.01788E-06,2.01788E-06
120211,8.53754E-07,8.53754E-07,8.53754E-07,8.53754E-07,8.53754E-07,8.43628E-07,8.42749E-07,8.43628E-07,8.43628E-07,8.43628E-07,8.53754E-07,8.53754E-07,8.53754E-07,8.43628E-07,8.43628E-07,8.43628E-07
120212,7.52605E-07,7.52605E-07,7.52605E-07,7.52605E-07,7.52605E-07,7.43679E-07,7.42903E-07,7.43679E-07,7.43679E-07,7.43679E-07,7.52605E-07,7.52605E-07,7.52605E-07,7.43679E-07,7.43679E-07,7.43679E-07
120213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120216,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05,1.46588E-05
120217,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146,0.000250146
120218,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892,0.000250892
120219,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972,0.000250972
120220,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116,0.00025116
120221,0.000252642,0.000252642,0.000252642,0.000252642,0.000252642,0.000249645,0.000249385,0.000249645,0.000249645,0.000249645,0.000252642,0.000252642,0.000252642,0.000249645,0.000249645,0.000249645
120222,0.000252083,0.000252083,0.000252083,0.000252083,0.000252083,0.000249093,0.000248833,0.000249093,0.000249093,0.000249093,0.000252083,0.000252083,0.000252083,0.000249093,0.000249093,0.000249093
120223,0.000245317,0.000245317,0.000245317,0.000245317,0.000245317,0.000247461,0.000246781,0.000247461,0.000247461,0.000247461,0.000245317,0.000245317,0.000245317,0.000247461,0.000247461,0.000247461
120224,0.000245319,0.000245319,0.000245319,0.000245319,0.000245319,0.000247463,0.000246783,0.000247463,0.000247463,0.000247463,0.000245319,0.000245319,0.000245319,0.000247463,0.000247463,0.000247463
