;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
111612,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.3706,1.8375,4.4079,5.5992,1.7793,4.4079,5.3765,1.8375,4.4079,5.3326,1.8375,4.4079,5.3296,1.8375,4.4079,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.5962,1.818,4.4079,5.3267,1.8375,4.4079,5.3326,1.8375,4.4079,5.3179,1.8375,4.4079
111613,5.5318,1.818,4.4079,5.5289,1.818,4.4079,5.5289,1.818,4.4079,5.5289,1.818,4.4079,5.5289,1.818,4.4079,5.356,1.8375,4.4079,5.5845,1.7793,4.4079,5.3619,1.8375,4.4079,5.3179,1.8375,4.4079,5.315,1.8375,4.4079,5.5289,1.818,4.4079,5.5289,1.818,4.4079,5.5289,1.818,4.4079,5.312,1.8375,4.4079,5.3179,1.8375,4.4079,5.3033,1.8375,4.4079
111614,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.3443,1.8375,4.4079,5.5728,1.7793,4.4079,5.3501,1.8375,4.4079,5.3062,1.8375,4.4079,5.3033,1.8375,4.4079,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.5171,1.818,4.4079,5.3003,1.8375,4.4079,5.3062,1.8375,4.4079,5.2886,1.8375,4.4079
111615,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.6461,1.8375,4.4079,5.8746,1.7793,4.4079,5.6519,1.8375,4.4079,5.608,1.8375,4.4079,5.605,1.8375,4.4079,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.8131,1.818,4.4079,5.6021,1.8375,4.4079,5.608,1.8375,4.4079,5.5933,1.8375,4.4079
111616,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.7047,1.8375,4.4079,5.9332,1.7793,4.4079,5.7105,1.8375,4.4079,5.6666,1.8375,4.4079,5.6636,1.8375,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.6607,1.8375,4.4079,5.6666,1.8375,4.4079,5.6519,1.8375,4.4079
111617,5.9244,1.818,4.4079,5.9215,1.818,4.4079,5.9215,1.818,4.4079,5.9215,1.818,4.4079,5.9215,1.818,4.4079,5.7808,1.8375,4.4079,6.0094,1.7793,4.4079,5.7867,1.8375,4.4079,5.7427,1.8375,4.4079,5.7398,1.8375,4.4079,5.9215,1.818,4.4079,5.9215,1.818,4.4079,5.9215,1.818,4.4079,5.7369,1.8375,4.4079,5.7427,1.8375,4.4079,5.7281,1.8375,4.4079
111618,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0357,1.818,4.4079,5.8717,1.8375,4.4079,6.1236,1.7793,4.4079,5.8775,1.8375,4.4079,5.8336,1.8375,4.4079,5.8306,1.8375,4.4079,6.0387,1.818,4.4079,6.0357,1.818,4.4079,6.0387,1.818,4.4079,5.8277,1.8375,4.4079,5.8336,1.8375,4.4079,5.8189,1.8375,4.4079
111619,6.0064,1.818,4.4079,6.0064,1.818,4.4079,6.0064,1.818,4.4079,6.0064,1.818,4.4079,6.0064,1.818,4.4079,5.8658,1.8375,4.4079,6.1178,1.7793,4.4079,5.8717,1.8375,4.4079,5.8277,1.8375,4.4079,5.8248,1.8375,4.4079,6.0064,1.818,4.4079,6.0064,1.818,4.4079,6.0064,1.818,4.4079,5.8219,1.8375,4.4079,5.8277,1.8375,4.4079,5.8131,1.8375,4.4079
111620,6.0299,1.818,4.4079,6.0299,1.818,4.4079,6.0299,1.818,4.4079,6.0299,1.818,4.4079,6.027,1.818,4.4079,5.8512,1.8375,4.4079,6.1031,1.7793,4.4079,5.857,1.8375,4.4079,5.8131,1.8375,4.4079,5.8101,1.8375,4.4079,6.027,1.818,4.4079,6.027,1.818,4.4079,6.0299,1.818,4.4079,5.8072,1.8375,4.4079,5.8131,1.8375,4.4079,5.7984,1.8375,4.4079
111621,6.0856,1.818,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,5.901,1.8375,4.4079,6.1295,1.7793,4.4079,5.9098,1.8375,4.4079,5.8629,1.8375,4.4079,5.8599,1.8375,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,5.857,1.8375,4.4079,5.8629,1.8375,4.4079,5.8482,1.8375,4.4079
111622,6.0445,1.818,4.4079,6.0445,1.818,4.4079,6.0445,1.818,4.4079,6.0445,1.818,4.4079,6.0445,1.818,4.4079,5.8629,1.8375,4.4079,6.1149,1.7793,4.4079,5.8717,1.8375,4.4079,5.8248,1.8375,4.4079,5.8248,1.8375,4.4079,6.0445,1.818,4.4079,6.0445,1.818,4.4079,6.0445,1.818,4.4079,5.8189,1.8375,4.4079,5.8248,1.8375,4.4079,5.8101,1.8375,4.4079
111623,5.9977,1.818,4.4079,5.9947,1.818,4.4079,5.9947,1.818,4.4079,5.9947,1.818,4.4079,5.9947,1.818,4.4079,5.7574,1.8375,4.4079,5.9801,1.7793,4.4079,5.7662,1.8375,4.4079,5.7193,1.8375,4.4079,5.7164,1.8375,4.4079,5.9947,1.818,4.4079,5.9947,1.818,4.4079,5.9947,1.818,4.4079,5.7134,1.8375,4.4079,5.7193,1.8375,4.4079,5.7047,1.8375,4.4079
111624,5.731,1.818,4.4079,5.731,1.818,4.4079,5.731,1.818,4.4079,5.731,1.818,4.4079,5.731,1.818,4.4079,5.4263,1.8375,4.4079,5.6519,1.7793,4.4079,5.4351,1.8375,4.4079,5.3912,1.8375,4.4079,5.3882,1.8375,4.4079,5.731,1.818,4.4079,5.731,1.818,4.4079,5.731,1.818,4.4079,5.3853,1.8375,4.4079,5.3912,1.8375,4.4079,5.3736,1.8375,4.4079
111701,4.5502,1.818,4.4079,4.5502,1.818,4.4079,4.5502,1.818,4.4079,4.5502,1.818,4.4079,4.5473,1.818,4.4079,4.31,1.8375,4.4079,4.5385,1.7793,4.4079,4.3188,1.8375,4.4079,4.2719,1.8375,4.4079,4.2719,1.8375,4.4079,4.5473,1.818,4.4079,4.5473,1.818,4.4079,4.5502,1.818,4.4079,4.266,1.8375,4.4079,4.2719,1.8375,4.4079,4.2573,1.8375,4.4079
111702,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.143,1.8375,4.4079,4.3715,1.7793,4.4079,4.1518,1.8375,4.4079,4.1078,1.8375,4.4079,4.1049,1.8375,4.4079,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.3598,1.818,4.4079,4.102,1.8375,4.4079,4.1049,1.8375,4.4079,4.0902,1.8375,4.4079
111703,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2543,1.818,4.4079,4.0434,1.8375,4.4079,4.2719,1.7793,4.4079,4.0492,1.8375,4.4079,4.0053,1.8375,4.4079,4.0023,1.8375,4.4079,4.2543,1.818,4.4079,4.2543,1.818,4.4079,4.2573,1.818,4.4079,3.9994,1.8375,4.4079,4.0053,1.8375,4.4079,3.9906,1.8375,4.4079
111704,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.0404,1.8375,4.4079,4.269,1.7793,4.4079,4.0492,1.8375,4.4079,4.0023,1.8375,4.4079,4.0023,1.8375,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,4.2573,1.818,4.4079,3.9965,1.8375,4.4079,4.0023,1.8375,4.4079,3.9877,1.8375,4.4079
111705,4.5268,1.818,4.4079,4.5268,1.818,4.4079,4.5268,1.818,4.4079,4.5268,1.818,4.4079,4.5239,1.818,4.4079,4.2895,1.8375,4.4079,4.518,1.7793,4.4079,4.2983,1.8375,4.4079,4.2543,1.8375,4.4079,4.2514,1.8375,4.4079,4.5239,1.818,4.4079,4.5239,1.818,4.4079,4.5268,1.818,4.4079,4.2485,1.8375,4.4079,4.2543,1.8375,4.4079,4.2367,1.8375,4.4079
111706,4.8139,1.818,4.4079,4.811,1.818,4.4079,4.811,1.818,4.4079,4.811,1.818,4.4079,4.811,1.818,4.4079,4.5883,1.8375,4.4079,4.8169,1.7793,4.4079,4.5971,1.8375,4.4079,4.5502,1.8375,4.4079,4.5502,1.8375,4.4079,4.811,1.818,4.4079,4.811,1.818,4.4079,4.811,1.818,4.4079,4.5444,1.8375,4.4079,4.5502,1.8375,4.4079,4.5356,1.8375,4.4079
111707,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4175,1.818,4.4079,5.1802,1.8375,4.4079,5.4292,1.7793,4.4079,5.189,1.8375,4.4079,5.145,1.8375,4.4079,5.1421,1.8375,4.4079,5.4175,1.818,4.4079,5.4175,1.818,4.4079,5.4205,1.818,4.4079,5.1392,1.8375,4.4079,5.1421,1.8375,4.4079,5.1275,1.8375,4.4079
111708,5.8658,1.818,4.4079,5.8629,1.818,4.4079,5.8629,1.818,4.4079,5.8629,1.818,4.4079,5.8629,1.818,4.4079,5.6255,1.8375,4.4079,5.8746,1.7793,4.4079,5.6314,1.8375,4.4079,5.5875,1.8375,4.4079,5.5845,1.8375,4.4079,5.8629,1.818,4.4079,5.8629,1.818,4.4079,5.8629,1.818,4.4079,5.5816,1.8375,4.4079,5.5875,1.8375,4.4079,5.5728,1.8375,4.4079
111709,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,5.7398,1.8375,4.4079,5.9684,1.7793,4.4079,5.7457,1.8375,4.4079,5.7017,1.8375,4.4079,5.6988,1.8375,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,6.0387,1.818,4.4079,5.6959,1.8375,4.4079,5.7017,1.8375,4.4079,5.6841,1.8375,4.4079
111710,6.0035,1.818,4.4079,6.0035,1.818,4.4079,6.0035,1.818,4.4079,6.0006,1.818,4.4079,6.0006,1.818,4.4079,5.7017,1.8375,4.4079,5.9332,1.7793,4.4079,5.7105,1.8375,4.4079,5.6636,1.8375,4.4079,5.6636,1.8375,4.4079,6.0006,1.818,4.4079,6.0006,1.818,4.4079,6.0035,1.818,4.4079,5.6578,1.8375,4.4079,5.6636,1.8375,4.4079,5.649,1.8375,4.4079
111711,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.6636,1.8375,4.4079,5.8951,1.7793,4.4079,5.6724,1.8375,4.4079,5.6255,1.8375,4.4079,5.6255,1.8375,4.4079,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.8951,1.818,4.4079,5.6197,1.8375,4.4079,5.6255,1.8375,4.4079,5.6109,1.8375,4.4079
111712,5.4703,1.818,4.4079,5.4673,1.818,4.4079,5.4673,1.818,4.4079,5.4673,1.818,4.4079,5.4673,1.818,4.4079,5.2945,1.8375,4.4079,5.523,1.7793,4.4079,5.3003,1.8375,4.4079,5.2564,1.8375,4.4079,5.2534,1.8375,4.4079,5.4673,1.818,4.4079,5.4673,1.818,4.4079,5.4673,1.818,4.4079,5.2505,1.8375,4.4079,5.2564,1.8375,4.4079,5.2417,1.8375,4.4079
111713,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.2769,1.8375,4.4079,5.5084,1.7793,4.4079,5.2857,1.8375,4.4079,5.2388,1.8375,4.4079,5.2388,1.8375,4.4079,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.4556,1.818,4.4079,5.2329,1.8375,4.4079,5.2388,1.8375,4.4079,5.2241,1.8375,4.4079
111714,5.5084,1.818,4.4079,5.5054,1.818,4.4079,5.5084,1.818,4.4079,5.5054,1.818,4.4079,5.5054,1.818,4.4079,5.3267,1.8375,4.4079,5.5552,1.7793,4.4079,5.3326,1.8375,4.4079,5.2886,1.8375,4.4079,5.2857,1.8375,4.4079,5.5054,1.818,4.4079,5.5054,1.818,4.4079,5.5054,1.818,4.4079,5.2827,1.8375,4.4079,5.2886,1.8375,4.4079,5.274,1.8375,4.4079
111715,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4205,1.818,4.4079,5.4175,1.818,4.4079,5.2359,1.8375,4.4079,5.4644,1.7793,4.4079,5.2417,1.8375,4.4079,5.1978,1.8375,4.4079,5.1948,1.8375,4.4079,5.4205,1.818,4.4079,5.4175,1.818,4.4079,5.4205,1.818,4.4079,5.1919,1.8375,4.4079,5.1978,1.8375,4.4079,5.1831,1.8375,4.4079
111716,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.2183,1.8375,4.4079,5.4498,1.7793,4.4079,5.2271,1.8375,4.4079,5.1802,1.8375,4.4079,5.1802,1.8375,4.4079,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.4029,1.818,4.4079,5.1743,1.8375,4.4079,5.1802,1.8375,4.4079,5.1655,1.8375,4.4079
111717,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.5025,1.8375,4.4079,5.731,1.7793,4.4079,5.5084,1.8375,4.4079,5.4644,1.8375,4.4079,5.4615,1.8375,4.4079,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.6841,1.818,4.4079,5.4585,1.8375,4.4079,5.4644,1.8375,4.4079,5.4498,1.8375,4.4079
111718,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.6578,1.8375,4.4079,5.9098,1.7793,4.4079,5.6666,1.8375,4.4079,5.6197,1.8375,4.4079,5.6197,1.8375,4.4079,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.7603,1.818,4.4079,5.6138,1.8375,4.4079,5.6197,1.8375,4.4079,5.605,1.8375,4.4079
111719,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.6226,1.8375,4.4079,5.8746,1.7793,4.4079,5.6285,1.8375,4.4079,5.5845,1.8375,4.4079,5.5816,1.8375,4.4079,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.7076,1.818,4.4079,5.5787,1.8375,4.4079,5.5845,1.8375,4.4079,5.5699,1.8375,4.4079
111720,5.8746,1.818,4.4079,5.8746,1.818,4.4079,5.8746,1.818,4.4079,5.8746,1.818,4.4079,5.8717,1.818,4.4079,5.7134,1.8375,4.4079,5.9654,1.7793,4.4079,5.7222,1.8375,4.4079,5.6754,1.8375,4.4079,5.6724,1.8375,4.4079,5.8717,1.818,4.4079,5.8717,1.818,4.4079,5.8746,1.818,4.4079,5.6695,1.8375,4.4079,5.6754,1.8375,4.4079,5.6607,1.8375,4.4079
111721,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.8072,1.8375,4.4079,6.0387,1.7793,4.4079,5.816,1.8375,4.4079,5.772,1.8375,4.4079,5.7691,1.8375,4.4079,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.9684,1.818,4.4079,5.7662,1.8375,4.4079,5.7691,1.8375,4.4079,5.7545,1.8375,4.4079
111722,5.9654,1.818,4.4079,5.9654,1.818,4.4079,5.9654,1.818,4.4079,5.9654,1.818,4.4079,5.9625,1.818,4.4079,5.772,1.8375,4.4079,6.024,1.7793,4.4079,5.7808,1.8375,4.4079,5.7369,1.8375,4.4079,5.734,1.8375,4.4079,5.9625,1.818,4.4079,5.9625,1.818,4.4079,5.9654,1.818,4.4079,5.731,1.8375,4.4079,5.7369,1.8375,4.4079,5.7193,1.8375,4.4079
111723,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.6138,1.8375,4.4079,5.8365,1.7793,4.4079,5.6197,1.8375,4.4079,5.5757,1.8375,4.4079,5.5728,1.8375,4.4079,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.8189,1.818,4.4079,5.5699,1.8375,4.4079,5.5757,1.8375,4.4079,5.5611,1.8375,4.4079
111724,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.3531,1.8375,4.4079,5.5787,1.7793,4.4079,5.3619,1.8375,4.4079,5.315,1.8375,4.4079,5.312,1.8375,4.4079,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.6548,1.818,4.4079,5.3091,1.8375,4.4079,5.315,1.8375,4.4079,5.3003,1.8375,4.4079
111801,5.2652,1.818,4.4079,5.2622,1.818,4.4079,5.2622,1.818,4.4079,5.2622,1.818,4.4079,5.2622,1.818,4.4079,5.0337,1.8375,4.4079,5.2593,1.7793,4.4079,5.0396,1.8375,4.4079,4.9956,1.8375,4.4079,4.9927,1.8375,4.4079,5.2622,1.818,4.4079,5.2622,1.818,4.4079,5.2622,1.818,4.4079,4.9897,1.8375,4.4079,4.9956,1.8375,4.4079,4.981,1.8375,4.4079
111802,4.9048,1.818,4.4079,4.9048,1.818,4.4079,4.9048,1.818,4.4079,4.9018,1.818,4.4079,4.9018,1.818,4.4079,4.6792,1.8375,4.4079,4.9077,1.7793,4.4079,4.688,1.8375,4.4079,4.6411,1.8375,4.4079,4.6411,1.8375,4.4079,4.9018,1.818,4.4079,4.9018,1.818,4.4079,4.9018,1.818,4.4079,4.6352,1.8375,4.4079,4.6411,1.8375,4.4079,4.6264,1.8375,4.4079
111803,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.562,1.8375,4.4079,4.7905,1.7793,4.4079,4.5708,1.8375,4.4079,4.5268,1.8375,4.4079,4.5239,1.8375,4.4079,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.7876,1.818,4.4079,4.5209,1.8375,4.4079,4.5268,1.8375,4.4079,4.5092,1.8375,4.4079
111804,4.7231,1.818,4.4079,4.7202,1.818,4.4079,4.7231,1.818,4.4079,4.7202,1.818,4.4079,4.7202,1.818,4.4079,4.5004,1.8375,4.4079,4.726,1.7793,4.4079,4.5063,1.8375,4.4079,4.4623,1.8375,4.4079,4.4594,1.8375,4.4079,4.7202,1.818,4.4079,4.7202,1.818,4.4079,4.7202,1.818,4.4079,4.4565,1.8375,4.4079,4.4623,1.8375,4.4079,4.4448,1.8375,4.4079
111805,4.8843,1.818,4.4079,4.8843,1.818,4.4079,4.8843,1.818,4.4079,4.8843,1.818,4.4079,4.8813,1.818,4.4079,4.6557,1.8375,4.4079,4.8813,1.7793,4.4079,4.6616,1.8375,4.4079,4.6176,1.8375,4.4079,4.6147,1.8375,4.4079,4.8813,1.818,4.4079,4.8813,1.818,4.4079,4.8843,1.818,4.4079,4.6118,1.8375,4.4079,4.6176,1.8375,4.4079,4.603,1.8375,4.4079
111806,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.23,1.8375,4.4079,5.4556,1.7793,4.4079,5.2388,1.8375,4.4079,5.1919,1.8375,4.4079,5.189,1.8375,4.4079,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.4791,1.818,4.4079,5.1861,1.8375,4.4079,5.1919,1.8375,4.4079,5.1773,1.8375,4.4079
111807,5.6226,1.818,4.4079,5.6226,1.818,4.4079,5.6226,1.818,4.4079,5.6226,1.818,4.4079,5.6197,1.818,4.4079,5.4117,1.8375,4.4079,5.6607,1.7793,4.4079,5.4175,1.8375,4.4079,5.3736,1.8375,4.4079,5.3706,1.8375,4.4079,5.6226,1.818,4.4079,5.6197,1.818,4.4079,5.6226,1.818,4.4079,5.3677,1.8375,4.4079,5.3736,1.8375,4.4079,5.3589,1.8375,4.4079
111808,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.564,1.8375,4.4079,5.8131,1.7793,4.4079,5.5699,1.8375,4.4079,5.5259,1.8375,4.4079,5.523,1.8375,4.4079,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.7838,1.818,4.4079,5.5201,1.8375,4.4079,5.5259,1.8375,4.4079,5.5113,1.8375,4.4079
111809,6.1207,1.818,4.4079,6.1207,1.818,4.4079,6.1207,1.818,4.4079,6.1207,1.818,4.4079,6.1207,1.818,4.4079,5.7633,1.8375,4.4079,5.9918,1.7793,4.4079,5.7691,1.8375,4.4079,5.7252,1.8375,4.4079,5.7222,1.8375,4.4079,6.1207,1.818,4.4079,6.1207,1.818,4.4079,6.1207,1.818,4.4079,5.7193,1.8375,4.4079,5.7252,1.8375,4.4079,5.7105,1.8375,4.4079
111810,6.0826,1.818,4.4079,6.0826,1.818,4.4079,6.0826,1.818,4.4079,6.0826,1.818,4.4079,6.0797,1.818,4.4079,5.8013,1.8375,4.4079,6.0299,1.7793,4.4079,5.8072,1.8375,4.4079,5.7633,1.8375,4.4079,5.7603,1.8375,4.4079,6.0797,1.818,4.4079,6.0797,1.818,4.4079,6.0826,1.818,4.4079,5.7574,1.8375,4.4079,5.7633,1.8375,4.4079,5.7486,1.8375,4.4079
111811,6.1061,1.818,4.4079,6.1061,1.818,4.4079,6.1061,1.818,4.4079,6.1061,1.818,4.4079,6.1031,1.818,4.4079,5.8512,1.8375,4.4079,6.0797,1.7793,4.4079,5.857,1.8375,4.4079,5.8131,1.8375,4.4079,5.8101,1.8375,4.4079,6.1031,1.818,4.4079,6.1031,1.818,4.4079,6.1061,1.818,4.4079,5.8072,1.8375,4.4079,5.8131,1.8375,4.4079,5.7955,1.8375,4.4079
111812,6.0914,1.818,4.4079,6.0914,1.818,4.4079,6.0914,1.818,4.4079,6.0914,1.818,4.4079,6.0885,1.818,4.4079,5.9039,1.8375,4.4079,6.1324,1.7793,4.4079,5.9098,1.8375,4.4079,5.8658,1.8375,4.4079,5.8629,1.8375,4.4079,6.0885,1.818,4.4079,6.0885,1.818,4.4079,6.0914,1.818,4.4079,5.8599,1.8375,4.4079,5.8658,1.8375,4.4079,5.8512,1.8375,4.4079
111813,6.0885,1.818,4.4079,6.0885,1.818,4.4079,6.0885,1.818,4.4079,6.0885,1.818,4.4079,6.0856,1.818,4.4079,5.9098,1.8375,4.4079,6.1383,1.7793,4.4079,5.9156,1.8375,4.4079,5.8717,1.8375,4.4079,5.8687,1.8375,4.4079,6.0856,1.818,4.4079,6.0856,1.818,4.4079,6.0885,1.818,4.4079,5.8658,1.8375,4.4079,5.8717,1.8375,4.4079,5.857,1.8375,4.4079
111814,6.1559,1.818,4.4079,6.1559,1.818,4.4079,6.1559,1.818,4.4079,6.1559,1.818,4.4079,6.1529,1.818,4.4079,5.9684,1.8375,4.4079,6.1969,1.7793,4.4079,5.9771,1.8375,4.4079,5.9303,1.8375,4.4079,5.9273,1.8375,4.4079,6.1529,1.818,4.4079,6.1529,1.818,4.4079,6.1559,1.818,4.4079,5.9244,1.8375,4.4079,5.9303,1.8375,4.4079,5.9156,1.8375,4.4079
111815,6.1588,1.818,4.4079,6.1588,1.818,4.4079,6.1588,1.818,4.4079,6.1588,1.818,4.4079,6.1559,1.818,4.4079,5.9625,1.8375,4.4079,6.194,1.7793,4.4079,5.9713,1.8375,4.4079,5.9273,1.8375,4.4079,5.9244,1.8375,4.4079,6.1559,1.818,4.4079,6.1559,1.818,4.4079,6.1588,1.818,4.4079,5.9215,1.8375,4.4079,5.9273,1.8375,4.4079,5.9098,1.8375,4.4079
111816,6.2057,1.818,4.4079,6.2057,1.818,4.4079,6.2057,1.818,4.4079,6.2057,1.818,4.4079,6.2057,1.818,4.4079,5.9215,1.8375,4.4079,6.15,1.7793,4.4079,5.9273,1.8375,4.4079,5.8834,1.8375,4.4079,5.8805,1.8375,4.4079,6.2057,1.818,4.4079,6.2057,1.818,4.4079,6.2057,1.818,4.4079,5.8775,1.8375,4.4079,5.8834,1.8375,4.4079,5.8658,1.8375,4.4079
111817,6.1852,1.818,4.4079,6.1852,1.818,4.4079,6.1852,1.818,4.4079,6.1822,1.818,4.4079,6.1822,1.818,4.4079,5.898,1.8375,4.4079,6.1266,1.7793,4.4079,5.9068,1.8375,4.4079,5.8599,1.8375,4.4079,5.857,1.8375,4.4079,6.1822,1.818,4.4079,6.1822,1.818,4.4079,6.1822,1.818,4.4079,5.8541,1.8375,4.4079,5.8599,1.8375,4.4079,5.8453,1.8375,4.4079
111818,6.1969,1.818,4.4079,6.1969,1.818,4.4079,6.1969,1.818,4.4079,6.1969,1.818,4.4079,6.194,1.818,4.4079,6.0123,1.8375,4.4079,6.2672,1.7793,4.4079,6.0211,1.8375,4.4079,5.9742,1.8375,4.4079,5.9713,1.8375,4.4079,6.194,1.818,4.4079,6.194,1.818,4.4079,6.1969,1.818,4.4079,5.9684,1.8375,4.4079,5.9742,1.8375,4.4079,5.9596,1.8375,4.4079
111819,6.1295,1.818,4.4079,6.1295,1.818,4.4079,6.1295,1.818,4.4079,6.1295,1.818,4.4079,6.1295,1.818,4.4079,5.9478,1.8375,4.4079,6.1998,1.7793,4.4079,5.9537,1.8375,4.4079,5.9098,1.8375,4.4079,5.9068,1.8375,4.4079,6.1295,1.818,4.4079,6.1295,1.818,4.4079,6.1295,1.818,4.4079,5.9039,1.8375,4.4079,5.9098,1.8375,4.4079,5.8951,1.8375,4.4079
